,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,72,105,Hf,0, ,7/2, ,STABLE, , , , , , , , , , , , , , ,0.7935, ,3.37, 
2,72,105,Hf,112.9498,0.0004,9/2, ,0.541,14,ns,0.000000000541,0.000000000014, , , , , , , , , , ,1.03, ,1.3, 
3,72,105,Hf,249.6744,0.0004,11/2, ,107,10,ps,0.000000000107,0.00000000001, , , , , , , , , , ,1.5, , , 
4,72,105,Hf,321.3162,0.0004,9/2, ,0.665,16,ns,0.000000000665,0.000000000016, , , , , , , , , , ,-0.73, , , 
5,72,105,Hf,375, ,0, , , , , , , , , , , , , , , , , , , , 
6,72,105,Hf,390, ,0, , , , , , , , , , , , , , , , , , , , 
7,72,105,Hf,409.4085,0.0005,13/2, , , , , , , , , , , , , , , , , , , , 
8,72,105,Hf,426.6752,0.0004,11/2, ,40,3,ps,0.00000000004,0.000000000003, , , , , , , , , , , , , , 
9,72,105,Hf,459, ,0, , , , , , , , , , , , , , , , , , , , 
10,72,105,Hf,508.13,0.05,5/2, , , , , , , , , , , , , , , , , , , , 
11,72,105,Hf,555.1779,0.0004,13/2, , , , , , , , , , , , , , , , , , , , 
12,72,105,Hf,560, ,1/2, , , , , , , , , , , , , , , , , , , , 
13,72,105,Hf,567, ,1/2, , , , , , , , , , , , , , , , , , , , 
14,72,105,Hf,591.3179,0.0007,15/2, , , , , , , , , , , , , , , , , , , , 
15,72,105,Hf,604.49,0.05,7/2, , , , , , , , , , , , , , , , , , , , 
16,72,105,Hf,607, ,3/2, , , , , , , , , , , , , , , , , , , , 
17,72,105,Hf,623,0.7,3/2, , , , , , , , , , , , , , , , , , , , 
18,72,105,Hf,652, ,5/2, , , , , , , , , , , , , , , , , , , , 
19,72,105,Hf,665, ,5/2, , , , , , , , , , , , , , , , , , , , 
20,72,105,Hf,703, ,7/2, , , , , , , , , , , , , , , , , , , , 
21,72,105,Hf,708.4622,0.0005,15/2, , , , , , , , , , , , , , , , , , , , 
22,72,105,Hf,727.1,0.7,9/2, , , , , , , , , , , , , , , , , , , , 
