,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,54,75,Xe,0, ,1/2, ,STABLE, , , , , , , , , , , , , , ,-0.7779763, , , 
2,54,75,Xe,39.5774,0.0019,3/2, ,0.97,2,ns,0.00000000097,0.00000000002, , , , , , , , , , ,0.58, ,-0.393, 
3,54,75,Xe,236.14,0.03,11/2, ,8.88,2,d,767232,1728,IT,100, , , , , , , , ,-0.891223, ,0.63, 
4,54,75,Xe,274.29,0.18,9/2, , , , , , , , , , , , , , , , , , , , 
5,54,75,Xe,318.1787,0.0016,3/2, ,67.5,20,ps,0.0000000000675,0.000000000002, , , , , , , , , , , , , , 
6,54,75,Xe,321.711,0.004,5/2, ,44.0,19,ps,0.000000000044,0.0000000000019, , , , , , , , , , , , , , 
7,54,75,Xe,411.4959,0.0016,1/2, ,81,26,ps,0.000000000081,0.000000000026, , , , , , , , , , , , , , 
8,54,75,Xe,442.2,0.14,5/2, , , , , , , , , , , , , , , , , , , , 
9,54,75,Xe,518.7,0.12,7/2, , , , , , , , , , , , , , , , , , , , 
10,54,75,Xe,525.26,0.17,5/2, , , , , , , , , , , , , , , , , , , , 
11,54,75,Xe,572.68,0.03,5/2, ,2.0,2,ps,0.000000000002,0.0000000000002, , , , , , , , , , , , , , 
12,54,75,Xe,588.533,0.003,3/2,LE,65, ,ps,0.000000000065, , , , , , , , , , , , , , , 
13,54,75,Xe,624.332,0.025,0, , , , , , , , , , , , , , , , , , , , 
14,54,75,Xe,665.43,0.11,7/2, , , , , , , , , , , , , , , , , , , , 
15,54,75,Xe,692.96,0.18,27/2, , , , , , , , , , , , , , , , , , , , 
