,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,48,62,Cd,0, ,0, ,STABLE, , , , , , , , , , , , , , , , , , 
2,48,62,Cd,657.7623,0.0011,2, ,5.42,16,ps,0.00000000000542,0.00000000000016, , , , , , , , , , ,0.52, ,-0.4, 
3,48,62,Cd,1473.07,0.03,0, , , , , , , , , , , , , , , , , , , , 
4,48,62,Cd,1475.79,0.0014,2, ,0.68,10,ps,0.00000000000068,0.0000000000001, , , , , , , , , , , , , , 
5,48,62,Cd,1542.4441,0.0014,4, ,0.80,+17-16,ps,0.0000000000008, , , , , , , , , , , , , , , 
6,48,62,Cd,1731.31,0.03,0, , , , , , , , , , , , , , , , , , , , 
7,48,62,Cd,1783.496,0.015,2, ,0.8,+3-2,ps,0.0000000000008, , , , , , , , , , , , , , , 
8,48,62,Cd,1809.48,0.09,4, , , , , , , , , , , , , , , , , , , , 
9,48,62,Cd,2078.548,0.011,3, ,0.7,+4-2,ps,0.0000000000007, , , , , , , , , , , , , , , 
10,48,62,Cd,2078.8,0.05,0, , , , , , , , , , , , , , , , , , , , 
11,48,62,Cd,2162.8015,0.0015,3, ,0.8,+6-2,ps,0.0000000000008, , , , , , , , , , , , , , , 
12,48,62,Cd,2184,2,1, , , , , , , , , , , , , , , , , , , , 
13,48,62,Cd,2198,2,2 3, , , , , , , , , , , , , , , , , , , , 
14,48,62,Cd,2220.0683,0.0014,4, ,0.7,+3-2,ps,0.0000000000007, , , , , , , , , , , , , , , 
15,48,62,Cd,2250.554,0.011,4, ,0.6,+5-2,ps,0.0000000000006, , , , , , , , , , , , , , , 
16,48,62,Cd,2287.63,0.11,2, ,0.29,+7-5,ps,0.00000000000029, , , , , , , , , , , , , , , 
17,48,62,Cd,2331.92,0.04,0, , , , , , , , , , , , , , , , , , , , 
18,48,62,Cd,2355.792,0.019,2, ,0.35,+12-7,ps,0.00000000000035, , , , , , , , , , , , , , , 
19,48,62,Cd,2365,2,2, , , , , , , , , , , , , , , , , , , , 
20,48,62,Cd,2377,2,4, , , , , , , , , , , , , , , , , , , , 
21,48,62,Cd,2381,2,0, , , , , , , , , , , , , , , , , , , , 
22,48,62,Cd,2385,2,2, , , , , , , , , , , , , , , , , , , , 
23,48,62,Cd,2405,2,0 2, , , , , , , , , , , , , , , , , , , , 
24,48,62,Cd,2432,2,2, , , , , , , , , , , , , , , , , , , , 
25,48,62,Cd,2433.248,0.025,3, , , , , , , , , , , , , , , , , , , , 
26,48,62,Cd,2451,2,0, , , , , , , , , , , , , , , , , , , , 
27,48,62,Cd,2477.41,0.05,2, , , , , , , , , , , , , , , , , , , , 
28,48,62,Cd,2479.9339,0.0025,6, ,0.6,4,ps,0.0000000000006,0.0000000000004, , , , , , , , , , , , , , 
29,48,62,Cd,2481.606,0.02,2, ,0.46,+23-12,ps,0.00000000000046, , , , , , , , , , , , , , , 
30,48,62,Cd,2539.691,0.006,5, ,0.60,+24-14,ps,0.0000000000006, , , , , , , , , , , , , , , 
31,48,62,Cd,2561.284,0.009,4, ,0.9,+8-3,ps,0.0000000000009, , , , , , , , , , , , , , , 
32,48,62,Cd,2566.47,0.06,2 3, , , , , , , , , , , , , , , , , , , , 
33,48,62,Cd,2633.2,0.09,2, ,0.139,+21-14,ps,0.000000000000139, , , , , , , , , , , , , , , 
34,48,62,Cd,2649.95,0.06,1, ,0.03,1,ps,0.00000000000003,0.00000000000001, , , , , , , , , , , , , , 
35,48,62,Cd,2659.866,0.007,5, , , , , , , , , , , , , , , , , , , , 
36,48,62,Cd,2662.13,0.1,0, , , , , , , , , , , , , , , , , , , , 
37,48,62,Cd,2705.669,0.01,4, , , , , , , , , , , , , , , , , , , , 
38,48,62,Cd,2707.397,0.008,4, , , , , , , , , , , , , , , , , , , , 
39,48,62,Cd,2757,3,2, , , , , , , , , , , , , , , , , , , , 
40,48,62,Cd,2758.25,0.08,1 2 3, ,0.23,+9-6,ps,0.00000000000023, , , , , , , , , , , , , , , 
41,48,62,Cd,2787.49,0.04,2, ,0.028,7,ps,0.000000000000028,0.000000000000007, , , , , , , , , , , , , , 
42,48,62,Cd,2793.441,0.007,4, , , , , , , , , , , , , , , , , , , , 
43,48,62,Cd,2813,3,0, , , , , , , , , , , , , , , , , , , , 
44,48,62,Cd,2834,3,3 4, , , , , , , , , , , , , , , , , , , , 
45,48,62,Cd,2842.682,0.01,5, , , , , , , , , , , , , , , , , , , , 
46,48,62,Cd,2869.144,0.023,1 2, , , , , , , , , , , , , , , , , , , , 
47,48,62,Cd,2876.812,0.01,6, , , , , , , , , , , , , , , , , , , , 
48,48,62,Cd,2879.185,0.009,7, ,0.61,8,ns,0.00000000061,0.00000000008, , , , , , , , , , , , , , 
49,48,62,Cd,2895.948,0.013,6, , , , , , , , , , , , , , , , , , , , 
50,48,62,Cd,2917.6,0.07,2 3 4, , , , , , , , , , , , , , , , , , , , 
51,48,62,Cd,2926.7474,0.0016,5, , , , , , , , , , , , , , , , , , , , 
52,48,62,Cd,2938,3,2, , , , , , , , , , , , , , , , , , , , 
53,48,62,Cd,2975.24,0.04,1 2, , , , , , , , , , , , , , , , , , , , 
54,48,62,Cd,2984.46,0.14,2 3, ,0.11,+20-5,ps,0.00000000000011, , , , , , , , , , , , , , , 
55,48,62,Cd,2984.48,0.06,5, , , , , , , , , , , , , , , , , , , , 
56,48,62,Cd,2991,3,5, , , , , , , , , , , , , , , , , , , , 
57,48,62,Cd,2993.63,0.17,0, , , , , , , , , , , , , , , , , , , , 
58,48,62,Cd,2994.07,0.08,3 4, , , , , , , , , , , , , , , , , , , , 
59,48,62,Cd,3008.4,0.7,1 2, , , , , , , , , , , , , , , , , , , , 
60,48,62,Cd,3021,3,1, , , , , , , , , , , , , , , , , , , , 
61,48,62,Cd,3029.077,0.012,7, ,0.30,10,ns,0.0000000003,0.0000000001, , , , , , , , , , , , , , 
62,48,62,Cd,3042.86,0.08,1, ,31,4,fs,0.000000000000031,0.000000000000004, , , , , , , , , , , , , , 
63,48,62,Cd,3052,3,2, , , , , , , , , , , , , , , , , , , , 
64,48,62,Cd,3055.703,0.012,8, ,2.26,10,ns,0.00000000226,0.0000000001, , , , , , , , , , , , , , 
65,48,62,Cd,3064.712,0.013,6, , , , , , , , , , , , , , , , , , , , 
66,48,62,Cd,3073,3,1 2, , , , , , , , , , , , , , , , , , , , 
67,48,62,Cd,3074.971,0.017,6, , , , , , , , , , , , , , , , , , , , 
68,48,62,Cd,3078.381,0.023,1, ,187,40,fs,0.000000000000187,0.00000000000004, , , , , , , , , , , , , , 
69,48,62,Cd,3101.88,0.03,2, , , , , , , , , , , , , , , , , , , , 
70,48,62,Cd,3106,3,3 4, , , , , , , , , , , , , , , , , , , , 
71,48,62,Cd,3118,3,2, , , , , , , , , , , , , , , , , , , , 
72,48,62,Cd,3121.62,0.03,6, , , , , , , , , , , , , , , , , , , , 
73,48,62,Cd,3128.41,0.07,1 2, , , , , , , , , , , , , , , , , , , , 
74,48,62,Cd,3135.18,0.07,2 3, , , , , , , , , , , , , , , , , , , , 
75,48,62,Cd,3142,2,2 3 4, , , , , , , , , , , , , , , , , , , , 
76,48,62,Cd,3148,3,0, , , , , , , , , , , , , , , , , , , , 
77,48,62,Cd,3171.19,0.2,2 3 4, , , , , , , , , , , , , , , , , , , , 
78,48,62,Cd,3183,3,4, , , , , , , , , , , , , , , , , , , , 
79,48,62,Cd,3184.53,0.03,5 6, , , , , , , , , , , , , , , , , , , , 
80,48,62,Cd,3187.337,0.021,8, ,55,6,ps,0.000000000055,0.000000000006, , , , , , , , , , , , , , 
81,48,62,Cd,3193.4,0.04,3, , , , , , , , , , , , , , , , , , , , 
82,48,62,Cd,3199,3,2, , , , , , , , , , , , , , , , , , , , 
83,48,62,Cd,3203,3,0, , , , , , , , , , , , , , , , , , , , 
84,48,62,Cd,3208.69,0.07,2 3, , , , , , , , , , , , , , , , , , , , 
85,48,62,Cd,3239.56,0.05,6, , , , , , , , , , , , , , , , , , , , 
86,48,62,Cd,3251,3,3, , , , , , , , , , , , , , , , , , , , 
87,48,62,Cd,3256.49,0.14,1 2 3, , , , , , , , , , , , , , , , , , , , 
88,48,62,Cd,3262,3,1 2 3, , , , , , , , , , , , , , , , , , , , 
89,48,62,Cd,3275.449,0.017,8, ,0.70,19,ps,0.0000000000007,0.00000000000019, , , , , , , , , , , , , , 
90,48,62,Cd,3277.86,0.14,1, ,37.4,1,fs,0.0000000000000374,1e-16, , , , , , , , , , , , , , 
91,48,62,Cd,3298.13,0.2,1, ,134,12,fs,0.000000000000134,0.000000000000012, , , , , , , , , , , , , , 
92,48,62,Cd,3314.334,0.024,2, , , , , , , , , , , , , , , , , , , , 
93,48,62,Cd,3329,17,1 2 3, , , , , , , , , , , , , , , , , , , , 
94,48,62,Cd,3334.85,0.03,7, , , , , , , , , , , , , , , , , , , , 
95,48,62,Cd,3340,3,5 6, , , , , , , , , , , , , , , , , , , , 
96,48,62,Cd,3340.83,0.14,0, , , , , , , , , , , , , , , , , , , , 
97,48,62,Cd,3345.81,0.015,9, ,49,3,ps,0.000000000049,0.000000000003, , , , , , , , , , , , , , 
98,48,62,Cd,3353,3,2 3, , , , , , , , , , , , , , , , , , , , 
99,48,62,Cd,3359.06,0.2,1, ,11.7,2,fs,0.0000000000000117,2e-16, , , , , , , , , , , , , , 
100,48,62,Cd,3366.8,0.4,1 2 3 4, , , , , , , , , , , , , , , , , , , , 
