,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,82,123,Pb,0, ,5/2, ,1.73E+7,7,Y,545934819360441.6,22089848182214.4,EC,100, , , , , , , , , , , , 
2,82,123,Pb,2.329,0.007,1/2, ,24.2,4,us,0.0000242,0.0000004, , , , , , , , , , , , , , 
3,82,123,Pb,262.833,0.025,3/2, , , , , , , , , , , , , , , , , , , , 
4,82,123,Pb,576.19,0.03,3/2, , , , , , , , , , , , , , , , , , , , 
5,82,123,Pb,703.427,0.021,7/2, , , , , , , , , , , , , , , , , , , , 
6,82,123,Pb,761.43,0.04,5/2, , , , , , , , , , , , , , , , , , , , 
7,82,123,Pb,803.38,0.06, 3/2, , , , , , , , , , , , , , , , , , , , 
8,82,123,Pb,987.63,0.03,9/2, , , , , , , , , , , , , , , , , , , , 
9,82,123,Pb,996.48,0.18, 3/2, , , , , , , , , , , , , , , , , , , , 
10,82,123,Pb,1013.85,0.03,13/2, ,5.55,2,ms,0.00555,0.00002,IT,100, , , , , , , , , , , , 
11,82,123,Pb,1043.741,0.025,7/2, , , , , , , , , , , , , , , , , , , , 
12,82,123,Pb,1264.73,0.03,5/2, , , , , , , , , , , , , , , , , , , , 
13,82,123,Pb,1374.17,0.08, 3/2, , , , , , , , , , , , , , , , , , , , 
14,82,123,Pb,1499.14,0.04,9/2, , , , , , , , , , , , , , , , , , , , 
15,82,123,Pb,1541,2,0, , , , , , , , , , , , , , , , , , , , 
16,82,123,Pb,1575.34,0.05,9/2, , , , , , , , , , , , , , , , , , , , 
17,82,123,Pb,1593.56,0.03,9/2, , , , , , , , , , , , , , , , , , , , 
18,82,123,Pb,1614.32,0.03,7/2, , , , , , , , , , , , , , , , , , , , 
19,82,123,Pb,1618,0.4, 3/2, , , , , , , , , , , , , , , , , , , , 
20,82,123,Pb,1697.45,0.21,17/2,LT,0.4, ,ns,0.0000000004, , , , , , , , , , , , , , , 
21,82,123,Pb,1704.98,0.04, 9/2, , , , , , , , , , , , , , , , , , , , 
22,82,123,Pb,1748.4,0.4, 3/2, , , , , , , , , , , , , , , , , , , , 
23,82,123,Pb,1756.4,0.3,0, , , , , , , , , , , , , , , , , , , , 
24,82,123,Pb,1758.63,0.04,9/2, , , , , , , , , , , , , , , , , , , , 
25,82,123,Pb,1764.37,0.04,7/2, , , , , , , , , , , , , , , , , , , , 
26,82,123,Pb,1775.8,0.04,7/2, , , , , , , , , , , , , , , , , , , , 
27,82,123,Pb,1812.05,0.08, 3/2, , , , , , , , , , , , , , , , , , , , 
28,82,123,Pb,1817.99,0.18,0, , , , , , , , , , , , , , , , , , , , 
29,82,123,Pb,1831,2,0, , , , , , , , , , , , , , , , , , , , 
30,82,123,Pb,1838,2,0, , , , , , , , , , , , , , , , , , , , 
31,82,123,Pb,1842.06,0.05,13/2, , , , , , , , , , , , , , , , , , , , 
32,82,123,Pb,1919.5,0.3,0, , , , , , , , , , , , , , , , , , , , 
33,82,123,Pb,1920.1,0.3, 3/2, , , , , , , , , , , , , , , , , , , , 
34,82,123,Pb,1966,0.07, 9/2, , , , , , , , , , , , , , , , , , , , 
