,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,74,110,W,0, ,0, ,STABLE, , , , , , , , , , , , , , , , , , 
2,74,110,W,111.2174,0.0004,2, ,1.251,12,ns,0.000000001251,0.000000000012, , , , , , , , , , ,0.578, ,-1.87, 
3,74,110,W,364.069,0.008,4, ,46.3,+25-13,ps,0.0000000000463, , , , , , , , , , , ,1.17, , , 
4,74,110,W,748.32,0.012,6, ,5.75,18,ps,0.00000000000575,0.00000000000018, , , , , , , , , , ,1.79, , , 
5,74,110,W,903.307,0.009,2, ,1.80,4,ps,0.0000000000018,0.00000000000004, , , , , , , , , , ,0.25, ,0.1, 
6,74,110,W,1002.49,0.04,0, , , , , , , , , , , , , , , , , , , , 
7,74,110,W,1005.971,0.01,3, , , , , , , , , , , , , , , , , , , , 
8,74,110,W,1121.44,0.014,2, ,56,7,ps,0.000000000056,0.000000000007, , , , , , , , , , , , , , 
9,74,110,W,1130.045,0.009,2, , , , , , , , , , , , , , , , , , , , 
10,74,110,W,1133.85,0.01,4, ,2.30,17,ps,0.0000000000023,0.00000000000017, , , , , , , , , , , , , , 
11,74,110,W,1221.308,0.008,3, ,45,5,ps,0.000000000045,0.000000000005, , , , , , , , , , , , , , 
12,74,110,W,1252.2,0.7,8, ,1.49,3,ps,0.00000000000149,0.00000000000003, , , , , , , , , , ,2.9, , , 
13,74,110,W,1282.71,0.1,1 2, , , , , , , , , , , , , , , , , , , , 
14,74,110,W,1284.997,0.008,5, ,8.33,18,us,0.00000833,0.00000018, , , , , , , , , , , , , , 
15,74,110,W,1294.94,0.1,5, , , , , , , , , , , , , , , , , , , , 
16,74,110,W,1322.152,0.022,0, , , , , , , , , , , , , , , , , , , , 
17,74,110,W,1345.37,0.03,4, , , , , , , , , , , , , , , , , , , , 
18,74,110,W,1360.38,0.19,4, , , , , , , , , , , , , , , , , , , , 
