,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,50,69,Sn,0, ,1/2, ,STABLE, , , , , , , , , , , , , , ,-1.04728, , , 
2,50,69,Sn,23.871,0.008,3/2, ,18.03,7,ns,0.00000001803,0.00000000007, , , , , , , , , , ,0.633, ,-0.112, 
3,50,69,Sn,89.531,0.013,11/2, ,293.1,7,d,25323840,60480,IT,100, , , , , , , , ,-1.4, ,0.21, 
4,50,69,Sn,787.01,0.04,7/2, ,0.19,7,ns,0.00000000019,0.00000000007, , , , , , , , , , , , , , 
5,50,69,Sn,920.51,0.14,3/2, ,1.6,5,ps,0.0000000000016,0.0000000000005, , , , , , , , , , , , , , 
6,50,69,Sn,921.39,0.15,5/2, ,1.2,4,ps,0.0000000000012,0.0000000000004, , , , , , , , , , , , , , 
7,50,69,Sn,1060,10,0, , , , , , , , , , , , , , , , , , , , 
8,50,69,Sn,1062.4,1,7/2, , , , , , , , , , , , , , , , , , , , 
9,50,69,Sn,1089.44,0.06,5/2, ,0.21,7,ps,0.00000000000021,0.00000000000007, , , , , , , , , , , , , , 
10,50,69,Sn,1187.73,0.06, 5/2, , , , , , , , , , , , , , , , , , , , 
11,50,69,Sn,1210, ,0, , , , , , , , , , , , , , , , , , , , 
12,50,69,Sn,1249.71,0.05,1/2, , , , , , , , , , , , , , , , , , , , 
13,50,69,Sn,1304.4,0.1,7/2, , , , , , , , , , , , , , , , , , , , 
14,50,69,Sn,1309,4,0, , , , , , , , , , , , , , , , , , , , 
15,50,69,Sn,1309.3,0.9,15/2, , , , , , , , , , , , , , , , , , , , 
16,50,69,Sn,1354.8,0.5,5/2, ,0.42,14,ps,0.00000000000042,0.00000000000014, , , , , , , , , , , , , , 
17,50,69,Sn,1378.8,0.9,13/2, , , , , , , , , , , , , , , , , , , , 
18,50,69,Sn,1390,10,0, , , , , , , , , , , , , , , , , , , , 
19,50,69,Sn,1510, ,0, , , , , , , , , , , , , , , , , , , , 
20,50,69,Sn,1554.4,0.5, 5/2, , , , , , , , , , , , , , , , , , , , 
21,50,69,Sn,1562,10, 5/2, , , , , , , , , , , , , , , , , , , , 
22,50,69,Sn,1571.8,0.6, 5/2, , , , , , , , , , , , , , , , , , , , 
23,50,69,Sn,1590, ,0, , , , , , , , , , , , , , , , , , , , 
24,50,69,Sn,1617.1,0.8, 5/2, , , , , , , , , , , , , , , , , , , , 
25,50,69,Sn,1633,4, 5/2, , , , , , , , , , , , , , , , , , , , 
26,50,69,Sn,1718.4,1.5, 5/2, , , , , , , , , , , , , , , , , , , , 
27,50,69,Sn,1731,6, 5/2, , , , , , , , , , , , , , , , , , , , 
28,50,69,Sn,1774.8,0.3, 5/2, , , , , , , , , , , , , , , , , , , , 
29,50,69,Sn,1789.7,2, 5/2, , , , , , , , , , , , , , , , , , , , 
30,50,69,Sn,1810,8,0, , , , , , , , , , , , , , , , , , , , 
31,50,69,Sn,1905,5, 5/2, , , , , , , , , , , , , , , , , , , , 
32,50,69,Sn,1929.6,2, 5/2, , , , , , , , , , , , , , , , , , , , 
33,50,69,Sn,1938.9,0.5, 5/2, , , , , , , , , , , , , , , , , , , , 
34,50,69,Sn,1950,10,0, , , , , , , , , , , , , , , , , , , , 
35,50,69,Sn,1983,2,0, , , , , , , , , , , , , , , , , , , , 
36,50,69,Sn,2003.1,1, 5/2, , , , , , , , , , , , , , , , , , , , 
37,50,69,Sn,2041,2.5, 5/2, , , , , , , , , , , , , , , , , , , , 
38,50,69,Sn,2075,8,0, , , , , , , , , , , , , , , , , , , , 
39,50,69,Sn,2100,15,0, , , , , , , , , , , , , , , , , , , , 
40,50,69,Sn,2120,6,0, , , , , , , , , , , , , , , , , , , , 
41,50,69,Sn,2127,1,19/2, ,9.6,12,us,0.0000096,0.0000012, , , , , , , , , , , , , , 
42,50,69,Sn,2130.2,2,1/2, , , , , , , , , , , , , , , , , , , , 
43,50,69,Sn,2155,8,0, , , , , , , , , , , , , , , , , , , , 
44,50,69,Sn,2180,15, 7/2, , , , , , , , , , , , , , , , , , , , 
45,50,69,Sn,2230,15, 5/2, , , , , , , , , , , , , , , , , , , , 
46,50,69,Sn,2240, ,0, , , , , , , , , , , , , , , , , , , , 
47,50,69,Sn,2258,6, 5/2, , , , , , , , , , , , , , , , , , , , 
48,50,69,Sn,2280,15, 7/2, , , , , , , , , , , , , , , , , , , , 
49,50,69,Sn,2322,6, 5/2, , , , , , , , , , , , , , , , , , , , 
50,50,69,Sn,2350,8,0, , , , , , , , , , , , , , , , , , , , 
51,50,69,Sn,2367,6, 5/2, , , , , , , , , , , , , , , , , , , , 
52,50,69,Sn,2390,15, 7/2, , , , , , , , , , , , , , , , , , , , 
53,50,69,Sn,2400, ,11/2, , , , , , , , , , , , , , , , , , , , 
54,50,69,Sn,2415.3,1.4,19/2, , , , , , , , , , , , , , , , , , , , 
55,50,69,Sn,2470, ,0, , , , , , , , , , , , , , , , , , , , 
56,50,69,Sn,2535,8,0, , , , , , , , , , , , , , , , , , , , 
57,50,69,Sn,2549,7, 7/2, , , , , , , , , , , , , , , , , , , , 
58,50,69,Sn,2636,7, 7/2, , , , , , , , , , , , , , , , , , , , 
59,50,69,Sn,2640, , 5/2, , , , , , , , , , , , , , , , , , , , 
60,50,69,Sn,2700, , 3/2, , , , , , , , , , , , , , , , , , , , 
61,50,69,Sn,2723,7, 3/2, , , , , , , , , , , , , , , , , , , , 
62,50,69,Sn,2760,8,0, , , , , , , , , , , , , , , , , , , , 
63,50,69,Sn,2813,7,0, , , , , , , , , , , , , , , , , , , , 
64,50,69,Sn,2823,7,0, , , , , , , , , , , , , , , , , , , , 
65,50,69,Sn,2840, , 3/2, , , , , , , , , , , , , , , , , , , , 
66,50,69,Sn,2845.8,2, 5/2, , , , , , , , , , , , , , , , , , , , 
67,50,69,Sn,2881.2,2, 5/2, , , , , , , , , , , , , , , , , , , , 
68,50,69,Sn,2905.1,2, 5/2, , , , , , , , , , , , , , , , , , , , 
69,50,69,Sn,2928.3,1.7,23/2, , , , , , , , , , , , , , , , , , , , 
70,50,69,Sn,2939,8, 5/2, , , , , , , , , , , , , , , , , , , , 
71,50,69,Sn,2940, ,0, , , , , , , , , , , , , , , , , , , , 
72,50,69,Sn,2965,8,0, , , , , , , , , , , , , , , , , , , , 
73,50,69,Sn,3011.9,1.5, 5/2, , , , , , , , , , , , , , , , , , , , 
74,50,69,Sn,3046.9,2.2, 5/2, , , , , , , , , , , , , , , , , , , , 
75,50,69,Sn,3071,8, 5/2, , , , , , , , , , , , , , , , , , , , 
76,50,69,Sn,3093,8, 7/2, , , , , , , , , , , , , , , , , , , , 
77,50,69,Sn,3103.3,2,27/2, ,34,10,ns,0.000000034,0.00000001, , , , , , , , , , , , , , 
78,50,69,Sn,3120,8,0, , , , , , , , , , , , , , , , , , , , 
79,50,69,Sn,3158,8, 7/2, , , , , , , , , , , , , , , , , , , , 
80,50,69,Sn,3191,8,0, , , , , , , , , , , , , , , , , , , , 
81,50,69,Sn,3279,9, 5/2, , , , , , , , , , , , , , , , , , , , 
82,50,69,Sn,3300,8,0, , , , , , , , , , , , , , , , , , , , 
83,50,69,Sn,3366,9,0, , , , , , , , , , , , , , , , , , , , 
84,50,69,Sn,3375,9, 7/2, , , , , , , , , , , , , , , , , , , , 
85,50,69,Sn,3389,9,0, , , , , , , , , , , , , , , , , , , , 
86,50,69,Sn,3405,8,0, , , , , , , , , , , , , , , , , , , , 
87,50,69,Sn,3442,9, 3/2, , , , , , , , , , , , , , , , , , , , 
88,50,69,Sn,3481,9, 3/2, , , , , , , , , , , , , , , , , , , , 
