,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,89,136,Ac,0, ,3/2, ,9.9203,3,d,857113.92,25.92,A,100, ,14C,0.0000000000045,0.0000000000014, , , , , , , , 
2,89,136,Ac,29.94,0.1,5/2, , , , , , , , , , , , , , , , , , , , 
3,89,136,Ac,40.09,0.05,3/2, ,0.72,3,ns,0.00000000072,0.00000000003, , , , , , , , , , , , , , 
4,89,136,Ac,64.7,0.05,5/2, , , , , , , , , , , , , , , , , , , , 
5,89,136,Ac,77.12,0.14,7/2, , , , , , , , , , , , , , , , , , , , 
6,89,136,Ac,105.06,0.12,7/2, , , , , , , , , , , , , , , , , , , , 
7,89,136,Ac,120.8,0.05,5/2, , , , , , , , , , , , , , , , , , , , 
8,89,136,Ac,144.95,0.15,9/2, , , , , , , , , , , , , , , , , , , , 
9,89,136,Ac,155.65,0.07,5/2, , , , , , , , , , , , , , , , , , , , 
10,89,136,Ac,170.79,0.13,7/2, , , , , , , , , , , , , , , , , , , , 
11,89,136,Ac,199.85,0.09,7/2, , , , , , , , , , , , , , , , , , , , 
12,89,136,Ac,221,7,0, , , , , , , , , , , , , , , , , , , , 
13,89,136,Ac,235.5,0.2,9/2, , , , , , , , , , , , , , , , , , , , 
14,89,136,Ac,257.04,0.16,9/2, , , , , , , , , , , , , , , , , , , , 
15,89,136,Ac,318, ,0, , , , , , , , , , , , , , , , , , , , 
16,89,136,Ac,327,7,0, , , , , , , , , , , , , , , , , , , , 
17,89,136,Ac,421,7,0, , , , , , , , , , , , , , , , , , , , 
