,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
69,91,142,Pa,1240,3,0, , , , , , , , , , , , , , , , , , , , 
70,91,142,Pa,1267, ,1/2, , , , , , , , , , , , , , , , , , , , 
71,91,142,Pa,1274,5,0, , , , , , , , , , , , , , , , , , , , 
72,91,142,Pa,1276.4,2.3,29/2, , , , , , , , , , , , , , , , , , , , 
73,91,142,Pa,1308, ,1/2, , , , , , , , , , , , , , , , , , , , 
74,91,142,Pa,1318,4,0, , , , , , , , , , , , , , , , , , , , 
75,91,142,Pa,1358,4,0, , , , , , , , , , , , , , , , , , , , 
76,91,142,Pa,1384.9,2.3,31/2, , , , , , , , , , , , , , , , , , , , 
77,91,142,Pa,1386, ,5/2, , , , , , , , , , , , , , , , , , , , 
78,91,142,Pa,1403,3,0, , , , , , , , , , , , , , , , , , , , 
79,91,142,Pa,1417, ,5/2, , , , , , , , , , , , , , , , , , , , 
80,91,142,Pa,1486, ,11/2, , , , , , , , , , , , , , , , , , , , 
81,91,142,Pa,1557, ,0, , , , , , , , , , , , , , , , , , , , 
82,91,142,Pa,1588.5,2.5,33/2, , , , , , , , , , , , , , , , , , , , 
83,91,142,Pa,1625, ,0, , , , , , , , , , , , , , , , , , , , 
84,91,142,Pa,1680, ,0, , , , , , , , , , , , , , , , , , , , 
85,91,142,Pa,1738.6,2.5,35/2, , , , , , , , , , , , , , , , , , , , 
86,91,142,Pa,1929,3,37/2, , , , , , , , , , , , , , , , , , , , 
87,91,142,Pa,2122,3,39/2, , , , , , , , , , , , , , , , , , , , 
88,91,142,Pa,2297,3,41/2, , , , , , , , , , , , , , , , , , , , 
89,91,142,Pa,2533,3,43/2, , , , , , , , , , , , , , , , , , , , 
90,91,142,Pa,2693,3,45/2, , , , , , , , , , , , , , , , , , , , 
91,91,142,Pa,2973,3,47/2, , , , , , , , , , , , , , , , , , , , 
92,91,142,Pa,3115,4,49/2, , , , , , , , , , , , , , , , , , , , 
93,91,142,Pa,3569,4,53/2, , , , , , , , , , , , , , , , , , , , 
94,91,142,Pa,4051.5,1.1,57/2, , , , , , , , , , , , , , , , , , , , 
