,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,52,71,Te,0, ,1/2,GT,9.2E+16, ,Y,2.903237189662464e24, ,EC,100, , , , , , , , ,-0.7369478, , , 
2,52,71,Te,159.024,0.021,3/2, ,196,9,ps,0.000000000196,0.000000000009, , , , , , , , , , ,0.72, , , 
3,52,71,Te,247.47,0.04,11/2, ,119.2,1,d,10298880,8640,IT,100, , , , , , , , ,-0.927, , , 
4,52,71,Te,384.35,0.05, 7/2, , , , , , , , , , , , , , , , , , , , 
5,52,71,Te,439.99,0.03,3/2, ,22,3,ps,0.000000000022,0.000000000003, , , , , , , , , , ,0.6, , , 
6,52,71,Te,489.81,0.05,7/2, ,30.7,4,ns,0.0000000307,0.0000000004, , , , , , , , , , ,0.787, , , 
7,52,71,Te,505.37,0.03,5/2, ,13.5,25,ps,0.0000000000135,0.0000000000025, , , , , , , , , , ,0.13, , , 
8,52,71,Te,532.69,0.04,7/2, , , , , , , , , , , , , , , , , , , , 
9,52,71,Te,599.12,0.07,1/2, , , , , , , , , , , , , , , , , , , , 
10,52,71,Te,687.97,0.04,3/2, , , , , , , , , , , , , , , , , , , , 
11,52,71,Te,697.55,0.05,7/2, , , , , , , , , , , , , , , , , , , , 
12,52,71,Te,769.27,0.14,0, , , , , , , , , , , , , , , , , , , , 
13,52,71,Te,783.61,0.04, 5/2, ,52,+33-21,fs,0.000000000000052, , , , , , , , , , , , , , , 
14,52,71,Te,862.13,0.04,5/2, , , , , , , , , , , , , , , , , , , , 
15,52,71,Te,871.21,0.1,0, , , , , , , , , , , , , , , , , , , , 
16,52,71,Te,879.67,0.07,7/2, , , , , , , , , , , , , , , , , , , , 
17,52,71,Te,886.86,0.18,15/2, , , , , , , , , , , , , , , , , , , , 
18,52,71,Te,894.78,0.06, 5/2, ,45,+24-14,fs,0.000000000000045, , , , , , , , , , , , , , , 
19,52,71,Te,919.79,0.18,13/2, , , , , , , , , , , , , , , , , , , , 
20,52,71,Te,996.06,0.11,5/2, , , , , , , , , , , , , , , , , , , , 
21,52,71,Te,1036.67,0.05,3/2, ,43,+16-12,fs,0.000000000000043, , , , , , , , , , , , , , , 
22,52,71,Te,1068.19,0.07, 5/2, , , , , , , , , , , , , , , , , , , , 
23,52,71,Te,1081.7,1, 9/2, , , , , , , , , , , , , , , , , , , , 
24,52,71,Te,1097.79,0.08, 7/2, , , , , , , , , , , , , , , , , , , , 
25,52,71,Te,1138.6,1.3,0, , , , , , , , , , , , , , , , , , , , 
26,52,71,Te,1153,10,0, , , , , , , , , , , , , , , , , , , , 
27,52,71,Te,1210,5, 7/2, , , , , , , , , , , , , , , , , , , , 
28,52,71,Te,1212.51,0.09,0, , , , , , , , , , , , , , , , , , , , 
29,52,71,Te,1244.36,0.21, 9/2, , , , , , , , , , , , , , , , , , , , 
30,52,71,Te,1254,0.4, 9/2, , , , , , , , , , , , , , , , , , , , 
31,52,71,Te,1268,10,0, , , , , , , , , , , , , , , , , , , , 
32,52,71,Te,1318.12,0.13, 3/2, , , , , , , , , , , , , , , , , , , , 
33,52,71,Te,1327.63,0.09,0, , , , , , , , , , , , , , , , , , , , 
34,52,71,Te,1330,5, 9/2, , , , , , , , , , , , , , , , , , , , 
35,52,71,Te,1344.78,0.05,3/2, , , , , , , , , , , , , , , , , , , , 
36,52,71,Te,1353.7,0.07,5/2, , , , , , , , , , , , , , , , , , , , 
37,52,71,Te,1414.18,0.09,5/2, , , , , , , , , , , , , , , , , , , , 
38,52,71,Te,1418,5, 7/2, , , , , , , , , , , , , , , , , , , , 
39,52,71,Te,1422.83,0.11, 5/2, , , , , , , , , , , , , , , , , , , , 
40,52,71,Te,1427,10, 9/2, , , , , , , , , , , , , , , , , , , , 
41,52,71,Te,1446.38,0.2, 5/2, , , , , , , , , , , , , , , , , , , , 
42,52,71,Te,1474.5,0.23,0, , , , , , , , , , , , , , , , , , , , 
43,52,71,Te,1483.27,0.87, 3/2, , , , , , , , , , , , , , , , , , , , 
44,52,71,Te,1484,0.5,5/2, , , , , , , , , , , , , , , , , , , , 
45,52,71,Te,1496.61,0.23,0, , , , , , , , , , , , , , , , , , , , 
46,52,71,Te,1515,10, 5/2, , , , , , , , , , , , , , , , , , , , 
47,52,71,Te,1552.51,0.21,17/2, , , , , , , , , , , , , , , , , , , , 
48,52,71,Te,1557.82,0.12,3/2, , , , , , , , , , , , , , , , , , , , 
49,52,71,Te,1584.8,0.4,0, , , , , , , , , , , , , , , , , , , , 
50,52,71,Te,1606,10,0, , , , , , , , , , , , , , , , , , , , 
51,52,71,Te,1609.8,0.3,19/2, , , , , , , , , , , , , , , , , , , , 
52,52,71,Te,1622.65,0.82,0, , , , , , , , , , , , , , , , , , , , 
53,52,71,Te,1654.6,0.6, 9/2, , , , , , , , , , , , , , , , , , , , 
54,52,71,Te,1672,0.3,0, , , , , , , , , , , , , , , , , , , , 
55,52,71,Te,1683.7,0.4, 7/2, , , , , , , , , , , , , , , , , , , , 
56,52,71,Te,1693.65,0.2,0, , , , , , , , , , , , , , , , , , , , 
57,52,71,Te,1708.1,0.3, 5/2, , , , , , , , , , , , , , , , , , , , 
58,52,71,Te,1732.5,0.3,5/2, , , , , , , , , , , , , , , , , , , , 
59,52,71,Te,1759.63,0.06,3/2, , , , , , , , , , , , , , , , , , , , 
60,52,71,Te,1788.35,0.82,0, , , , , , , , , , , , , , , , , , , , 
61,52,71,Te,1795.9,0.7, 5/2, , , , , , , , , , , , , , , , , , , , 
62,52,71,Te,1807.74,0.05,3/2, , , , , , , , , , , , , , , , , , , , 
63,52,71,Te,1839.26,0.23, 3/2, , , , , , , , , , , , , , , , , , , , 
64,52,71,Te,1854.2,0.3,5/2, , , , , , , , , , , , , , , , , , , , 
65,52,71,Te,1864.4,1, 5/2, , , , , , , , , , , , , , , , , , , , 
66,52,71,Te,1887.38,0.16,3/2, , , , , , , , , , , , , , , , , , , , 
67,52,71,Te,1903.38,0.15,0, , , , , , , , , , , , , , , , , , , , 
