,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,53,76,I,0, ,7/2, ,1.57E+7,4,Y,495443737801094.4,12622770389836.8,B-,100, , , , , , , , ,2.621, ,-0.488, 
2,53,76,I,27.793,0.02,5/2, ,16.8,2,ns,0.0000000168,0.0000000002, , , , , , , , , , ,2.8045, ,-0.604, 
3,53,76,I,278.381,0.023,3/2, ,0.104,12,ns,0.000000000104,0.000000000012, , , , , , , , , , , , , , 
4,53,76,I,487.346,0.025,5/2, ,11.6,27,ps,0.0000000000116,0.0000000000027, , , , , , , , , , , , , , 
5,53,76,I,559.61,0.03,1/2, , , , , , , , , , , , , , , , , , , , 
6,53,76,I,695.89,0.05,11/2, ,4.3,5,ps,0.0000000000043,0.0000000000005, , , , , , , , , , , , , , 
7,53,76,I,729.57,0.03,9/2, ,3.8,4,ps,0.0000000000038,0.0000000000004, , , , , , , , , , , , , , 
8,53,76,I,768.75,0.03,7/2, , , , , , , , , , , , , , , , , , , , 
9,53,76,I,829.91,0.03, 5/2, , , , , , , , , , , , , , , , , , , , 
10,53,76,I,844.82,0.03,7/2, , , , , , , , , , , , , , , , , , , , 
11,53,76,I,1047.35,0.04, 5/2, , , , , , , , , , , , , , , , , , , , 
12,53,76,I,1050.21,0.03,7/2, , , , , , , , , , , , , , , , , , , , 
13,53,76,I,1111.645,0.025,5/2, , , , , , , , , , , , , , , , , , , , 
14,53,76,I,1196.65,0.13,0, , , , , , , , , , , , , , , , , , , , 
15,53,76,I,1203.71,0.09,7/2, , , , , , , , , , , , , , , , , , , , 
16,53,76,I,1209.8,0.1,1/2, , , , , , , , , , , , , , , , , , , , 
17,53,76,I,1260.65,0.03, 5/2, , , , , , , , , , , , , , , , , , , , 
18,53,76,I,1281.99,0.04,7/2, , , , , , , , , , , , , , , , , , , , 
19,53,76,I,1291.94,0.04, 5/2, , , , , , , , , , , , , , , , , , , , 
20,53,76,I,1376.2,0.2,13/2, , , , , , , , , , , , , , , , , , , , 
21,53,76,I,1401.43,0.03,9/2, , , , , , , , , , , , , , , , , , , , 
22,53,76,I,1469.7,0.3,15/2, , , , , , , , , , , , , , , , , , , , 
23,53,76,I,1483,5,1/2, , , , , , , , , , , , , , , , , , , , 
24,53,76,I,1521,6,11/2, , , , , , , , , , , , , , , , , , , , 
25,53,76,I,1566,10, 5/2, , , , , , , , , , , , , , , , , , , , 
