,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,79,118,Au,0, ,3/2, ,STABLE, , , , , , , , , , , , , , , , , , 
2,79,118,Au,77.351,0.002,1/2, ,1.91,1,ns,0.00000000191,0.00000000001, , , , , , , , , , , , , , 
3,79,118,Au,268.788,0.01,3/2, ,15.4,13,ps,0.0000000000154,0.0000000000013, , , , , , , , , , , , , , 
4,79,118,Au,279,0.05,5/2, ,18.6,15,ps,0.0000000000186,0.0000000000015, , , , , , , , , , ,0.53, , , 
5,79,118,Au,409.15,0.08,11/2, ,7.73,6,s,7.73,0.06,IT,100, , , , , , , , ,5.98, ,1.68, 
6,79,118,Au,502.5,0.3,5/2, ,1.77,+19-12,ps,0.00000000000177, , , , , , , , , , , ,3, , , 
7,79,118,Au,547.5,0.3,7/2, ,4.61,+19-13,ps,0.00000000000461, , , , , , , , , , , , , , , 
8,79,118,Au,583, ,0, , , , , , , , , , , , , , , , , , , , 
9,79,118,Au,736.7,0.3,7/2, ,1.09,+13-9,ps,0.00000000000109, , , , , , , , , , , ,1.7, , , 
10,79,118,Au,855.5,0.4,9/2, ,2.67,+25-15,ps,0.00000000000267, , , , , , , , , , , ,1.5, , , 
11,79,118,Au,882, ,0, , , , , , , , , , , , , , , , , , , , 
12,79,118,Au,888.11,0.2,1/2, , , , , , , , , , , , , , , , , , , , 
13,79,118,Au,936,0.3,5/2, , , , , , , , , , , , , , , , , , , , 
14,79,118,Au,948, ,0, , , , , , , , , , , , , , , , , , , , 
15,79,118,Au,1045.1,0.3,5/2, , , , , , , , , , , , , , , , , , , , 
16,79,118,Au,1120,10,0, , , , , , , , , , , , , , , , , , , , 
17,79,118,Au,1150.5,0.3, 5/2, , , , , , , , , , , , , , , , , , , , 
18,79,118,Au,1217.3,0.4,3/2, , , , , , , , , , , , , , , , , , , , 
19,79,118,Au,1220.1,0.7,0, , , , , , , , , , , , , , , , , , , , 
20,79,118,Au,1231,0.8,11/2, ,0.91,1,ps,0.00000000000091,0.00000000000001, , , , , , , , , , ,2, , , 
21,79,118,Au,1242,0.4,1/2, , , , , , , , , , , , , , , , , , , , 
22,79,118,Au,1263, ,0, , , , , , , , , , , , , , , , , , , , 
23,79,118,Au,1370, ,0, , , , , , , , , , , , , , , , , , , , 
24,79,118,Au,1380, ,0, , , , , , , , , , , , , , , , , , , , 
25,79,118,Au,1412,4,11/2, , , , , , , , , , , , , , , , , , , , 
26,79,118,Au,1478, ,0, , , , , , , , , , , , , , , , , , , , 
27,79,118,Au,1488, ,0, , , , , , , , , , , , , , , , , , , , 
28,79,118,Au,1584, ,0, , , , , , , , , , , , , , , , , , , , 
29,79,118,Au,1708,4, 5/2, , , , , , , , , , , , , , , , , , , , 
30,79,118,Au,1809, ,0, , , , , , , , , , , , , , , , , , , , 
31,79,118,Au,1820, ,0, , , , , , , , , , , , , , , , , , , , 
32,79,118,Au,1905, ,0, , , , , , , , , , , , , , , , , , , , 
33,79,118,Au,1997,4, 7/2, , , , , , , , , , , , , , , , , , , , 
34,79,118,Au,2149,4, 7/2, , , , , , , , , , , , , , , , , , , , 
35,79,118,Au,2251, , 7/2, , , , , , , , , , , , , , , , , , , , 
36,79,118,Au,2371, ,0, , , , , , , , , , , , , , , , , , , , 
37,79,118,Au,2405,15,0, , , , , , , , , , , , , , , , , , , , 
38,79,118,Au,2420,7, 7/2, , , , , , , , , , , , , , , , , , , , 
39,79,118,Au,2523,7, 7/2, , , , , , , , , , , , , , , , , , , , 
40,79,118,Au,2620,15,0, , , , , , , , , , , , , , , , , , , , 
41,79,118,Au,2631,7, 7/2, , , , , , , , , , , , , , , , , , , , 
42,79,118,Au,2650, ,0, , , , , , , , , , , , , , , , , , , , 
43,79,118,Au,2776,4,13/2, , , , , , , , , , , , , , , , , , , , 
44,79,118,Au,2880,15,0, , , , , , , , , , , , , , , , , , , , 
45,79,118,Au,3025,15,0, , , , , , , , , , , , , , , , , , , , 
46,79,118,Au,3175,15,0, , , , , , , , , , , , , , , , , , , , 
47,79,118,Au,3260,15,0, , , , , , , , , , , , , , , , , , , , 
48,79,118,Au,3515,15,0, , , , , , , , , , , , , , , , , , , , 
