,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,49,66,In,0, ,9/2, ,4.41E+14,25,Y,1.3916604354795072e22,7.889231493648e20,B-,100, , , , , , , , ,5.5408, ,0.86, 
2,49,66,In,336.244,0.017,1/2, ,4.486,4,h,16149.6,14.4,IT,95,0.7,B-,5,0.7, , , , ,-0.24398, , , 
3,49,66,In,597.144,0.018,3/2,LE,0.25, ,ns,0.00000000025, , , , , , , , , , , , , , , 
4,49,66,In,828.588,0.017,3/2, ,5.78,6,ns,0.00000000578,0.00000000006, , , , , , , , , , ,0.74, ,-0.6, 
5,49,66,In,864.139,0.018,1/2, ,0.91,3,ns,0.00000000091,0.00000000003, , , , , , , , , , , , , , 
6,49,66,In,933.78,0.018,7/2, ,57,5,ps,0.000000000057,0.000000000005, , , , , , , , , , , , , , 
7,49,66,In,941.424,0.007,5/2, ,15.1,14,ps,0.0000000000151,0.0000000000014, , , , , , , , , , , , , , 
8,49,66,In,1041.44,0.23,5/2, , , , , , , , , , , , , , , , , , , , 
9,49,66,In,1078.16,0.07,5/2, ,0.99,5,ps,0.00000000000099,0.00000000000005, , , , , , , , , , , , , , 
10,49,66,In,1132.576,0.009,11/2, ,0.065,3,ps,0.000000000000065,0.000000000000003, , , , , , , , , , , , , , 
11,49,66,In,1192.491,0.021,3/2, , , , , , , , , , , , , , , , , , , , 
12,49,66,In,1287.41,0.05, 5/2, , , , , , , , , , , , , , , , , , , , 
13,49,66,In,1290.592,0.01,13/2, ,0.42,4,ps,0.00000000000042,0.00000000000004, , , , , , , , , , , , , , 
14,49,66,In,1347.5,0.7,5/2, , , , , , , , , , , , , , , , , , , , 
15,49,66,In,1418.249,0.01,11/2, , , , , , , , , , , , , , , , , , , , 
16,49,66,In,1448.787,0.009,9/2, ,0.35,4,ps,0.00000000000035,0.00000000000004, , , , , , , , , , , , , , 
