,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,42,57,Mo,0, ,1/2, ,65.924,6,h,237326.4,21.6,B-,100, , , , , , , , ,0.375, , , 
2,42,57,Mo,97.785,0.003,5/2, ,15.5,2,us,0.0000155,0.0000002, , , , , , , , , , ,-0.775, , , 
3,42,57,Mo,235.508,0.008,7/2, ,0.87,15,ns,0.00000000087,0.00000000015, , , , , , , , , , , , , , 
4,42,57,Mo,351.22,0.06,3/2, ,0.23,17,ns,0.00000000023,0.00000000017, , , , , , , , , , , , , , 
5,42,57,Mo,525.193,0.016,1/2, , , , , , , , , , , , , , , , , , , , 
6,42,57,Mo,548.73,0.08,3/2, ,0.030,25,ns,0.00000000003,0.000000000025, , , , , , , , , , , , , , 
7,42,57,Mo,615.02,0.09,5/2, , , , , , , , , , , , , , , , , , , , 
8,42,57,Mo,631.78,0.12,3/2, , , , , , , , , , , , , , , , , , , , 
9,42,57,Mo,684.1,0.19,11/2, ,0.76,6,us,0.00000076,0.00000006, , , , , , , , , , , , , , 
10,42,57,Mo,698.09,0.16,7/2, , , , , , , , , , , , , , , , , , , , 
11,42,57,Mo,752.41,0.22, 5/2, , , , , , , , , , , , , , , , , , , , 
12,42,57,Mo,754.18,0.2,7/2, , , , , , , , , , , , , , , , , , , , 
13,42,57,Mo,792.93,0.12,3/2, , , , , , , , , , , , , , , , , , , , 
14,42,57,Mo,798, ,0, , , , , , , , , , , , , , , , , , , , 
15,42,57,Mo,865.87,0.12,7/2, , , , , , , , , , , , , , , , , , , , 
16,42,57,Mo,890.58,0.14,3/2, , , , , , , , , , , , , , , , , , , , 
17,42,57,Mo,905.43,0.14,1/2, , , , , , , , , , , , , , , , , , , , 
18,42,57,Mo,905.99,0.19,9/2, , , , , , , , , , , , , , , , , , , , 
19,42,57,Mo,924,12, 5/2, , , , , , , , , , , , , , , , , , , , 
20,42,57,Mo,944.61,0.14,5/2, , , , , , , , , , , , , , , , , , , , 
21,42,57,Mo,952, ,0, , , , , , , , , , , , , , , , , , , , 
22,42,57,Mo,1025.68,0.12,5/2, , , , , , , , , , , , , , , , , , , , 
23,42,57,Mo,1030,3,3/2, , , , , , , , , , , , , , , , , , , , 
24,42,57,Mo,1048.03,0.16,7/2, , , , , , , , , , , , , , , , , , , , 
25,42,57,Mo,1142.81,0.12,7/2, , , , , , , , , , , , , , , , , , , , 
26,42,57,Mo,1148,3, 7/2, , , , , , , , , , , , , , , , , , , , 
27,42,57,Mo,1165.4,1.1,15/2, , , , , , , , , , , , , , , , , , , , 
28,42,57,Mo,1167.43,0.21,5/2, , , , , , , , , , , , , , , , , , , , 
29,42,57,Mo,1195.6,1.1,0, , , , , , , , , , , , , , , , , , , , 
30,42,57,Mo,1197.69,0.23,3/2, , , , , , , , , , , , , , , , , , , , 
31,42,57,Mo,1254.2,0.5,5/2, , , , , , , , , , , , , , , , , , , , 
32,42,57,Mo,1261, ,1/2, , , , , , , , , , , , , , , , , , , , 
33,42,57,Mo,1272.3,0.7,0, , , , , , , , , , , , , , , , , , , , 
34,42,57,Mo,1280.4,0.5,0, , , , , , , , , , , , , , , , , , , , 
35,42,57,Mo,1283,0.4,0, , , , , , , , , , , , , , , , , , , , 
36,42,57,Mo,1314.03,0.22,11/2, , , , , , , , , , , , , , , , , , , , 
37,42,57,Mo,1342.76,0.15,7/2, , , , , , , , , , , , , , , , , , , , 
38,42,57,Mo,1352.7,0.6,0, , , , , , , , , , , , , , , , , , , , 
39,42,57,Mo,1354.3,0.3,0, , , , , , , , , , , , , , , , , , , , 
40,42,57,Mo,1367.6,1.1,0, , , , , , , , , , , , , , , , , , , , 
41,42,57,Mo,1382.6,0.4, 5/2, , , , , , , , , , , , , , , , , , , , 
42,42,57,Mo,1401.31,0.17,7/2, , , , , , , , , , , , , , , , , , , , 
43,42,57,Mo,1404.8,1.5,17/2, , , , , , , , , , , , , , , , , , , , 
44,42,57,Mo,1442.1,0.5, 5/2, , , , , , , , , , , , , , , , , , , , 
45,42,57,Mo,1449.5,1, 5/2, , , , , , , , , , , , , , , , , , , , 
46,42,57,Mo,1455.3,2.1, 5/2, , , , , , , , , , , , , , , , , , , , 
47,42,57,Mo,1464.5,0.6,9/2, , , , , , , , , , , , , , , , , , , , 
48,42,57,Mo,1466.5,1.2, 5/2, , , , , , , , , , , , , , , , , , , , 
49,42,57,Mo,1471.7,0.8,11/2, , , , , , , , , , , , , , , , , , , , 
50,42,57,Mo,1493.5,0.24,5/2, , , , , , , , , , , , , , , , , , , , 
51,42,57,Mo,1533.1,2.1, 5/2, , , , , , , , , , , , , , , , , , , , 
52,42,57,Mo,1536.5,1.1,0, , , , , , , , , , , , , , , , , , , , 
53,42,57,Mo,1545,3,5/2, , , , , , , , , , , , , , , , , , , , 
54,42,57,Mo,1560.59,0.22, 5/2, , , , , , , , , , , , , , , , , , , , 
55,42,57,Mo,1571.3,0.4, 5/2, , , , , , , , , , , , , , , , , , , , 
56,42,57,Mo,1580,3,3/2, , , , , , , , , , , , , , , , , , , , 
57,42,57,Mo,1618,10, 7/2, , , , , , , , , , , , , , , , , , , , 
58,42,57,Mo,1634.8,2.1, 5/2, , , , , , , , , , , , , , , , , , , , 
59,42,57,Mo,1639.37,0.25,9/2, , , , , , , , , , , , , , , , , , , , 
