,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,82,124,Pb,0, ,0, ,STABLE, , , , , , , , , , , , , , , , , , 
2,82,124,Pb,803.054,0.025,2, ,8.30,25,ps,0.0000000000083,0.00000000000025, , , , , , , , , , ,0.03, ,0.05, 
3,82,124,Pb,1166.4,0.3,0, ,0.75,4,ns,0.00000000075,0.00000000004, , , , , , , , , , , , , , 
4,82,124,Pb,1340.49,0.04,3, , , , , , , , , , , , , , , , , , , , 
5,82,124,Pb,1466.81,0.03,2, , , , , , , , , , , , , , , , , , , , 
6,82,124,Pb,1683.99,0.04,4, , , , , , , , , , , , , , , , , , , , 
7,82,124,Pb,1704.45,0.03,1, , , , , , , , , , , , , , , , , , , , 
8,82,124,Pb,1784.09,0.06,2, , , , , , , , , , , , , , , , , , , , 
9,82,124,Pb,1997.67,0.04,4, , , , , , , , , , , , , , , , , , , , 
10,82,124,Pb,2148.97,0.07,2, , , , , , , , , , , , , , , , , , , , 
11,82,124,Pb,2196.7,0.4,3, , , , , , , , , , , , , , , , , , , , 
12,82,124,Pb,2200.16,0.04,7, ,125,2,us,0.000125,0.000002,IT,100, , , , , , , , ,-0.152, ,0.33, 
13,82,124,Pb,2236.53,0.14,0, , , , , , , , , , , , , , , , , , , , 
14,82,124,Pb,2314,2,0, , , , , , , , , , , , , , , , , , , , 
15,82,124,Pb,2384.15,0.04,6, ,30,10,ps,0.00000000003,0.00000000001, , , , , , , , , , ,0.8, , , 
16,82,124,Pb,2391.34,0.08,0, , , , , , , , , , , , , , , , , , , , 
17,82,124,Pb,2423.36,0.04,2, , , , , , , , , , , , , , , , , , , , 
18,82,124,Pb,2647.8,0.06,3, ,0.087,21,ps,0.000000000000087,0.000000000000021, , , , , , , , , , , , , , 
19,82,124,Pb,2658.32,0.19,9, , , , , , , , , , , , , , , , , , , , 
20,82,124,Pb,2782.17,0.04,5, , , , , , , , , , , , , , , , , , , , 
21,82,124,Pb,2826.31,0.04,4, , , , , , , , , , , , , , , , , , , , 
22,82,124,Pb,2864.55,0.06,7, , , , , , , , , , , , , , , , , , , , 
23,82,124,Pb,2929.09,0.09,4, , , , , , , , , , , , , , , , , , , , 
24,82,124,Pb,2939.6,0.05,6, , , , , , , , , , , , , , , , , , , , 
25,82,124,Pb,2954.5,0.3,8, , , , , , , , , , , , , , , , , , , , 
26,82,124,Pb,2960,2,0, , , , , , , , , , , , , , , , , , , , 
27,82,124,Pb,2984,5,2, , , , , , , , , , , , , , , , , , , , 
28,82,124,Pb,3016.43,0.04,5, , , , , , , , , , , , , , , , , , , , 
29,82,124,Pb,3033,3,0, , , , , , , , , , , , , , , , , , , , 
30,82,124,Pb,3122.38,0.17,3, , , , , , , , , , , , , , , , , , , , 
31,82,124,Pb,3139,6,0, , , , , , , , , , , , , , , , , , , , 
32,82,124,Pb,3194,2,5, , , , , , , , , , , , , , , , , , , , 
33,82,124,Pb,3194.3,0.4,1 2, , , , , , , , , , , , , , , , , , , , 
34,82,124,Pb,3225.4,0.06,5 6 7, , , , , , , , , , , , , , , , , , , , 
35,82,124,Pb,3244.24,0.04,4, , , , , , , , , , , , , , , , , , , , 
36,82,124,Pb,3260.4,0.5,6, , , , , , , , , , , , , , , , , , , , 
37,82,124,Pb,3279.21,0.04,5, , , , , , , , , , , , , , , , , , , , 
38,82,124,Pb,3328,5,0, , , , , , , , , , , , , , , , , , , , 
39,82,124,Pb,3377,2,0, , , , , , , , , , , , , , , , , , , , 
40,82,124,Pb,3402.65,0.04,5, , , , , , , , , , , , , , , , , , , , 
41,82,124,Pb,3453,3,5, , , , , , , , , , , , , , , , , , , , 
42,82,124,Pb,3453.4,0.7,4, , , , , , , , , , , , , , , , , , , , 
43,82,124,Pb,3484.8,0.4,0, , , , , , , , , , , , , , , , , , , , 
44,82,124,Pb,3516,3,4, , , , , , , , , , , , , , , , , , , , 
45,82,124,Pb,3562.87,0.05,5, , , , , , , , , , , , , , , , , , , , 
46,82,124,Pb,3606.2,0.3,2, , , , , , , , , , , , , , , , , , , , 
47,82,124,Pb,3623,13,4, , , , , , , , , , , , , , , , , , , , 
