,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,68,97,Er,0, ,5/2, ,10.36,4,h,37296,144,EC,100, , , , , , , , ,0.643, ,2.71, 
2,68,97,Er,47.159,0.004,5/2, ,4.0,1,ns,0.000000004,0.0000000001, , , , , , , , , , , , , , 
3,68,97,Er,62.671,0.004,7/2, , , , , , , , , , , , , , , , , , , , 
4,68,97,Er,77.26,0.004,7/2, ,0.96,8,ns,0.00000000096,0.00000000008, , , , , , , , , , , , , , 
5,68,97,Er,97.963,0.009,9/2, , , , , , , , , , , , , , , , , , , , 
6,68,97,Er,167.1,0.6,11/2, , , , , , , , , , , , , , , , , , , , 
7,68,97,Er,175.82,0.03,9/2, , , , , , , , , , , , , , , , , , , , 
8,68,97,Er,237.8,0.7,13/2, , , , , , , , , , , , , , , , , , , , 
9,68,97,Er,242.934,0.004,3/2, ,0.31,4,ns,0.00000000031,0.00000000004, , , , , , , , , , ,0.62, , , 
10,68,97,Er,295.8,0.7,11/2, , , , , , , , , , , , , , , , , , , , 
11,68,97,Er,296.127,0.004,5/2,LE,0.24, ,ns,0.00000000024, , , , , , , , , , , , , , , 
12,68,97,Er,297.371,0.004,1/2, ,0.70,8,ns,0.0000000007,0.00000000008, , , , , , , , , , , , , , 
13,68,97,Er,356.529,0.004,3/2, ,0.35,6,ns,0.00000000035,0.00000000006, , , , , , , , , , , , , , 
14,68,97,Er,372,0.8,15/2, , , , , , , , , , , , , , , , , , , , 
15,68,97,Er,372.712,0.014,7/2, , , , , , , , , , , , , , , , , , , , 
16,68,97,Er,384.327,0.006,5/2, , , , , , , , , , , , , , , , , , , , 
17,68,97,Er,431,2,1/2, , , , , , , , , , , , , , , , , , , , 
18,68,97,Er,463.3,1,17/2, , , , , , , , , , , , , , , , , , , , 
19,68,97,Er,465, ,7/2, , , , , , , , , , , , , , , , , , , , 
20,68,97,Er,467,2,9/2, , , , , , , , , , , , , , , , , , , , 
21,68,97,Er,477.762,0.008,5/2, , , , , , , , , , , , , , , , , , , , 
22,68,97,Er,507.428,0.005,1/2, ,0.70,12,ns,0.0000000007,0.00000000012, , , , , , , , , , , , , , 
23,68,97,Er,514,3,7/2, , , , , , , , , , , , , , , , , , , , 
24,68,97,Er,519.153,0.006,5/2, , , , , , , , , , , , , , , , , , , , 
25,68,97,Er,534.561,0.009,3/2, , , , , , , , , , , , , , , , , , , , 
26,68,97,Er,551.3,0.6,11/2, ,0.25,3,us,0.00000025,0.00000003, , , , , , , , , , , , , , 
27,68,97,Er,573,2,7/2, , , , , , , , , , , , , , , , , , , , 
28,68,97,Er,589.773,0.005,3/2, , , , , , , , , , , , , , , , , , , , 
29,68,97,Er,589.927,0.007,1/2,LE,0.6, ,ns,0.0000000006, , , , , , , , , , , , , , , 
30,68,97,Er,599,2, 5/2, , , , , , , , , , , , , , , , , , , , 
31,68,97,Er,605.511,0.008,0, , , , , , , , , , , , , , , , , , , , 
32,68,97,Er,608.497,0.007,3/2, , , , , , , , , , , , , , , , , , , , 
33,68,97,Er,648,2,0, , , , , , , , , , , , , , , , , , , , 
34,68,97,Er,674,2, 3/2, , , , , , , , , , , , , , , , , , , , 
35,68,97,Er,677.9,1.1,19/2, , , , , , , , , , , , , , , , , , , , 
36,68,97,Er,684,3,9/2, , , , , , , , , , , , , , , , , , , , 
37,68,97,Er,700,3,0, , , , , , , , , , , , , , , , , , , , 
38,68,97,Er,706.9,1,13/2, , , , , , , , , , , , , , , , , , , , 
39,68,97,Er,721,2,0, , , , , , , , , , , , , , , , , , , , 
40,68,97,Er,730,3,0, , , , , , , , , , , , , , , , , , , , 
41,68,97,Er,745.955,0.008,1/2, ,1.00,15,ns,0.000000001,0.00000000015, , , , , , , , , , , , , , 
42,68,97,Er,760,2, 5/2, , , , , , , , , , , , , , , , , , , , 
43,68,97,Er,769.4,1.4,21/2, , , , , , , , , , , , , , , , , , , , 
44,68,97,Er,820,3,11/2, , , , , , , , , , , , , , , , , , , , 
45,68,97,Er,840,2, 3/2, , , , , , , , , , , , , , , , , , , , 
46,68,97,Er,853.517,0.008,3/2, , , , , , , , , , , , , , , , , , , , 
47,68,97,Er,863,2, 5/2, , , , , , , , , , , , , , , , , , , , 
48,68,97,Er,873,3,0, , , , , , , , , , , , , , , , , , , , 
49,68,97,Er,882.8,1,15/2, , , , , , , , , , , , , , , , , , , , 
50,68,97,Er,896,3,0, , , , , , , , , , , , , , , , , , , , 
51,68,97,Er,920.731,0.007,1/2, , , , , , , , , , , , , , , , , , , , 
