,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,47,60,Ag,0, ,1/2, ,STABLE, , , , , , , , , , , , , , ,-0.11357, , , 
2,47,60,Ag,93.125,0.019,7/2, ,44.3,2,s,44.3,0.2,IT,100, , , , , , , , ,4.398, ,0.98, 
3,47,60,Ag,125.59,0.03,9/2, ,2.85,10,ns,0.00000000285,0.0000000001, , , , , , , , , , , , , , 
4,47,60,Ag,324.81,0.03,3/2, ,5.0,9,ps,0.000000000005,0.0000000000009, , , , , , , , , , ,0.94, , , 
5,47,60,Ag,423.15,0.024,5/2, ,29.8,21,ps,0.0000000000298,0.0000000000021, , , , , , , , , , ,1.03, , , 
6,47,60,Ag,773.31,0.06,11/2,LT,15, ,ns,0.000000015, , , , , , , , , , , , , , , 
7,47,60,Ag,786.59,0.25,3/2, ,0.27,8,ps,0.00000000000027,0.00000000000008, , , , , , , , , , , , , , 
8,47,60,Ag,922.06,0.03,5/2,LE,0.6, ,ns,0.0000000006, , , , , , , , , , , , , , , 
9,47,60,Ag,949.7,0.07,5/2, ,1.36,18,ps,0.00000000000136,0.00000000000018, , , , , , , , , , , , , , 
10,47,60,Ag,973.3,0.3,7/2, , , , , , , , , , , , , , , , , , , , 
11,47,60,Ag,991,0.06,13/2,LT,15, ,ns,0.000000015, , , , , , , , , , , , , , , 
12,47,60,Ag,1061.2,0.3, 9/2, , , , , , , , , , , , , , , , , , , , 
13,47,60,Ag,1142,1,1/2, , , , , , , , , , , , , , , , , , , , 
14,47,60,Ag,1143.06,0.08,5/2, , , , , , , , , , , , , , , , , , , , 
15,47,60,Ag,1146.9,0.5,9/2, , , , , , , , , , , , , , , , , , , , 
16,47,60,Ag,1222,5,13/2, , , , , , , , , , , , , , , , , , , , 
17,47,60,Ag,1223.01,0.05,5/2, , , , , , , , , , , , , , , , , , , , 
18,47,60,Ag,1258.89,0.24,3/2, , , , , , , , , , , , , , , , , , , , 
19,47,60,Ag,1325.8,0.3,3/2, , , , , , , , , , , , , , , , , , , , 
20,47,60,Ag,1449.01,0.21,0, , , , , , , , , , , , , , , , , , , , 
21,47,60,Ag,1464.7,1,3/2,LT,0.6, ,ps,0.0000000000006, , , , , , , , , , , , , , , 
22,47,60,Ag,1483,5,0, , , , , , , , , , , , , , , , , , , , 
23,47,60,Ag,1508,10, 9/2, , , , , , , , , , , , , , , , , , , , 
24,47,60,Ag,1572,5, 9/2, , , , , , , , , , , , , , , , , , , , 
25,47,60,Ag,1577.35,0.2,15/2, , , , , , , , , , , , , , , , , , , , 
26,47,60,Ag,1615,5,1/2, , , , , , , , , , , , , , , , , , , , 
27,47,60,Ag,1653,5,1/2, , , , , , , , , , , , , , , , , , , , 
28,47,60,Ag,1656,10, 9/2, , , , , , , , , , , , , , , , , , , , 
29,47,60,Ag,1685,5, 9/2, , , , , , , , , , , , , , , , , , , , 
30,47,60,Ag,1799.69,0.13,15/2, , , , , , , , , , , , , , , , , , , , 
31,47,60,Ag,1820,10,1/2, , , , , , , , , , , , , , , , , , , , 
32,47,60,Ag,1832,5, 5/2, , , , , , , , , , , , , , , , , , , , 
33,47,60,Ag,1846,0.4,0, , , , , , , , , , , , , , , , , , , , 
34,47,60,Ag,1851,5,1/2, , , , , , , , , , , , , , , , , , , , 
35,47,60,Ag,1875,5,0, , , , , , , , , , , , , , , , , , , , 
36,47,60,Ag,1904,5,0, , , , , , , , , , , , , , , , , , , , 
37,47,60,Ag,1918,5, 9/2, , , , , , , , , , , , , , , , , , , , 
38,47,60,Ag,1924.8,0.4,13/2, , , , , , , , , , , , , , , , , , , , 
39,47,60,Ag,1942,5, 5/2, , , , , , , , , , , , , , , , , , , , 
40,47,60,Ag,1956,5, 9/2, , , , , , , , , , , , , , , , , , , , 
41,47,60,Ag,1975.71,0.23,0, , , , , , , , , , , , , , , , , , , , 
42,47,60,Ag,2026,5,5/2, , , , , , , , , , , , , , , , , , , , 
43,47,60,Ag,2053.54,0.11,17/2, , , , , , , , , , , , , , , , , , , , 
44,47,60,Ag,2062,5, 7/2, , , , , , , , , , , , , , , , , , , , 
45,47,60,Ag,2065.1,2,13/2, , , , , , , , , , , , , , , , , , , , 
46,47,60,Ag,2066.7,2.1,0, , , , , , , , , , , , , , , , , , , , 
47,47,60,Ag,2111,5,0, , , , , , , , , , , , , , , , , , , , 
48,47,60,Ag,2140,5, 7/2, , , , , , , , , , , , , , , , , , , , 
