,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,48,66,Cd,0, ,0, ,STABLE, , , , ,2B-,100, ,2B-,100, , , , , , , , , 
2,48,66,Cd,558.456,0.002,2, ,10.2,6,ps,0.0000000000102,0.0000000000006, , , , , , , , , , ,0.642, ,-0.35, 
3,48,66,Cd,1134.532,0.006,0, ,9.9,6,ps,0.0000000000099,0.0000000000006, , , , , , , , , , , , , , 
4,48,66,Cd,1209.708,0.006,2, ,3.1,3,ps,0.0000000000031,0.0000000000003, , , , , , , , , , , , , , 
5,48,66,Cd,1283.739,0.008,4, ,1.39,8,ps,0.00000000000139,0.00000000000008, , , , , , , , , , , , , , 
6,48,66,Cd,1305.609,0.006,0, ,4.7,3,ns,0.0000000047,0.0000000003, , , , , , , , , , , , , , 
7,48,66,Cd,1364.344,0.006,2, ,5.2,4,ps,0.0000000000052,0.0000000000004, , , , , , , , , , , , , , 
8,48,66,Cd,1732.246,0.008,4, ,4.8,3,ps,0.0000000000048,0.0000000000003, , , , , , , , , , , , , , 
9,48,66,Cd,1784,5,2, , , , , , , , , , , , , , , , , , , , 
10,48,66,Cd,1841.947,0.008,2, ,0.65,12,ps,0.00000000000065,0.00000000000012, , , , , , , , , , , , , , 
11,48,66,Cd,1859.698,0.01,0, ,1.8,4,ps,0.0000000000018,0.0000000000004, , , , , , , , , , , , , , 
12,48,66,Cd,1864.262,0.008,3,GT,0.87, ,ps,0.00000000000087, , , , , , , , , , , , , , , 
13,48,66,Cd,1932.077,0.008,4,GT,0.31, ,ps,0.00000000000031, , , , , , , , , , , , , , , 
14,48,66,Cd,1958.094,0.008,3, ,0.60,+15-10,ps,0.0000000000006, , , , , , , , , , , , , , , 
15,48,66,Cd,1990.3,0.2,6, ,0.82,10,ps,0.00000000000082,0.0000000000001, , , , , , , , , , , , , , 
16,48,66,Cd,2048.026,0.008,2, ,0.38,11,ps,0.00000000000038,0.00000000000011, , , , , , , , , , , , , , 
17,48,66,Cd,2152.266,0.008,3 4,GT,0.35, ,ps,0.00000000000035, , , , , , , , , , , , , , , 
18,48,66,Cd,2204.561,0.008,3,GT,0.55, ,ps,0.00000000000055, , , , , , , , , , , , , , , 
19,48,66,Cd,2218.86,0.016,2, ,89,+8-7,fs,0.000000000000089, , , , , , , , , , , , , , , 
20,48,66,Cd,2298.93,0.02,5,GT,1.04, ,ps,0.00000000000104, , , , , , , , , , , , , , , 
21,48,66,Cd,2317.1,0.7,2, , , , , , , , , , , , , , , , , , , , 
22,48,66,Cd,2384.76,0.008,3, ,0.55,+16-10,ps,0.00000000000055, , , , , , , , , , , , , , , 
23,48,66,Cd,2387.3,1,3, , , , , , , , , , , , , , , , , , , , 
24,48,66,Cd,2391.5,0.04,4, ,187,+24-21,fs,0.000000000000187, , , , , , , , , , , , , , , 
25,48,66,Cd,2396, ,1, ,0.0007,2,eV,0.0000000000006517681643876938,0.0000000000022811885753569283, , , , , , , , , , , , , , 
26,48,66,Cd,2400.2,2,6, ,1.0,3,ps,0.000000000001,0.0000000000003, , , , , , , , , , , , , , 
27,48,66,Cd,2412.5,0.5,6, , , , , , , , , , , , , , , , , , , , 
28,48,66,Cd,2437.64,0.08,0,GT,0.90, ,ps,0.0000000000009, , , , , , , , , , , , , , , 
29,48,66,Cd,2456.005,0.014,1, ,39,4,fs,0.000000000000039,0.000000000000004, , , , , , , , , , , , , , 
30,48,66,Cd,2460.757,0.012,4,GT,0.68, ,ps,0.00000000000068, , , , , , , , , , , , , , , 
31,48,66,Cd,2465.2,0.7,0, , , , , , , , , , , , , , , , , , , , 
32,48,66,Cd,2503.24,0.09,4, ,152,+35-28,fs,0.000000000000152, , , , , , , , , , , , , , , 
33,48,66,Cd,2505,6,0 1, , , , , , , , , , , , , , , , , , , , 
34,48,66,Cd,2525.42,0.01,2,GT,0.35, ,ps,0.00000000000035, , , , , , , , , , , , , , , 
35,48,66,Cd,2535.81,0.02,5, ,0.18,+28-8,ps,0.00000000000018, , , , , , , , , , , , , , , 
36,48,66,Cd,2553.87,0.08,0, ,0.32,+12-7,ps,0.00000000000032, , , , , , , , , , , , , , , 
37,48,66,Cd,2580.357,0.012,2, ,0.42,+9-6,ps,0.00000000000042, , , , , , , , , , , , , , , 
38,48,66,Cd,2636.52,0.06,0, ,0.25,+6-4,ps,0.00000000000025, , , , , , , , , , , , , , , 
39,48,66,Cd,2646, ,1, ,0.0006,2,eV,0.0000000000007603961917856428,0.0000000000022811885753569283, , , , , , , , , , , , , , 
40,48,66,Cd,2650.12,0.012,2, ,0.41,+13-8,ps,0.00000000000041, , , , , , , , , , , , , , , 
41,48,66,Cd,2660.9,0.03,2, ,22.2,14,fs,0.0000000000000222,0.0000000000000014, , , , , , , , , , , , , , 
42,48,66,Cd,2669.3,2,8, ,1.4,4,ps,0.0000000000014,0.0000000000004, , , , , , , , , , , , , , 
43,48,66,Cd,2701.066,0.02,3, ,0.31,+11-7,ps,0.00000000000031, , , , , , , , , , , , , , , 
44,48,66,Cd,2735.2,0.4,7, , , , , , , , , , , , , , , , , , , , 
45,48,66,Cd,2747.21,0.1,5, , , , , , , , , , , , , , , , , , , , 
46,48,66,Cd,2749.265,0.02,2, ,0.69,+10-7,ps,0.00000000000069, , , , , , , , , , , , , , , 
47,48,66,Cd,2756.92,0.07,3 4, ,0.51,+73-19,ps,0.00000000000051, , , , , , , , , , , , , , , 
48,48,66,Cd,2767.85,0.1,1, ,29.8,28,fs,0.0000000000000298,0.0000000000000028, , , , , , , , , , , , , , 
49,48,66,Cd,2788.501,0.024,1 2, ,0.25,+5-4,ps,0.00000000000025, , , , , , , , , , , , , , , 
50,48,66,Cd,2799.99,0.05,1 2, ,19.4,21,fs,0.0000000000000194,0.0000000000000021, , , , , , , , , , , , , , 
51,48,66,Cd,2806.59,0.03,3, ,125,+18-15,fs,0.000000000000125, , , , , , , , , , , , , , , 
52,48,66,Cd,2812.05,0.02,2, ,0.36,+23-10,ps,0.00000000000036, , , , , , , , , , , , , , , 
53,48,66,Cd,2820.22,0.03,4, , , , , , , , , , , , , , , , , , , , 
54,48,66,Cd,2827.88,0.1,4, ,0.38,+44-14,ps,0.00000000000038, , , , , , , , , , , , , , , 
55,48,66,Cd,2828.2,0.2,0 1, , , , , , , , , , , , , , , , , , , , 
56,48,66,Cd,2847,6,2 3 4, , , , , , , , , , , , , , , , , , , , 
57,48,66,Cd,2869,4,4, , , , , , , , , , , , , , , , , , , , 
58,48,66,Cd,2871.63,0.07,2 3, ,125,+17-14,fs,0.000000000000125, , , , , , , , , , , , , , , 
59,48,66,Cd,2874.26,0.06,2 4,GT,0.62, ,ps,0.00000000000062, , , , , , , , , , , , , , , 
60,48,66,Cd,2880.56,0.1,4 3, ,111,+21-17,fs,0.000000000000111, , , , , , , , , , , , , , , 
61,48,66,Cd,2902.6,0.8,3 0, , , , , , , , , , , , , , , , , , , , 
62,48,66,Cd,2910.2,0.3,0 1, , , , , , , , , , , , , , , , , , , , 
63,48,66,Cd,2918.45,0.1,3, ,69,+17-14,fs,0.000000000000069, , , , , , , , , , , , , , , 
64,48,66,Cd,2932.97,0.1,4, ,125,+21-17,fs,0.000000000000125, , , , , , , , , , , , , , , 
65,48,66,Cd,2935.76,0.06,2,GT,0.35, ,ps,0.00000000000035, , , , , , , , , , , , , , , 
66,48,66,Cd,2936.12,0.05,3, , , , , , , , , , , , , , , , , , , , 
67,48,66,Cd,2941.27,0.07,2 3, ,0.24,+12-6,ps,0.00000000000024, , , , , , , , , , , , , , , 
68,48,66,Cd,2953,0.1,3, ,62,7,fs,0.000000000000062,0.000000000000007, , , , , , , , , , , , , , 
69,48,66,Cd,2957.26,0.05,1 2 3, ,166,+28-21,fs,0.000000000000166, , , , , , , , , , , , , , , 
70,48,66,Cd,2999.56,0.02,1, ,25.0,28,fs,0.000000000000025,0.0000000000000028, , , , , , , , , , , , , , 
71,48,66,Cd,3001.63,0.12,4, , , , , , , , , , , , , , , , , , , , 
72,48,66,Cd,3002.22,0.03,2, ,145,+49-28,fs,0.000000000000145, , , , , , , , , , , , , , , 
73,48,66,Cd,3025.04,0.11,2 3, ,0.33,+19-9,ps,0.00000000000033, , , , , , , , , , , , , , , 
74,48,66,Cd,3051.54,0.11,2, , , , , , , , , , , , , , , , , , , , 
75,48,66,Cd,3052.9,0.04,0, , , , , , , , , , , , , , , , , , , , 
76,48,66,Cd,3061.48,0.08,2, ,121,+24-17,fs,0.000000000000121, , , , , , , , , , , , , , , 
77,48,66,Cd,3077.44,0.03,2, ,139,+66-35,fs,0.000000000000139, , , , , , , , , , , , , , , 
78,48,66,Cd,3087, ,1 2, ,0.00086,26,eV,0.0000000000005305089710132392,0.0000000000017547604425822528, , , , , , , , , , , , , , 
79,48,66,Cd,3108.64,0.024,1, ,22,6,fs,0.000000000000022,0.000000000000006, , , , , , , , , , , , , , 
80,48,66,Cd,3110, ,1, ,0.0051,14,eV,0.00000000000008945837550419328,0.0000000000003258840821938469, , , , , , , , , , , , , , 
81,48,66,Cd,3111.74,0.1,2, , , , , , , , , , , , , , , , , , , , 
82,48,66,Cd,3115.56,0.07,3 2, ,146,+21-17,fs,0.000000000000146, , , , , , , , , , , , , , , 
83,48,66,Cd,3119,6,0, , , , , , , , , , , , , , , , , , , , 
84,48,66,Cd,3130,6,0, , , , , , , , , , , , , , , , , , , , 
85,48,66,Cd,3140.34,0.09,3 2, ,229,+42-35,fs,0.000000000000229, , , , , , , , , , , , , , , 
86,48,66,Cd,3142,5,0, , , , , , , , , , , , , , , , , , , , 
87,48,66,Cd,3143.3,2,10, , , , , , , , , , , , , , , , , , , , 
88,48,66,Cd,3157.16,0.04,1 2 3, , , , , , , , , , , , , , , , , , , , 
89,48,66,Cd,3167.1,0.3,0 1 2, , , , , , , , , , , , , , , , , , , , 
90,48,66,Cd,3168.72,0.13,2, ,90,+35-21,fs,0.00000000000009, , , , , , , , , , , , , , , 
91,48,66,Cd,3176.14,0.07,2 3, ,0.22,+10-6,ps,0.00000000000022, , , , , , , , , , , , , , , 
92,48,66,Cd,3192.19,0.14,2 3, ,0.17,+12-6,ps,0.00000000000017, , , , , , , , , , , , , , , 
93,48,66,Cd,3193,6,2 3 4, , , , , , , , , , , , , , , , , , , , 
94,48,66,Cd,3206,0.3,2, ,173,+49-35,fs,0.000000000000173, , , , , , , , , , , , , , , 
95,48,66,Cd,3213.2,0.3,1 2, ,42,+5-4,fs,0.000000000000042, , , , , , , , , , , , , , , 
96,48,66,Cd,3214, ,1, ,0.0025,3,eV,0.00000000000018249508602855428,0.0000000000015207923835712857, , , , , , , , , , , , , , 
97,48,66,Cd,3218.56,0.04,1 2, ,33.3,35,fs,0.0000000000000333,0.0000000000000035, , , , , , , , , , , , , , 
98,48,66,Cd,3220, ,1, ,0.0126,8,eV,0.00000000000003620934246598299,0.0000000000005702971438392321, , , , , , , , , , , , , , 
99,48,66,Cd,3221,6,1 2 3, , , , , , , , , , , , , , , , , , , , 
100,48,66,Cd,3222.76,0.15,0, ,0.14,+9-4,ps,0.00000000000014, , , , , , , , , , , , , , , 
101,48,66,Cd,3232.41,0.12,1 2 3, ,121,+24-17,fs,0.000000000000121, , , , , , , , , , , , , , , 
102,48,66,Cd,3249.18,0.11,1, ,62,+42-21,fs,0.000000000000062, , , , , , , , , , , , , , , 
103,48,66,Cd,3250,15,8, , , , , , , , , , , , , , , , , , , , 
104,48,66,Cd,3254,5,0, , , , , , , , , , , , , , , , , , , , 
105,48,66,Cd,3258.093,0.011,1 2, ,132,+62-35,fs,0.000000000000132, , , , , , , , , , , , , , , 
106,48,66,Cd,3267.27,0.1,1 2, , , , , , , , , , , , , , , , , , , , 
107,48,66,Cd,3282.6,0.4,9, , , , , , , , , , , , , , , , , , , , 
108,48,66,Cd,3285.09,0.12,2 3, ,121,+28-21,fs,0.000000000000121, , , , , , , , , , , , , , , 
109,48,66,Cd,3296.57,0.11,0, , , , , , , , , , , , , , , , , , , , 
110,48,66,Cd,3298.52,0.13,2 3, ,42,+10-7,fs,0.000000000000042, , , , , , , , , , , , , , , 
111,48,66,Cd,3315.7,0.3,0 1 2, , , , , , , , , , , , , , , , , , , , 
112,48,66,Cd,3322.29,0.08,1, ,0.18,+17-7,ps,0.00000000000018, , , , , , , , , , , , , , , 
113,48,66,Cd,3334.34,0.09,2 3 4, ,114,+38-28,fs,0.000000000000114, , , , , , , , , , , , , , , 
114,48,66,Cd,3343,9,0, , , , , , , , , , , , , , , , , , , , 
115,48,66,Cd,3350.8,0.3,0 1, , , , , , , , , , , , , , , , , , , , 
116,48,66,Cd,3365,1,0, , , , , , , , , , , , , , , , , , , , 
