,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,80,117,Hg,0, ,1/2, ,64.14,5,h,230904,180,EC,100, , , , , , , , , , , , 
2,80,117,Hg,133.96,0.04,5/2, ,8.07,16,ns,0.00000000807,0.00000000016, , , , , , , , , , , , , , 
3,80,117,Hg,152.14,0.04,3/2, , , , , , , , , , , , , , , , , , , , 
4,80,117,Hg,250,1,0, , , , , , , , , , , , , , , , , , , , 
5,80,117,Hg,298.93,0.08,13/2, ,23.8,1,h,85680,360,IT,91.4,0.7,EC,8.6,0.7, , , , , , , , 
6,80,117,Hg,307.77,0.06,5/2, , , , , , , , , , , , , , , , , , , , 
7,80,117,Hg,308.5,0.06,3/2, , , , , , , , , , , , , , , , , , , , 
8,80,117,Hg,477.72,0.13,13/2, , , , , , , , , , , , , , , , , , , , 
9,80,117,Hg,509,0.3,0, , , , , , , , , , , , , , , , , , , , 
10,80,117,Hg,557.77,0.12, 7/2, , , , , , , , , , , , , , , , , , , , 
11,80,117,Hg,578,0.06,3/2, , , , , , , , , , , , , , , , , , , , 
12,80,117,Hg,585.38,0.06,3/2, , , , , , , , , , , , , , , , , , , , 
13,80,117,Hg,652.7,0.3,17/2, , , , , , , , , , , , , , , , , , , , 
14,80,117,Hg,675,3, 7/2, , , , , , , , , , , , , , , , , , , , 
15,80,117,Hg,676.75,0.24, 3/2, , , , , , , , , , , , , , , , , , , , 
16,80,117,Hg,715.36,0.11,9/2, , , , , , , , , , , , , , , , , , , , 
17,80,117,Hg,792.04,0.05, 3/2, , , , , , , , , , , , , , , , , , , , 
18,80,117,Hg,829.07,0.16,11/2, , , , , , , , , , , , , , , , , , , , 
19,80,117,Hg,892.53,0.06,3/2, , , , , , , , , , , , , , , , , , , , 
20,80,117,Hg,903.6,0.3,7/2, , , , , , , , , , , , , , , , , , , , 
21,80,117,Hg,921.68,0.21,0, , , , , , , , , , , , , , , , , , , , 
22,80,117,Hg,940.72,0.24,0, , , , , , , , , , , , , , , , , , , , 
23,80,117,Hg,982.89,0.07, 3/2, , , , , , , , , , , , , , , , , , , , 
24,80,117,Hg,1009.32,0.07,1/2, , , , , , , , , , , , , , , , , , , , 
25,80,117,Hg,1026.24,0.2,15/2, , , , , , , , , , , , , , , , , , , , 
26,80,117,Hg,1032.02,0.24,0, , , , , , , , , , , , , , , , , , , , 
27,80,117,Hg,1120,5, 7/2, , , , , , , , , , , , , , , , , , , , 
