,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,92,142,U,0, ,0, ,2.455E+5,6,Y,7747225326762.336,18934155584.7552,A,100, ,SF,0.00000000164,0.00000000022,Mg,0.000000000014,0.000000000003, , , , , 
2,92,142,U,43.4981,0.001,2, ,0.252,7,ns,0.000000000252,0.000000000007, , , , , , , , , , , , , , 
3,92,142,U,143.352,0.004,4, , , , , , , , , , , , , , , , , , , , 
4,92,142,U,296.072,0.004,6, , , , , , , , , , , , , , , , , , , , 
5,92,142,U,497.04,0.03,8, , , , , , , , , , , , , , , , , , , , 
6,92,142,U,741.2,0.5,10, , , , , , , , , , , , , , , , , , , , 
7,92,142,U,786.288,0.016,1, , , , , , , , , , , , , , , , , , , , 
8,92,142,U,809.907,0.018,0,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , 
9,92,142,U,849.266,0.018,3, , , , , , , , , , , , , , , , , , , , 
10,92,142,U,851.74,0.03,2,GE,1.74, ,ps,0.00000000000174, , , , , , , , , , , , , , , 
11,92,142,U,926.72,0.015,2, ,1.38,17,ps,0.00000000000138,0.00000000000017, , , , , , , , , , , , , , 
12,92,142,U,947.64,0.06,4, , , , , , , , , , , , , , , , , , , , 
13,92,142,U,962.546,0.023,5, , , , , , , , , , , , , , , , , , , , 
14,92,142,U,968.425,0.021,3, , , , , , , , , , , , , , , , , , , , 
15,92,142,U,989.43,0.013,2, ,0.76,4,ns,0.00000000076,0.00000000004, , , , , , , , , , , , , , 
16,92,142,U,1023.77,0.03,4, , , , , , , , , , , , , , , , , , , , 
17,92,142,U,1023.8,0.7,12, , , , , , , , , , , , , , , , , , , , 
18,92,142,U,1023.826,0.019,3, , , , , , , , , , , , , , , , , , , , 
19,92,142,U,1044.536,0.023,0, , , , , , , , , , , , , , , , , , , , 
20,92,142,U,1069.281,0.016,4, , , , , , , , , , , , , , , , , , , , 
21,92,142,U,1085.26,0.04,2, , , , , , , , , , , , , , , , , , , , 
22,92,142,U,1090.89,0.04,5, , , , , , , , , , , , , , , , , , , , 
23,92,142,U,1096.12,0.08,6, , , , , , , , , , , , , , , , , , , , 
24,92,142,U,1125.28,0.04,7, , , , , , , , , , , , , , , , , , , , 
25,92,142,U,1126.626,0.025,2, , , , , , , , , , , , , , , , , , , , 
26,92,142,U,1127.552,0.019,5, , , , , , , , , , , , , , , , , , , , 
27,92,142,U,1150,2,0, , , , , , , , , , , , , , , , , , , , 
28,92,142,U,1165.44,0.03,3, , , , , , , , , , , , , , , , , , , , 
29,92,142,U,1172.043,0.019,6, , , , , , , , , , , , , , , , , , , , 
30,92,142,U,1174.1,0.4,1 2, , , , , , , , , , , , , , , , , , , , 
31,92,142,U,1194.748,0.017,6, , , , , , , , , , , , , , , , , , , , 
32,92,142,U,1214.71,0.05,4, , , , , , , , , , , , , , , , , , , , 
33,92,142,U,1218,2,0, , , , , , , , , , , , , , , , , , , , 
34,92,142,U,1237.256,0.019,1, , , , , , , , , , , , , , , , , , , , 
35,92,142,U,1261.782,0.025,7, , , , , , , , , , , , , , , , , , , , 
36,92,142,U,1274.29,0.08,5, , , , , , , , , , , , , , , , , , , , 
37,92,142,U,1277.461,0.023,7, , , , , , , , , , , , , , , , , , , , 
38,92,142,U,1292.75,0.21,8, , , , , , , , , , , , , , , , , , , , 
39,92,142,U,1312.18,0.09,3, , , , , , , , , , , , , , , , , , , , 
40,92,142,U,1335.6,0.5,9, , , , , , , , , , , , , , , , , , , , 
41,92,142,U,1339,2,0, , , , , , , , , , , , , , , , , , , , 
42,92,142,U,1340.5,1.2,14, , , , , , , , , , , , , , , , , , , , 
43,92,142,U,1341.33,0.09,6, , , , , , , , , , , , , , , , , , , , 
44,92,142,U,1365.8,0.3,8, , , , , , , , , , , , , , , , , , , , 
45,92,142,U,1421.257,0.017,6, ,33.5,20,us,0.0000335,0.000002, , , , , , , , , , , , , , 
46,92,142,U,1435.38,0.023,1, , , , , , , , , , , , , , , , , , , , 
47,92,142,U,1447.52,0.07,5, , , , , , , , , , , , , , , , , , , , 
48,92,142,U,1451.4, ,0, , , , , , , , , , , , , , , , , , , , 
49,92,142,U,1457.16,0.08,2, , , , , , , , , , , , , , , , , , , , 
50,92,142,U,1473, ,0, , , , , , , , , , , , , , , , , , , , 
51,92,142,U,1486.16,0.12,3, , , , , , , , , , , , , , , , , , , , 
52,92,142,U,1486.7, ,7, , , , , , , , , , , , , , , , , , , , 
53,92,142,U,1496.111,0.021,3, , , , , , , , , , , , , , , , , , , , 
54,92,142,U,1500.99,0.1,1, , , , , , , , , , , , , , , , , , , , 
55,92,142,U,1502.38,0.07,3 4, , , , , , , , , , , , , , , , , , , , 
56,92,142,U,1510.23,0.12,1, , , , , , , , , , , , , , , , , , , , 
57,92,142,U,1533.31,0.07,4, , , , , , , , , , , , , , , , , , , , 
58,92,142,U,1537.228,0.021,4, , , , , , , , , , , , , , , , , , , , 
59,92,142,U,1543.69,0.05,4, , , , , , , , , , , , , , , , , , , , 
60,92,142,U,1548.28,0.1,5, , , , , , , , , , , , , , , , , , , , 
61,92,142,U,1552.555,0.018,5, ,2.20,25,ns,0.0000000022,0.00000000025, , , , , , , , , , , , , , 
62,92,142,U,1553.6,0.2,1, , , , , , , , , , , , , , , , , , , , 
63,92,142,U,1567.7, ,8, , , , , , , , , , , , , , , , , , , , 
64,92,142,U,1570.69,0.023,1, , , , , , , , , , , , , , , , , , , , 
65,92,142,U,1581.59,0.11,5, , , , , , , , , , , , , , , , , , , , 
66,92,142,U,1588.819,0.022,5, , , , , , , , , , , , , , , , , , , , 
67,92,142,U,1589, ,11, , , , , , , , , , , , , , , , , , , , 
68,92,142,U,1592.29,0.06,1, , , , , , , , , , , , , , , , , , , , 
69,92,142,U,1601, ,0, , , , , , , , , , , , , , , , , , , , 
70,92,142,U,1601.826,0.021,1, , , , , , , , , , , , , , , , , , , , 
71,92,142,U,1619.58,0.1,6, , , , , , , , , , , , , , , , , , , , 
72,92,142,U,1624.4, ,0, , , , , , , , , , , , , , , , , , , , 
73,92,142,U,1649.99,0.11,6, , , , , , , , , , , , , , , , , , , , 
74,92,142,U,1651.2, ,9, , , , , , , , , , , , , , , , , , , , 
75,92,142,U,1653.3,0.07,3, , , , , , , , , , , , , , , , , , , , 
76,92,142,U,1653.9, ,6, , , , , , , , , , , , , , , , , , , , 
77,92,142,U,1667.4,0.4,1, , , , , , , , , , , , , , , , , , , , 
78,92,142,U,1675,2,0, , , , , , , , , , , , , , , , , , , , 
79,92,142,U,1687.8,1.6,16, , , , , , , , , , , , , , , , , , , , 
80,92,142,U,1690.5, ,7, , , , , , , , , , , , , , , , , , , , 
81,92,142,U,1693.453,0.024,5, , , , , , , , , , , , , , , , , , , , 
82,92,142,U,1693.7,0.6,1, , , , , , , , , , , , , , , , , , , , 
83,92,142,U,1696,2,0, , , , , , , , , , , , , , , , , , , , 
84,92,142,U,1718.5, ,7, , , , , , , , , , , , , , , , , , , , 
85,92,142,U,1722.87,0.04,3, , , , , , , , , , , , , , , , , , , , 
86,92,142,U,1723.402,0.017,4, , , , , , , , , , , , , , , , , , , , 
87,92,142,U,1730.7, ,0, , , , , , , , , , , , , , , , , , , , 
88,92,142,U,1736.5, ,7, , , , , , , , , , , , , , , , , , , , 
89,92,142,U,1737.43,0.07,3, , , , , , , , , , , , , , , , , , , , 
90,92,142,U,1738.17,0.06,3, , , , , , , , , , , , , , , , , , , , 
91,92,142,U,1747.1, ,6, , , , , , , , , , , , , , , , , , , , 
92,92,142,U,1749.6, ,0, , , , , , , , , , , , , , , , , , , , 
93,92,142,U,1761.79,0.06,4, , , , , , , , , , , , , , , , , , , , 
94,92,142,U,1770.79,0.09,3, , , , , , , , , , , , , , , , , , , , 
95,92,142,U,1779.4, ,0, , , , , , , , , , , , , , , , , , , , 
96,92,142,U,1780.2, ,8, , , , , , , , , , , , , , , , , , , , 
97,92,142,U,1781.22,0.07,0 1, , , , , , , , , , , , , , , , , , , , 
98,92,142,U,1782.554,0.023,5, , , , , , , , , , , , , , , , , , , , 
99,92,142,U,1784.18,0.13,4, , , , , , , , , , , , , , , , , , , , 
100,92,142,U,1793.01,0.06,4, , , , , , , , , , , , , , , , , , , , 
101,92,142,U,1796.3,0.6,1, , , , , , , , , , , , , , , , , , , , 
102,92,142,U,1807.2, ,0, , , , , , , , , , , , , , , , , , , , 
103,92,142,U,1809.73,0.04,1, , , , , , , , , , , , , , , , , , , , 
104,92,142,U,1810, ,7, , , , , , , , , , , , , , , , , , , , 
105,92,142,U,1811.62,0.05,4, , , , , , , , , , , , , , , , , , , , 
106,92,142,U,1838.9, ,0, , , , , , , , , , , , , , , , , , , , 
107,92,142,U,1843.86,0.17,3 4 5, , , , , , , , , , , , , , , , , , , , 
108,92,142,U,1849.7, ,8, , , , , , , , , , , , , , , , , , , , 
109,92,142,U,1860.6, ,0, , , , , , , , , , , , , , , , , , , , 
110,92,142,U,1863.07,0.15,5, , , , , , , , , , , , , , , , , , , , 
111,92,142,U,1863.16,0.09,1, , , , , , , , , , , , , , , , , , , , 
112,92,142,U,1875.3,0.4,1, , , , , , , , , , , , , , , , , , , , 
113,92,142,U,1881.74,0.07,4, , , , , , , , , , , , , , , , , , , , 
114,92,142,U,1891.3, ,9, , , , , , , , , , , , , , , , , , , , 
115,92,142,U,1911.09,0.05,1, , , , , , , , , , , , , , , , , , , , 
116,92,142,U,1916.26,0.09,3 4, , , , , , , , , , , , , , , , , , , , 
117,92,142,U,1927.52,0.11,4, , , , , , , , , , , , , , , , , , , , 
118,92,142,U,1931.2, ,5, , , , , , , , , , , , , , , , , , , , 
119,92,142,U,1932.1, ,0, , , , , , , , , , , , , , , , , , , , 
120,92,142,U,1937.01,0.07,1, , , , , , , , , , , , , , , , , , , , 
121,92,142,U,1940.5,0.09,4, , , , , , , , , , , , , , , , , , , , 
122,92,142,U,1955.8, ,3, , , , , , , , , , , , , , , , , , , , 
123,92,142,U,1955.8, ,0, , , , , , , , , , , , , , , , , , , , 
124,92,142,U,1958.77,0.03,3, , , , , , , , , , , , , , , , , , , , 
125,92,142,U,1968.84,0.1,4 5, , , , , , , , , , , , , , , , , , , , 
126,92,142,U,1969.9,0.5,1, , , , , , , , , , , , , , , , , , , , 
127,92,142,U,1981.26,0.07,4, , , , , , , , , , , , , , , , , , , , 
128,92,142,U,1985.2, ,6, , , , , , , , , , , , , , , , , , , , 
129,92,142,U,2000.44,0.13,4, , , , , , , , , , , , , , , , , , , , 
130,92,142,U,2019.81,0.13,4, , , , , , , , , , , , , , , , , , , , 
131,92,142,U,2026, ,0, , , , , , , , , , , , , , , , , , , , 
132,92,142,U,2033.52,0.05,3 4, , , , , , , , , , , , , , , , , , , , 
133,92,142,U,2033.8, ,0, , , , , , , , , , , , , , , , , , , , 
134,92,142,U,2037.05,0.17,4 5, , , , , , , , , , , , , , , , , , , , 
135,92,142,U,2038.6, ,0, , , , , , , , , , , , , , , , , , , , 
136,92,142,U,2058.7, ,0, , , , , , , , , , , , , , , , , , , , 
137,92,142,U,2062.8,1.7,18, , , , , , , , , , , , , , , , , , , , 
138,92,142,U,2066.24,0.09,4 5, , , , , , , , , , , , , , , , , , , , 
139,92,142,U,2068.81,0.11,3 4 5, , , , , , , , , , , , , , , , , , , , 
140,92,142,U,2095.8, ,0, , , , , , , , , , , , , , , , , , , , 
141,92,142,U,2097.4, ,0, , , , , , , , , , , , , , , , , , , , 
142,92,142,U,2101.43,0.09,5, , , , , , , , , , , , , , , , , , , , 
143,92,142,U,2115.66,0.11,4, , , , , , , , , , , , , , , , , , , , 
144,92,142,U,2144.01,0.09,3 4, , , , , , , , , , , , , , , , , , , , 
145,92,142,U,2163.3, ,0, , , , , , , , , , , , , , , , , , , , 
146,92,142,U,2184.1, ,0, , , , , , , , , , , , , , , , , , , , 
147,92,142,U,2213.7, ,0, , , , , , , , , , , , , , , , , , , , 
