,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,42,53,Mo,0, ,5/2, ,STABLE, , , , , , , , , , , , , , ,-0.9142, ,-0.022, 
2,42,53,Mo,59.3,0.6,5/2, , , , , , , , , , , , , , , , , , , , 
3,42,53,Mo,204.1163,0.0016,3/2, ,751,9,ps,0.000000000751,0.000000000009, , , , , , , , , , ,-0.404, , , 
4,42,53,Mo,526.6,0.4,7/2, , , , , , , , , , , , , , , , , , , , 
5,42,53,Mo,765.803,0.008,7/2, ,4.4,7,ps,0.0000000000044,0.0000000000007, , , , , , , , , , , , , , 
6,42,53,Mo,786.201,0.003,1/2, ,4.33,27,ps,0.00000000000433,0.00000000000027, , , , , , , , , , , , , , 
7,42,53,Mo,820.628,0.004,3/2, ,0.62,14,ps,0.00000000000062,0.00000000000014, , , , , , , , , , , , , , 
8,42,53,Mo,947.685,0.016,9/2, ,2.58,11,ps,0.00000000000258,0.00000000000011, , , , , , , , , , , , , , 
9,42,53,Mo,1039.269,0.004,1/2, ,0.32,7,ps,0.00000000000032,0.00000000000007, , , , , , , , , , , , , , 
10,42,53,Mo,1056.771,0.02,5/2,LE,0.43, ,ps,0.00000000000043, , , , , , , , , , , , , , , 
11,42,53,Mo,1073.727,0.016,7/2, ,0.34,11,ps,0.00000000000034,0.00000000000011, , , , , , , , , , , , , , 
12,42,53,Mo,1092,12, 5/2, , , , , , , , , , , , , , , , , , , , 
13,42,53,Mo,1302.31,0.07,1/2, , , , , , , , , , , , , , , , , , , , 
14,42,53,Mo,1318.23,0.16, 5/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
15,42,53,Mo,1332.9,0.4,11/2, , , , , , , , , , , , , , , , , , , , 
16,42,53,Mo,1369.75,0.12,3/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
17,42,53,Mo,1376,2,3/2, , , , , , , , , , , , , , , , , , , , 
18,42,53,Mo,1425.992,0.024,5/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
19,42,53,Mo,1440.02,0.13,11/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
20,42,53,Mo,1540.801,0.013,11/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
21,42,53,Mo,1551.772,0.018,9/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
22,42,53,Mo,1620.26,0.03,3/2, , , , , , , , , , , , , , , , , , , , 
23,42,53,Mo,1645.1,0.6,7/2, , , , , , , , , , , , , , , , , , , , 
24,42,53,Mo,1660.3,0.3, 5/2, , , , , , , , , , , , , , , , , , , , 
25,42,53,Mo,1667,8, 9/2, , , , , , , , , , , , , , , , , , , , 
26,42,53,Mo,1683,1, 9/2, , , , , , , , , , , , , , , , , , , , 
27,42,53,Mo,1692, ,1/2, , , , , , , , , , , , , , , , , , , , 
28,42,53,Mo,1742.9,0.16,9/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
29,42,53,Mo,1796.3,0.17,0,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
30,42,53,Mo,1808.02,0.21,7/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
31,42,53,Mo,1888.54,0.22,9/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
32,42,53,Mo,1916,5,9/2, , , , , , , , , , , , , , , , , , , , 
33,42,53,Mo,1937.47,0.07,11/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
34,42,53,Mo,1963, , 5/2, , , , , , , , , , , , , , , , , , , , 
35,42,53,Mo,1984,15, 5/2, , , , , , , , , , , , , , , , , , , , 
36,42,53,Mo,2024,4,3/2, , , , , , , , , , , , , , , , , , , , 
37,42,53,Mo,2045,3,3/2, , , , , , , , , , , , , , , , , , , , 
38,42,53,Mo,2049, ,1/2, , , , , , , , , , , , , , , , , , , , 
39,42,53,Mo,2058.51,0.07,13/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
40,42,53,Mo,2067, , 7/2, , , , , , , , , , , , , , , , , , , , 
41,42,53,Mo,2089, ,3/2, , , , , , , , , , , , , , , , , , , , 
42,42,53,Mo,2092.9,0.6,15/2, , , , , , , , , , , , , , , , , , , , 
43,42,53,Mo,2118, , 9/2, , , , , , , , , , , , , , , , , , , , 
44,42,53,Mo,2152,9,5/2, , , , , , , , , , , , , , , , , , , , 
45,42,53,Mo,2169,15,3/2, , , , , , , , , , , , , , , , , , , , 
46,42,53,Mo,2213,4, 3/2, , , , , , , , , , , , , , , , , , , , 
47,42,53,Mo,2219.2,0.4,13/2, , , , , , , , , , , , , , , , , , , , 
48,42,53,Mo,2232.27,0.07,15/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
49,42,53,Mo,2244, ,3/2, , , , , , , , , , , , , , , , , , , , 
50,42,53,Mo,2315,8, 3/2, , , , , , , , , , , , , , , , , , , , 
51,42,53,Mo,2357, ,1/2, , , , , , , , , , , , , , , , , , , , 
52,42,53,Mo,2383, ,3/2, , , , , , , , , , , , , , , , , , , , 
53,42,53,Mo,2396,10,3/2, , , , , , , , , , , , , , , , , , , , 
54,42,53,Mo,2428,13, 9/2, , , , , , , , , , , , , , , , , , , , 
55,42,53,Mo,2491,3,3/2, , , , , , , , , , , , , , , , , , , , 
56,42,53,Mo,2501,15, 9/2, , , , , , , , , , , , , , , , , , , , 
57,42,53,Mo,2531,12,9/2, , , , , , , , , , , , , , , , , , , , 
58,42,53,Mo,2544, , 3/2, , , , , , , , , , , , , , , , , , , , 
59,42,53,Mo,2580.08,0.1,17/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
60,42,53,Mo,2595, ,1/2, , , , , , , , , , , , , , , , , , , , 
61,42,53,Mo,2611.14,0.12,15/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
62,42,53,Mo,2618.08,0.11,19/2, , , , , , , , , , , , , , , , , , , , 
63,42,53,Mo,2671, ,0, , , , , , , , , , , , , , , , , , , , 
64,42,53,Mo,2695, ,3/2, , , , , , , , , , , , , , , , , , , , 
65,42,53,Mo,2711,3, 3/2, , , , , , , , , , , , , , , , , , , , 
66,42,53,Mo,2725, ,3/2, , , , , , , , , , , , , , , , , , , , 
67,42,53,Mo,2732.1,0.8,19/2,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
68,42,53,Mo,2745, ,3/2, , , , , , , , , , , , , , , , , , , , 
69,42,53,Mo,2754, ,3/2, , , , , , , , , , , , , , , , , , , , 
70,42,53,Mo,2769.9,0.4,21/2, , , , , , , , , , , , , , , , , , , , 
71,42,53,Mo,2830, ,3/2, , , , , , , , , , , , , , , , , , , , 
72,42,53,Mo,2843, ,3/2, , , , , , , , , , , , , , , , , , , , 
73,42,53,Mo,2861,3,1/2, , , , , , , , , , , , , , , , , , , , 
74,42,53,Mo,2895.5,0.6,17/2, , , , , , , , , , , , , , , , , , , , 
75,42,53,Mo,2919, , 3/2, , , , , , , , , , , , , , , , , , , , 
76,42,53,Mo,2955, , 3/2, , , , , , , , , , , , , , , , , , , , 
77,42,53,Mo,3037, ,3/2, , , , , , , , , , , , , , , , , , , , 
78,42,53,Mo,3056, ,1/2, , , , , , , , , , , , , , , , , , , , 
79,42,53,Mo,3063,17, 3/2, , , , , , , , , , , , , , , , , , , , 
80,42,53,Mo,3130.1,0.7,19/2, , , , , , , , , , , , , , , , , , , , 
81,42,53,Mo,3142, ,3/2, , , , , , , , , , , , , , , , , , , , 
82,42,53,Mo,3155, , 5/2, , , , , , , , , , , , , , , , , , , , 
83,42,53,Mo,3200,20, 5/2, , , , , , , , , , , , , , , , , , , , 
84,42,53,Mo,3260,20, 5/2, , , , , , , , , , , , , , , , , , , , 
85,42,53,Mo,3277.1,0.4,19/2, , , , , , , , , , , , , , , , , , , , 
86,42,53,Mo,3310,20, 5/2, , , , , , , , , , , , , , , , , , , , 
87,42,53,Mo,3310,10, 9/2, , , , , , , , , , , , , , , , , , , , 
88,42,53,Mo,3395,15, 9/2, , , , , , , , , , , , , , , , , , , , 
89,42,53,Mo,3403,5,3/2, , , , , , , , , , , , , , , , , , , , 
90,42,53,Mo,3443,17, 3/2, , , , , , , , , , , , , , , , , , , , 
91,42,53,Mo,3494,17, 9/2, , , , , , , , , , , , , , , , , , , , 
92,42,53,Mo,3551,17, 9/2, , , , , , , , , , , , , , , , , , , , 
93,42,53,Mo,3625,17, 9/2, , , , , , , , , , , , , , , , , , , , 
94,42,53,Mo,3672.5,0.4,25/2, , , , , , , , , , , , , , , , , , , , 
95,42,53,Mo,3698,13,0, , , , , , , , , , , , , , , , , , , , 
96,42,53,Mo,3741,16,0, , , , , , , , , , , , , , , , , , , , 
97,42,53,Mo,3874.8,0.5,25/2, , , , , , , , , , , , , , , , , , , , 
98,42,53,Mo,3960,20, 3/2, , , , , , , , , , , , , , , , , , , , 
99,42,53,Mo,4010,20, 3/2, , , , , , , , , , , , , , , , , , , , 
100,42,53,Mo,4047.7,0.5,23/2, , , , , , , , , , , , , , , , , , , , 
101,42,53,Mo,4070,20, 3/2, , , , , , , , , , , , , , , , , , , , 
