,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,63,90,Eu,0, ,5/2, ,STABLE, , , , , , , , , , , , , , ,1.5324, ,2.412, 
2,63,90,Eu,83.36728,0.00013,7/2, ,0.793,17,ns,0.000000000793,0.000000000017, , , , , , , , , , ,1.81, ,0.44, 
3,63,90,Eu,97.43098,0.00014,5/2, ,0.198,16,ns,0.000000000198,0.000000000016, , , , , , , , , , , , , , 
4,63,90,Eu,103.18017,0.00012,3/2, ,3.85,5,ns,0.00000000385,0.00000000005, , , , , , , , , , ,2.048, ,1.254, 
5,63,90,Eu,151.6239,0.0003,7/2, ,0.36,7,ns,0.00000000036,0.00000000007, , , , , , , , , , , , , , 
6,63,90,Eu,172.85316,0.00013,5/2, ,0.14, ,ns,0.00000000014, , , , , , , , , , , , , , , 
7,63,90,Eu,193.0654,0.0006,9/2, ,0.204,14,ns,0.000000000204,0.000000000014, , , , , , , , , , , , , , 
8,63,90,Eu,235.2805,0.0006,9/2, , , , , , , , , , , , , , , , , , , , 
9,63,90,Eu,269.7361,0.0005,7/2, , , , , , , , , , , , , , , , , , , , 
10,63,90,Eu,321.8589,0.0006,11/2, , , , , , , , , , , , , , , , , , , , 
11,63,90,Eu,325.0661,0.0009,11/2, , , , , , , , , , , , , , , , , , , , 
12,63,90,Eu,396.4028,0.0008,9/2, , , , , , , , , , , , , , , , , , , , 
13,63,90,Eu,403.289,0.004,0, , , , , , , , , , , , , , , , , , , , 
14,63,90,Eu,442.622,0.003,0, , , , , , , , , , , , , , , , , , , , 
15,63,90,Eu,448.1384,0.0011,0, , , , , , , , , , , , , , , , , , , , 
16,63,90,Eu,477.9272,0.0012,13/2, , , , , , , , , , , , , , , , , , , , 
17,63,90,Eu,481.0512,0.0015,13/2, , , , , , , , , , , , , , , , , , , , 
18,63,90,Eu,537.9413,0.0012,11/2, , , , , , , , , , , , , , , , , , , , 
19,63,90,Eu,552.4727,0.0014,0, , , , , , , , , , , , , , , , , , , , 
20,63,90,Eu,559.739,0.0016,0, , , , , , , , , , , , , , , , , , , , 
21,63,90,Eu,569.31,0.14,7/2, , , , , , , , , , , , , , , , , , , , 
22,63,90,Eu,585.02,0.15,0, , , , , , , , , , , , , , , , , , , , 
23,63,90,Eu,589.34,0.11,15/2, , , , , , , , , , , , , , , , , , , , 
24,63,90,Eu,617.18,0.24,5/2, , , , , , , , , , , , , , , , , , , , 
25,63,90,Eu,634.62,0.06,1/2, , , , , , , , , , , , , , , , , , , , 
26,63,90,Eu,636.516,0.018,3/2, , , , , , , , , , , , , , , , , , , , 
27,63,90,Eu,641.587,0.003,0, , , , , , , , , , , , , , , , , , , , 
28,63,90,Eu,654.7,0.009,15/2, , , , , , , , , , , , , , , , , , , , 
29,63,90,Eu,657.68,0.14,0, , , , , , , , , , , , , , , , , , , , 
30,63,90,Eu,681.9,0.06,5/2, , , , , , , , , , , , , , , , , , , , 
31,63,90,Eu,694.185,0.024,5/2, , , , , , , , , , , , , , , , , , , , 
32,63,90,Eu,701.39,0.17,0, , , , , , , , , , , , , , , , , , , , 
33,63,90,Eu,706.629,0.024,5/2, , , , , , , , , , , , , , , , , , , , 
34,63,90,Eu,711.1,0.5,9/2, , , , , , , , , , , , , , , , , , , , 
35,63,90,Eu,713.11,0.19,3/2, , , , , , , , , , , , , , , , , , , , 
36,63,90,Eu,716.173,0.007,13/2, , , , , , , , , , , , , , , , , , , , 
37,63,90,Eu,718.69,0.14,3/2, , , , , , , , , , , , , , , , , , , , 
38,63,90,Eu,732.52,0.08,7/2, , , , , , , , , , , , , , , , , , , , 
39,63,90,Eu,736,3,0, , , , , , , , , , , , , , , , , , , , 
40,63,90,Eu,760.39,0.14,0, , , , , , , , , , , , , , , , , , , , 
41,63,90,Eu,763.8,0.6,0, , , , , , , , , , , , , , , , , , , , 
42,63,90,Eu,783.24,0.1, 5/2, , , , , , , , , , , , , , , , , , , , 
