,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,34,46,Se,0, ,0, ,STABLE, , , , ,2B-, , , , , , , , , , , , , 
2,34,46,Se,666.27,0.07,2, ,8.52,21,ps,0.00000000000852,0.00000000000021, , , , , , , , , , ,0.87, ,-0.31, 
3,34,46,Se,1449.35,0.07,2, ,1.95,7,ps,0.00000000000195,0.00000000000007, , , , , , , , , , ,0.7, , , 
4,34,46,Se,1478.82,0.09,0, ,11.4,17,ps,0.0000000000114,0.0000000000017, , , , , , , , , , , , , , 
5,34,46,Se,1701.45,0.11,4, ,0.66,2,ps,0.00000000000066,0.00000000000002, , , , , , , , , , ,2.7, , , 
6,34,46,Se,1873.4,0.12,0, , , , , , , , , , , , , , , , , , , , 
7,34,46,Se,1959.82,0.09,2, ,0.38,+22-12,ps,0.00000000000038, , , , , , , , , , , , , , , 
8,34,46,Se,2121.12,0.14,3, , , , , , , , , , , , , , , , , , , , 
9,34,46,Se,2311.29,0.09,2, ,0.152,+28-14,ps,0.000000000000152, , , , , , , , , , , , , , , 
10,34,46,Se,2344.17,0.09,1 2, ,0.35,+17-10,ps,0.00000000000035, , , , , , , , , , , , , , , 
11,34,46,Se,2494.77,0.23,4, ,1.1,7,ps,0.0000000000011,0.0000000000007, , , , , , , , , , , , , , 
12,34,46,Se,2513.57,0.1,2, ,0.048,7,ps,0.000000000000048,0.000000000000007, , , , , , , , , , , , , , 
13,34,46,Se,2627.4,0.19,0, , , , , , , , , , , , , , , , , , , , 
14,34,46,Se,2716.65,0.11,3, ,0.38,14,ps,0.00000000000038,0.00000000000014, , , , , , , , , , , , , , 
15,34,46,Se,2774.3,1,1 2, , , , , , , , , , , , , , , , , , , , 
16,34,46,Se,2787,5,0, , , , , , , , , , , , , , , , , , , , 
17,34,46,Se,2814.5,0.16,2 1, , , , , , , , , , , , , , , , , , , , 
18,34,46,Se,2825.55,0.23,6, , , , , , , , , , , , , , , , , , , , 
19,34,46,Se,2826.99,0.11,2, ,0.18,4,ps,0.00000000000018,0.00000000000004, , , , , , , , , , , , , , 
20,34,46,Se,2836.3,1,1 2, , , , , , , , , , , , , , , , , , , , 
21,34,46,Se,2895.5,1,6, , , , , , , , , , , , , , , , , , , , 
22,34,46,Se,2947.54,0.15,2 4, ,0.18,+11-6,ps,0.00000000000018, , , , , , , , , , , , , , , 
23,34,46,Se,2998,5,0, , , , , , , , , , , , , , , , , , , , 
24,34,46,Se,3025.17,0.16,1 2, ,0.049,14,ps,0.000000000000049,0.000000000000014, , , , , , , , , , , , , , 
25,34,46,Se,3033,4,4, , , , , , , , , , , , , , , , , , , , 
26,34,46,Se,3036,10,6, , , , , , , , , , , , , , , , , , , , 
27,34,46,Se,3037.74,0.13,1 2, ,0.13,+9-5,ps,0.00000000000013, , , , , , , , , , , , , , , 
28,34,46,Se,3125.79,0.16,2, ,0.028,14,ps,0.000000000000028,0.000000000000014, , , , , , , , , , , , , , 
29,34,46,Se,3160,9,0, , , , , , , , , , , , , , , , , , , , 
30,34,46,Se,3176.92,0.19,1 2, , , , , , , , , , , , , , , , , , , , 
31,34,46,Se,3199.4,0.3,2, , , , , , , , , , , , , , , , , , , , 
32,34,46,Se,3224.28,0.19,1 2, ,0.070,28,ps,0.00000000000007,0.000000000000028, , , , , , , , , , , , , , 
33,34,46,Se,3226,4,4, , , , , , , , , , , , , , , , , , , , 
34,34,46,Se,3248.3,0.5,2, , , , , , , , , , , , , , , , , , , , 
35,34,46,Se,3280.4,0.4,1 2, , , , , , , , , , , , , , , , , , , , 
36,34,46,Se,3284,4,3, , , , , , , , , , , , , , , , , , , , 
37,34,46,Se,3314,5,0, , , , , , , , , , , , , , , , , , , , 
38,34,46,Se,3316.4,1,0, , , , , , , , , , , , , , , , , , , , 
39,34,46,Se,3349.95,0.2,1, , , , , , , , , , , , , , , , , , , , 
40,34,46,Se,3354,4,3, , , , , , , , , , , , , , , , , , , , 
41,34,46,Se,3390.75,0.24,2, , , , , , , , , , , , , , , , , , , , 
42,34,46,Se,3441.88,0.22,0, , , , , , , , , , , , , , , , , , , , 
43,34,46,Se,3491,5,0, , , , , , , , , , , , , , , , , , , , 
44,34,46,Se,3567,5,0, , , , , , , , , , , , , , , , , , , , 
45,34,46,Se,3606.4,0.3,2, , , , , , , , , , , , , , , , , , , , 
46,34,46,Se,3619.7,0.4,0 2, , , , , , , , , , , , , , , , , , , , 
47,34,46,Se,3635.5,1.5,8, , , , , , , , , , , , , , , , , , , , 
48,34,46,Se,3640,5,0, , , , , , , , , , , , , , , , , , , , 
49,34,46,Se,3655.4,1,0 1 2, , , , , , , , , , , , , , , , , , , , 
50,34,46,Se,3675,5,0, , , , , , , , , , , , , , , , , , , , 
51,34,46,Se,3727.2,0.5,0 1 2, , , , , , , , , , , , , , , , , , , , 
52,34,46,Se,3753,4,3, , , , , , , , , , , , , , , , , , , , 
53,34,46,Se,3774,5,0, , , , , , , , , , , , , , , , , , , , 
54,34,46,Se,3813.7,0.4,6, , , , , , , , , , , , , , , , , , , , 
55,34,46,Se,3814.9,0.5,8, , , , , , , , , , , , , , , , , , , , 
56,34,46,Se,3826,5,0, , , , , , , , , , , , , , , , , , , , 
57,34,46,Se,3845,10,0, , , , , , , , , , , , , , , , , , , , 
58,34,46,Se,3870,0.4,1, , , , , , , , , , , , , , , , , , , , 
59,34,46,Se,3931,4,2, , , , , , , , , , , , , , , , , , , , 
60,34,46,Se,3951.9,0.4,2, , , , , , , , , , , , , , , , , , , , 
61,34,46,Se,3976,8,1, , , , , , , , , , , , , , , , , , , , 
62,34,46,Se,3996,4,5, , , , , , , , , , , , , , , , , , , , 
63,34,46,Se,4039,4,0, , , , , , , , , , , , , , , , , , , , 
64,34,46,Se,4047.1,0.5,2, , , , , , , , , , , , , , , , , , , , 
65,34,46,Se,4062.2,0.4,0, , , , , , , , , , , , , , , , , , , , 
66,34,46,Se,4129,8,0, , , , , , , , , , , , , , , , , , , , 
67,34,46,Se,4130,4,3, , , , , , , , , , , , , , , , , , , , 
68,34,46,Se,4173,4,2, , , , , , , , , , , , , , , , , , , , 
69,34,46,Se,4225,4,0, , , , , , , , , , , , , , , , , , , , 
70,34,46,Se,4247,7,2, , , , , , , , , , , , , , , , , , , , 
71,34,46,Se,4295,4,0, , , , , , , , , , , , , , , , , , , , 
72,34,46,Se,4322,4,2, , , , , , , , , , , , , , , , , , , , 
