,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,78,118,Pt,0, ,0, ,STABLE, , , , , , , , , , , , , , , , , , 
2,78,118,Pt,355.6841,0.002,2, ,34.15,15,ps,0.00000000003415,0.00000000000015, , , , , , , , , , , , , , 
3,78,118,Pt,688.693,0.005,2, ,33.8,7,ps,0.0000000000338,0.0000000000007, , , , , , , , , , , , , , 
4,78,118,Pt,876.865,0.005,4, ,3.55,5,ps,0.00000000000355,0.00000000000005, , , , , , , , , , , , , , 
5,78,118,Pt,1015.044,0.005,3, , , , , , , , , , , , , , , , , , , , 
6,78,118,Pt,1135.312,0.005,0, ,4.2,+17-6,ps,0.0000000000042, , , , , , , , , , , , , , , 
7,78,118,Pt,1270.214,0.007,5, ,1.1,2,ns,0.0000000011,0.0000000002, , , , , , , , , , , , , , 
8,78,118,Pt,1293.308,0.007,4, ,2.6,+7-4,ps,0.0000000000026, , , , , , , , , , , , , , , 
9,78,118,Pt,1361.585,0.005,2, , , , , , , , , , , , , , , , , , , , 
10,78,118,Pt,1373.6,0.19,7, ,5.2,2,ns,0.0000000052,0.0000000002, , , , , , , , , , ,-0.21, , , 
11,78,118,Pt,1402.727,0.01,0, ,1.6,3,ps,0.0000000000016,0.0000000000003, , , , , , , , , , , , , , 
12,78,118,Pt,1429.74,0.25,5 6, , , , , , , , , , , , , , , , , , , , 
13,78,118,Pt,1447.043,0.007,3, ,0.62,17,ns,0.00000000062,0.00000000017, , , , , , , , , , , , , , 
14,78,118,Pt,1525.8,0.5,6, ,0.98,+11-5,ps,0.00000000000098, , , , , , , , , , , , , , , 
15,78,118,Pt,1535.8,0.6,4, , , , , , , , , , , , , , , , , , , , 
16,78,118,Pt,1604.494,0.01,2, , , , , , , , , , , , , , , , , , , , 
17,78,118,Pt,1609.74,0.2,5, , , , , , , , , , , , , , , , , , , , 
18,78,118,Pt,1677.256,0.012,2, , , , , , , , , , , , , , , , , , , , 
19,78,118,Pt,1679.81,0.2,6, , , , , , , , , , , , , , , , , , , , 
20,78,118,Pt,1754.655,0.009,3 4, , , , , , , , , , , , , , , , , , , , 
21,78,118,Pt,1795.09,0.06,2 1, , , , , , , , , , , , , , , , , , , , 
22,78,118,Pt,1802.302,0.01,1 2, , , , , , , , , , , , , , , , , , , , 
23,78,118,Pt,1804.8,0.1,3 4, , , , , , , , , , , , , , , , , , , , 
24,78,118,Pt,1820.69,0.24,9,LT,1, ,ns,0.000000001, , , , , , , , , , , , , , , 
25,78,118,Pt,1823.23,0.06,0, , , , , , , , , , , , , , , , , , , , 
26,78,118,Pt,1825.715,0.008,2, , , , , , , , , , , , , , , , , , , , 
