,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,65,96,Tb,0, ,3/2, ,6.89,2,d,595296,1728,B-,100, , , , , , , , ,2.2, ,1.2, 
2,65,96,Tb,56.289,0.009,5/2, , , , , , , , , , , , , , , , , , , , 
3,65,96,Tb,133.681,0.011,7/2, , , , , , , , , , , , , , , , , , , , 
4,65,96,Tb,230.72,0.07,9/2, , , , , , , , , , , , , , , , , , , , 
5,65,96,Tb,314.914,0.011,5/2, , , , , , , , , , , , , , , , , , , , 
6,65,96,Tb,394.364,0.017,7/2, , , , , , , , , , , , , , , , , , , , 
7,65,96,Tb,417.228,0.013,7/2, ,0.88,2,ns,0.00000000088,0.00000000002, , , , , , , , , , , , , , 
8,65,96,Tb,480.13,0.012,5/2,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , 
9,65,96,Tb,488.78,0.03,9/2, , , , , , , , , , , , , , , , , , , , 
10,65,96,Tb,499, ,9/2, , , , , , , , , , , , , , , , , , , , 
11,65,96,Tb,520,3,1/2, , , , , , , , , , , , , , , , , , , , 
12,65,96,Tb,558,3,3/2, , , , , , , , , , , , , , , , , , , , 
13,65,96,Tb,584,3,11/2, , , , , , , , , , , , , , , , , , , , 
14,65,96,Tb,585.776,0.015,7/2,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
15,65,96,Tb,602,3,5/2, , , , , , , , , , , , , , , , , , , , 
16,65,96,Tb,638,4,0, , , , , , , , , , , , , , , , , , , , 
17,65,96,Tb,698,3,7/2, , , , , , , , , , , , , , , , , , , , 
18,65,96,Tb,707.19,0.25,9/2, , , , , , , , , , , , , , , , , , , , 
19,65,96,Tb,743,3,0, , , , , , , , , , , , , , , , , , , , 
20,65,96,Tb,772,5,0, , , , , , , , , , , , , , , , , , , , 
21,65,96,Tb,847,3,11/2, , , , , , , , , , , , , , , , , , , , 
22,65,96,Tb,920,3,1/2, , , , , , , , , , , , , , , , , , , , 
23,65,96,Tb,950,3,5/2, , , , , , , , , , , , , , , , , , , , 
24,65,96,Tb,980, ,1/2, , , , , , , , , , , , , , , , , , , , 
25,65,96,Tb,997,3,0, , , , , , , , , , , , , , , , , , , , 
26,65,96,Tb,1020,3,3/2, , , , , , , , , , , , , , , , , , , , 
27,65,96,Tb,1064,3,9/2, , , , , , , , , , , , , , , , , , , , 
28,65,96,Tb,1080,3,5/2, , , , , , , , , , , , , , , , , , , , 
29,65,96,Tb,1111,3,0, , , , , , , , , , , , , , , , , , , , 
30,65,96,Tb,1130,3,0, , , , , , , , , , , , , , , , , , , , 
31,65,96,Tb,1141,4,0, , , , , , , , , , , , , , , , , , , , 
32,65,96,Tb,1149.88,0.07,3/2, , , , , , , , , , , , , , , , , , , , 
33,65,96,Tb,1178,3,7/2, , , , , , , , , , , , , , , , , , , , 
34,65,96,Tb,1209.72,0.09,0, , , , , , , , , , , , , , , , , , , , 
35,65,96,Tb,1232,3,0, , , , , , , , , , , , , , , , , , , , 
36,65,96,Tb,1252.37,0.06,5/2, , , , , , , , , , , , , , , , , , , , 
37,65,96,Tb,1281,2,0, , , , , , , , , , , , , , , , , , , , 
38,65,96,Tb,1302,3,0, , , , , , , , , , , , , , , , , , , , 
39,65,96,Tb,1333, ,0, , , , , , , , , , , , , , , , , , , , 
40,65,96,Tb,1349.66,0.05,0, , , , , , , , , , , , , , , , , , , , 
41,65,96,Tb,1386,3,0, , , , , , , , , , , , , , , , , , , , 
42,65,96,Tb,1404.68,0.12,0, , , , , , , , , , , , , , , , , , , , 
