,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,92,141,U,0, ,5/2, ,1.592E+5,2,Y,5023862615155.047,6311385194.9184,A,100, ,{+24}Ne,0.000000000072,0.000000000009,SF,0.00000000006, , ,0.59, ,3.663, 
2,92,141,U,40.35,0.004,7/2, ,0.11,8,ns,0.00000000011,0.00000000008, , , , , , , , , , , , ,0.64, 
3,92,141,U,92.16,0.04,9/2, , , , , , , , , , , , , , , , , , , , 
4,92,141,U,155.23,0.08,11/2, , , , , , , , , , , , , , , , , , , , 
5,92,141,U,197,4,0, , , , , , , , , , , , , , , , , , , , 
6,92,141,U,229.47,0.09,13/2, , , , , , , , , , , , , , , , , , , , 
7,92,141,U,298.81,0.004,5/2, , , , , , , , , , , , , , , , , , , , 
8,92,141,U,301.94,0.09,0, , , , , , , , , , , , , , , , , , , , 
9,92,141,U,311.904,0.004,3/2, ,0.120,15,ns,0.00000000012,0.000000000015, , , , , , , , , , , , , , 
10,92,141,U,314.6,0.1,15/2, , , , , , , , , , , , , , , , , , , , 
11,92,141,U,320.83,0.04,7/2, , , , , , , , , , , , , , , , , , , , 
12,92,141,U,330.42,0.14,7/2, , , , , , , , , , , , , , , , , , , , 
13,92,141,U,340.477,0.004,5/2, ,52,10,ps,0.000000000052,0.00000000001, , , , , , , , , , , , , , 
14,92,141,U,353.79,0.12,9/2, , , , , , , , , , , , , , , , , , , , 
15,92,141,U,380.43,0.08,7/2, , , , , , , , , , , , , , , , , , , , 
16,92,141,U,397.56,0.21,11/2, , , , , , , , , , , , , , , , , , , , 
17,92,141,U,398.496,0.004,1/2, ,55,20,ps,0.000000000055,0.00000000002, , , , , , , , , , , , , , 
18,92,141,U,411.17,0.11,17/2, , , , , , , , , , , , , , , , , , , , 
19,92,141,U,415.758,0.004,3/2,LE,30, ,ps,0.00000000003, , , , , , , , , , , , , , , 
20,92,141,U,425,4,17/2, , , , , , , , , , , , , , , , , , , , 
21,92,141,U,432,1,9/2, , , , , , , , , , , , , , , , , , , , 
22,92,141,U,456.114,0.006,5/2, , , , , , , , , , , , , , , , , , , , 
23,92,141,U,497,2,11/2, , , , , , , , , , , , , , , , , , , , 
24,92,141,U,503.62,0.1,7/2, , , , , , , , , , , , , , , , , , , , 
25,92,141,U,517.55,0.13,19/2, , , , , , , , , , , , , , , , , , , , 
26,92,141,U,522,2,15/2, , , , , , , , , , , , , , , , , , , , 
27,92,141,U,546.54,0.18,5/2, , , , , , , , , , , , , , , , , , , , 
28,92,141,U,561.6,1.5,9/2, , , , , , , , , , , , , , , , , , , , 
29,92,141,U,567,2,0, , , , , , , , , , , , , , , , , , , , 
30,92,141,U,572,1,1/2, , , , , , , , , , , , , , , , , , , , 
31,92,141,U,575,4,0, , , , , , , , , , , , , , , , , , , , 
32,92,141,U,597.24,0.22,7/2, , , , , , , , , , , , , , , , , , , , 
33,92,141,U,610,3,0, , , , , , , , , , , , , , , , , , , , 
34,92,141,U,620,3,0, , , , , , , , , , , , , , , , , , , , 
35,92,141,U,635.27,0.23,21/2, , , , , , , , , , , , , , , , , , , , 
36,92,141,U,646,3,0, , , , , , , , , , , , , , , , , , , , 
37,92,141,U,660,2,0, , , , , , , , , , , , , , , , , , , , 
38,92,141,U,700,3,0, , , , , , , , , , , , , , , , , , , , 
39,92,141,U,717,3,0, , , , , , , , , , , , , , , , , , , , 
40,92,141,U,749,2,5/2, , , , , , , , , , , , , , , , , , , , 
41,92,141,U,761.65,0.24,23/2, , , , , , , , , , , , , , , , , , , , 
42,92,141,U,766,3,0, , , , , , , , , , , , , , , , , , , , 
43,92,141,U,774,3,0, , , , , , , , , , , , , , , , , , , , 
44,92,141,U,790,2,7/2, , , , , , , , , , , , , , , , , , , , 
45,92,141,U,802,3,0, , , , , , , , , , , , , , , , , , , , 
46,92,141,U,819,2,7/2, , , , , , , , , , , , , , , , , , , , 
47,92,141,U,838,2,9/2, , , , , , , , , , , , , , , , , , , , 
48,92,141,U,865,2,0, , , , , , , , , , , , , , , , , , , , 
49,92,141,U,894,2,0, , , , , , , , , , , , , , , , , , , , 
50,92,141,U,899.4,0.3,25/2, , , , , , , , , , , , , , , , , , , , 
51,92,141,U,916,1,11/2, , , , , , , , , , , , , , , , , , , , 
52,92,141,U,923,2,0, , , , , , , , , , , , , , , , , , , , 
53,92,141,U,938,2,0, , , , , , , , , , , , , , , , , , , , 
54,92,141,U,952,4,9/2, , , , , , , , , , , , , , , , , , , , 
55,92,141,U,964,3,0, , , , , , , , , , , , , , , , , , , , 
56,92,141,U,982,2,0, , , , , , , , , , , , , , , , , , , , 
57,92,141,U,1002,2,11/2, , , , , , , , , , , , , , , , , , , , 
58,92,141,U,1016,1,0, , , , , , , , , , , , , , , , , , , , 
59,92,141,U,1043.8,0.3,27/2, , , , , , , , , , , , , , , , , , , , 
60,92,141,U,1046,4,0, , , , , , , , , , , , , , , , , , , , 
61,92,141,U,1053,2,0, , , , , , , , , , , , , , , , , , , , 
