,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,56,82,Ba,0, ,0, ,STABLE, , , , , , , , , , , , , , , , , , 
2,56,82,Ba,1435.805,0.01,2, ,0.199,6,ps,0.000000000000199,0.000000000000006, , , , , , , , , , ,1.44, ,-0.14, 
3,56,82,Ba,1898.588,0.011,4, ,2.160,11,ns,0.00000000216,0.000000000011, , , , , , , , , , ,3.2, , , 
4,56,82,Ba,2090.536,0.021,6, ,0.85,10,us,0.00000085,0.0000001, , , , , , , , , , ,5.88, , , 
5,56,82,Ba,2189.861,0.022,1 2,GE,0.8, ,ps,0.0000000000008, , , , , , , , , , , , , , , 
6,56,82,Ba,2203.05,0.03,6, ,55,17,ps,0.000000000055,0.000000000017, , , , , , , , , , , , , , 
7,56,82,Ba,2217.874,0.018,2, ,0.130,10,ps,0.00000000000013,0.00000000000001, , , , , , , , , , , , , , 
8,56,82,Ba,2307.515,0.017,4, ,7,3,ps,0.000000000007,0.000000000003, , , , , , , , , , , , , , 
9,56,82,Ba,2340, ,0, , , , , , , , , , , , , , , , , , , , 
10,56,82,Ba,2415.337,0.019,5, ,16,8,ps,0.000000000016,0.000000000008, , , , , , , , , , , , , , 
11,56,82,Ba,2445.55,0.015,3, ,5,4,ps,0.000000000005,0.000000000004, , , , , , , , , , , , , , 
12,56,82,Ba,2582.18,0.23,4, , , , , , , , , , , , , , , , , , , , 
13,56,82,Ba,2582.99,0.03,1, ,0.13,+4-3,ps,0.00000000000013, , , , , , , , , , , , , , , 
14,56,82,Ba,2639.39,0.04,2, ,0.32,+10-5,ps,0.00000000000032, , , , , , , , , , , , , , , 
15,56,82,Ba,2779.31,0.03,4,LE,6, ,ps,0.000000000006, , , , , , , , , , , , , , , 
16,56,82,Ba,2795.2,0.3,1 2, , , , , , , , , , , , , , , , , , , , 
17,56,82,Ba,2851.444,0.022,4,LE,11, ,ps,0.000000000011, , , , , , , , , , , , , , , 
18,56,82,Ba,2880.66,0.08,3, ,0.055,6,ps,0.000000000000055,0.000000000000006, , , , , , , , , , , , , , 
19,56,82,Ba,2900, ,0, , , , , , , , , , , , , , , , , , , , 
20,56,82,Ba,2916.61,0.18,1 2, , , , , , , , , , , , , , , , , , , , 
21,56,82,Ba,2931.4,0.04,2, ,0.19,+5-4,ps,0.00000000000019, , , , , , , , , , , , , , , 
22,56,82,Ba,2991.07,0.04,3,LE,11, ,ps,0.000000000011, , , , , , , , , , , , , , , 
23,56,82,Ba,3049.91,0.03,2, ,0.33,+14-8,ps,0.00000000000033, , , , , , , , , , , , , , , 
24,56,82,Ba,3154.71,0.06,4, , , , , , , , , , , , , , , , , , , , 
25,56,82,Ba,3163.27,0.07,2, ,0.28,+55-12,ps,0.00000000000028, , , , , , , , , , , , , , , 
26,56,82,Ba,3183.6,0.22,8, ,20,+20-14,ps,0.00000000002, , , , , , , , , , , , , , , 
27,56,82,Ba,3243.06,0.08,3, , , , , , , , , , , , , , , , , , , , 
28,56,82,Ba,3257.24,0.07,3, , , , , , , , , , , , , , , , , , , , 
29,56,82,Ba,3309.4,0.3,5 6 7, , , , , , , , , , , , , , , , , , , , 
30,56,82,Ba,3338.72,0.06,2, ,31,9,fs,0.000000000000031,0.000000000000009, , , , , , , , , , , , , , 
31,56,82,Ba,3352.6,0.3,1 2, , , , , , , , , , , , , , , , , , , , 
32,56,82,Ba,3359.7,0.3,7, ,25,10,ps,0.000000000025,0.00000000001, , , , , , , , , , , , , , 
33,56,82,Ba,3366.71,0.07,2, ,31,+10-8,fs,0.000000000000031, , , , , , , , , , , , , , , 
34,56,82,Ba,3376.63,0.08,3, , , , , , , , , , , , , , , , , , , , 
35,56,82,Ba,3437.5,0.6,1 2, , , , , , , , , , , , , , , , , , , , 
36,56,82,Ba,3442.18,0.12,2, , , , , , , , , , , , , , , , , , , , 
37,56,82,Ba,3485.98,0.05,0, , , , , , , , , , , , , , , , , , , , 
38,56,82,Ba,3500, ,4, , , , , , , , , , , , , , , , , , , , 
39,56,82,Ba,3504.28,0.1,2,GE,0.2, ,ps,0.0000000000002, , , , , , , , , , , , , , , 
40,56,82,Ba,3534, ,0, , , , , , , , , , , , , , , , , , , , 
41,56,82,Ba,3562.25,0.08,4, , , , , , , , , , , , , , , , , , , , 
42,56,82,Ba,3600.73,0.1,1,GE,0.09, ,ps,0.00000000000009, , , , , , , , , , , , , , , 
43,56,82,Ba,3610.1,0.3,0, , , , , , , , , , , , , , , , , , , , 
44,56,82,Ba,3617.8,0.4,0, , , , , , , , , , , , , , , , , , , , 
45,56,82,Ba,3622.1,0.3,10, ,0.51,7,ns,0.00000000051,0.00000000007, , , , , , , , , , , , , , 
46,56,82,Ba,3632.8,0.4,9, ,31,18,ps,0.000000000031,0.000000000018, , , , , , , , , , , , , , 
47,56,82,Ba,3643.08,0.11,2, ,19,+16-11,fs,0.000000000000019, , , , , , , , , , , , , , , 
48,56,82,Ba,3646.71,0.13,3, , , , , , , , , , , , , , , , , , , , 
49,56,82,Ba,3652.6,0.8,1 2, , , , , , , , , , , , , , , , , , , , 
50,56,82,Ba,3678.2,0.5,8,LE,0.07, ,ns,0.00000000007, , , , , , , , , , , , , , , 
51,56,82,Ba,3684.7,0.3,1, , , , , , , , , , , , , , , , , , , , 
52,56,82,Ba,3693.92,0.12,0, , , , , , , , , , , , , , , , , , , , 
53,56,82,Ba,3734.4,0.3,2, ,0.08,+13-4,ps,0.00000000000008, , , , , , , , , , , , , , , 
54,56,82,Ba,3800.06,0.24,2, ,0.09,+21-6,ps,0.00000000000009, , , , , , , , , , , , , , , 
55,56,82,Ba,3837.5,0.1,2, , , , , , , , , , , , , , , , , , , , 
56,56,82,Ba,3859.5,0.3,5, , , , , , , , , , , , , , , , , , , , 
57,56,82,Ba,3910.5,0.4,10,LE,14, ,ps,0.000000000014, , , , , , , , , , , , , , , 
58,56,82,Ba,3922.13,0.06,3, , , , , , , , , , , , , , , , , , , , 
59,56,82,Ba,3931.18,0.24,0, , , , , , , , , , , , , , , , , , , , 
60,56,82,Ba,3934.87,0.11,2, , , , , , , , , , , , , , , , , , , , 
61,56,82,Ba,4001.47,0.11,2, , , , , , , , , , , , , , , , , , , , 
62,56,82,Ba,4011.9,0.3,2 3 4, , , , , , , , , , , , , , , , , , , , 
63,56,82,Ba,4013.7,0.3,1 2, , , , , , , , , , , , , , , , , , , , 
64,56,82,Ba,4026,0.11,1, ,2.11,+17-15,fs,0.00000000000000211, , , , , , , , , , , , , , , 
65,56,82,Ba,4043, ,2, , , , , , , , , , , , , , , , , , , , 
66,56,82,Ba,4079.88,0.23,1, , , , , , , , , , , , , , , , , , , , 
67,56,82,Ba,4083.4,0.4,1 2, , , , , , , , , , , , , , , , , , , , 
68,56,82,Ba,4114.8,0.5,0, , , , , , , , , , , , , , , , , , , , 
69,56,82,Ba,4115.42,0.08,1 2, , , , , , , , , , , , , , , , , , , , 
70,56,82,Ba,4130.55,0.2,0, , , , , , , , , , , , , , , , , , , , 
71,56,82,Ba,4143.3,0.3,1, , , , , , , , , , , , , , , , , , , , 
