,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,80,118,Hg,0, ,0, ,STABLE, , , , , , , , , , , , , , , , , , 
2,80,118,Hg,411.80251,0.00017,2, ,23.15,28,ps,0.00000000002315,0.00000000000028, , , , , , , , , , ,0.76, , , 
3,80,118,Hg,1048.51,0.11,4, ,7.2,3,ps,0.0000000000072,0.0000000000003, , , , , , , , , , , , , , 
4,80,118,Hg,1087.6874,0.0005,2, ,40.4,5,ps,0.0000000000404,0.0000000000005, , , , , , , , , , , , , , 
5,80,118,Hg,1401.52,0.23,0, , , , , , , , , , , , , , , , , , , , 
6,80,118,Hg,1419.41,0.11,3, , , , , , , , , , , , , , , , , , , , 
7,80,118,Hg,1548.49,0.2,1 2, , , , , , , , , , , , , , , , , , , , 
8,80,118,Hg,1550, ,0, , , , , , , , , , , , , , , , , , , , 
9,80,118,Hg,1612.44,0.12,2, , , , , , , , , , , , , , , , , , , , 
10,80,118,Hg,1635.67,0.21,5, ,62,11,ps,0.000000000062,0.000000000011, , , , , , , , , , , , , , 
11,80,118,Hg,1683.38,0.22,7, ,6.9,2,ns,0.0000000069,0.0000000002, , , , , , , , , , ,-0.23, , , 
12,80,118,Hg,1760,15,0, , , , , , , , , , , , , , , , , , , , 
13,80,118,Hg,1815.9,0.2,6, ,3.4,3,ps,0.0000000000034,0.0000000000003, , , , , , , , , , , , , , 
14,80,118,Hg,1832.6,0.17,2, , , , , , , , , , , , , , , , , , , , 
15,80,118,Hg,1834.9,0.13,4, , , , , , , , , , , , , , , , , , , , 
16,80,118,Hg,1847.21,0.13,3, , , , , , , , , , , , , , , , , , , , 
17,80,118,Hg,1858.86,0.18,2, , , , , , , , , , , , , , , , , , , , 
18,80,118,Hg,1899.4,0.21,1 2, , , , , , , , , , , , , , , , , , , , 
19,80,118,Hg,1901.51,0.22,2, , , , , , , , , , , , , , , , , , , , 
20,80,118,Hg,1909.7,0.3,6, , , , , , , , , , , , , , , , , , , , 
21,80,118,Hg,1910.8,0.3,9, ,0.28,5,ns,0.00000000028,0.00000000005, , , , , , , , , , , , , , 
22,80,118,Hg,1928.61,0.2,3, , , , , , , , , , , , , , , , , , , , 
23,80,118,Hg,1959.91,0.2,0 1 2 3 4, , , , , , , , , , , , , , , , , , , , 
24,80,118,Hg,1965,6,0, , , , , , , , , , , , , , , , , , , , 
25,80,118,Hg,1971,0.16,2 3 4, , , , , , , , , , , , , , , , , , , , 
