,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,83,124,Bi,0, ,9/2, ,31.55,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, , , , , , , , , , , , 
2,83,124,Bi,669.77,0.07,11/2, , , , , , , , , , , , , , , , , , , , 
3,83,124,Bi,742.74,0.07,7/2, , , , , , , , , , , , , , , , , , , , 
4,83,124,Bi,892.46,0.07,9/2, , , , , , , , , , , , , , , , , , , , 
5,83,124,Bi,931.99,0.1,13/2, , , , , , , , , , , , , , , , , , , , 
6,83,124,Bi,992.43,0.07,7/2, , , , , , , , , , , , , , , , , , , , 
7,83,124,Bi,1148.45,0.08,5/2, , , , , , , , , , , , , , , , , , , , 
8,83,124,Bi,1211.4,0.7,9/2, , , , , , , , , , , , , , , , , , , , 
9,83,124,Bi,1240.69,0.11,13/2, , , , , , , , , , , , , , , , , , , , 
10,83,124,Bi,1335,5,0, , , , , , , , , , , , , , , , , , , , 
11,83,124,Bi,1358.25,0.17,15/2, , , , , , , , , , , , , , , , , , , , 
12,83,124,Bi,1360.46,0.14,7/2, , , , , , , , , , , , , , , , , , , , 
13,83,124,Bi,1372.72,0.08,5/2, , , , , , , , , , , , , , , , , , , , 
14,83,124,Bi,1459,5,13/2, , , , , , , , , , , , , , , , , , , , 
15,83,124,Bi,1512,5,0, , , , , , , , , , , , , , , , , , , , 
16,83,124,Bi,1556,5,13/2, , , , , , , , , , , , , , , , , , , , 
17,83,124,Bi,1588,5,0, , , , , , , , , , , , , , , , , , , , 
18,83,124,Bi,1607.6,0.5,13/2, , , , , , , , , , , , , , , , , , , , 
19,83,124,Bi,1645.53,0.15,15/2, , , , , , , , , , , , , , , , , , , , 
20,83,124,Bi,1667,5,0, , , , , , , , , , , , , , , , , , , , 
21,83,124,Bi,1680.26,0.09,3/2, , , , , , , , , , , , , , , , , , , , 
22,83,124,Bi,1690.84,0.11,5/2, , , , , , , , , , , , , , , , , , , , 
23,83,124,Bi,1715,5,0, , , , , , , , , , , , , , , , , , , , 
24,83,124,Bi,1748,5,0, , , , , , , , , , , , , , , , , , , , 
25,83,124,Bi,1762.8,0.11,5/2, , , , , , , , , , , , , , , , , , , , 
26,83,124,Bi,1770,5,0, , , , , , , , , , , , , , , , , , , , 
27,83,124,Bi,1813,5,0, , , , , , , , , , , , , , , , , , , , 
28,83,124,Bi,1869,5,0, , , , , , , , , , , , , , , , , , , , 
29,83,124,Bi,1902.29,0.09,1/2, , , , , , , , , , , , , , , , , , , , 
30,83,124,Bi,1942,5,0, , , , , , , , , , , , , , , , , , , , 
31,83,124,Bi,1949,5,5/2, , , , , , , , , , , , , , , , , , , , 
32,83,124,Bi,1976,5,0, , , , , , , , , , , , , , , , , , , , 
33,83,124,Bi,1996,5,0, , , , , , , , , , , , , , , , , , , , 
34,83,124,Bi,2044,5,0, , , , , , , , , , , , , , , , , , , , 
35,83,124,Bi,2060.38,0.09,3/2, ,103,10,ps,0.000000000103,0.00000000001, , , , , , , , , , , , , , 
36,83,124,Bi,2081,5,0, , , , , , , , , , , , , , , , , , , , 
37,83,124,Bi,2101.61,0.16,21/2, ,182,6,us,0.000182,0.000006,IT,100, , , , , , , , , , , , 
38,83,124,Bi,2111,5,0, , , , , , , , , , , , , , , , , , , , 
39,83,124,Bi,2120,0.4,3/2, , , , , , , , , , , , , , , , , , , , 
40,83,124,Bi,2174,5,0, , , , , , , , , , , , , , , , , , , , 
41,83,124,Bi,2180.5,0.6,17/2, , , , , , , , , , , , , , , , , , , , 
42,83,124,Bi,2221,5,0, , , , , , , , , , , , , , , , , , , , 
43,83,124,Bi,2231,5,0, , , , , , , , , , , , , , , , , , , , 
44,83,124,Bi,2265,5,0, , , , , , , , , , , , , , , , , , , , 
45,83,124,Bi,2335,5,0, , , , , , , , , , , , , , , , , , , , 
46,83,124,Bi,2405.66,0.11,5/2, , , , , , , , , , , , , , , , , , , , 
47,83,124,Bi,2546,5, 5/2, , , , , , , , , , , , , , , , , , , , 
48,83,124,Bi,2601.3,0.6,25/2, , , , , , , , , , , , , , , , , , , , 
49,83,124,Bi,2650,25, 5/2, , , , , , , , , , , , , , , , , , , , 
50,83,124,Bi,2699,5,0, , , , , , , , , , , , , , , , , , , , 
51,83,124,Bi,2801,5,5/2, , , , , , , , , , , , , , , , , , , , 
52,83,124,Bi,2931,5,3/2, , , , , , , , , , , , , , , , , , , , 
53,83,124,Bi,2949,5,5/2, , , , , , , , , , , , , , , , , , , , 
54,83,124,Bi,3030,15, 3/2, , , , , , , , , , , , , , , , , , , , 
55,83,124,Bi,3060,35, 3/2, , , , , , , , , , , , , , , , , , , , 
56,83,124,Bi,3134,5, 3/2, , , , , , , , , , , , , , , , , , , , 
57,83,124,Bi,3310,35, 3/2, , , , , , , , , , , , , , , , , , , , 
58,83,124,Bi,3345,5, 3/2, , , , , , , , , , , , , , , , , , , , 
59,83,124,Bi,3468,5, 3/2, , , , , , , , , , , , , , , , , , , , 
60,83,124,Bi,3500.6,0.8,27/2, , , , , , , , , , , , , , , , , , , , 
61,83,124,Bi,3530,5, 3/2, , , , , , , , , , , , , , , , , , , , 
62,83,124,Bi,3887.4,0.9,29/2, ,12.7,9,ns,0.0000000127,0.0000000009, , , , , , , , , , , , , , 
63,83,124,Bi,4559.9,1.1,31/2, , , , , , , , , , , , , , , , , , , , 
