,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,69,102,Tm,0, ,1/2, ,1.92,1,Y,60589297.87121664,315569.25974592,B-,100, , , , , , , , ,-0.2303, , , 
2,69,102,Tm,5.0359,0.0011,3/2, ,4.77,8,ns,0.00000000477,0.00000000008, , , , , , , , , , , , , , 
3,69,102,Tm,116.6566,0.001,5/2, ,55,13,ps,0.000000000055,0.000000000013, , , , , , , , , , ,0.82, , , 
4,69,102,Tm,129.0539,0.0012,7/2, ,415,20,ps,0.000000000415,0.00000000002, , , , , , , , , , ,1.27, , , 
5,69,102,Tm,326.8107,0.0013,9/2, , , , , , , , , , , , , , , , , , , , 
6,69,102,Tm,347.9601,0.0022,11/2, , , , , , , , , , , , , , , , , , , , 
7,69,102,Tm,424.9557,0.0015,7/2, ,2.60,2,us,0.0000026,0.00000002, , , , , , , , , , , , , , 
8,69,102,Tm,520.3186,0.0018,9/2, , , , , , , , , , , , , , , , , , , , 
9,69,102,Tm,627.02,0.04,13/2, , , , , , , , , , , , , , , , , , , , 
10,69,102,Tm,635.5392,0.0019,7/2, ,1.26,6,ns,0.00000000126,0.00000000006, , , , , , , , , , ,1.15, , , 
11,69,102,Tm,637.14,0.05,11/2, , , , , , , , , , , , , , , , , , , , 
12,69,102,Tm,658.77,0.03,15/2, , , , , , , , , , , , , , , , , , , , 
13,69,102,Tm,675.799,0.009,3/2, , , , , , , , , , , , , , , , , , , , 
14,69,102,Tm,737.9,0.08,5/2, , , , , , , , , , , , , , , , , , , , 
15,69,102,Tm,750.109,0.019,5/2, , , , , , , , , , , , , , , , , , , , 
16,69,102,Tm,752.65,0.09,9/2, , , , , , , , , , , , , , , , , , , , 
17,69,102,Tm,754.84,0.005,1/2, , , , , , , , , , , , , , , , , , , , 
18,69,102,Tm,775.87,0.04,13/2, , , , , , , , , , , , , , , , , , , , 
19,69,102,Tm,822.432,0.024,7/2, , , , , , , , , , , , , , , , , , , , 
20,69,102,Tm,823.82,0.09,9/2, , , , , , , , , , , , , , , , , , , , 
21,69,102,Tm,884.34,0.03,3/2, , , , , , , , , , , , , , , , , , , , 
22,69,102,Tm,894.07,0.08,11/2, , , , , , , , , , , , , , , , , , , , 
23,69,102,Tm,912.947,0.003,5/2, , , , , , , , , , , , , , , , , , , , 
24,69,102,Tm,935.55,0.08,15/2, , , , , , , , , , , , , , , , , , , , 
25,69,102,Tm,984.46,0.2,13/2, , , , , , , , , , , , , , , , , , , , 
26,69,102,Tm,998.625,0.003,7/2, , , , , , , , , , , , , , , , , , , , 
27,69,102,Tm,1013.15,0.07,17/2, , , , , , , , , , , , , , , , , , , , 
28,69,102,Tm,1036.27,0.24,7/2, , , , , , , , , , , , , , , , , , , , 
29,69,102,Tm,1057.42,0.08,19/2, , , , , , , , , , , , , , , , , , , , 
30,69,102,Tm,1059.01,0.13,13/2, , , , , , , , , , , , , , , , , , , , 
31,69,102,Tm,1116.74,0.1,17/2, , , , , , , , , , , , , , , , , , , , 
32,69,102,Tm,1225.7,0.4, 7/2, , , , , , , , , , , , , , , , , , , , 
33,69,102,Tm,1232.17,0.11,17/2, , , , , , , , , , , , , , , , , , , , 
34,69,102,Tm,1235,2,0, , , , , , , , , , , , , , , , , , , , 
35,69,102,Tm,1246.4,0.11,15/2, , , , , , , , , , , , , , , , , , , , 
36,69,102,Tm,1284.967,0.004,5/2, , , , , , , , , , , , , , , , , , , , 
37,69,102,Tm,1296.46,0.2,0, , , , , , , , , , , , , , , , , , , , 
38,69,102,Tm,1306.96,0.17,11/2, , , , , , , , , , , , , , , , , , , , 
39,69,102,Tm,1316.52,0.11,19/2, , , , , , , , , , , , , , , , , , , , 
40,69,102,Tm,1391.1,0.4, 7/2, , , , , , , , , , , , , , , , , , , , 
41,69,102,Tm,1400.6,0.3,5/2, , , , , , , , , , , , , , , , , , , , 
42,69,102,Tm,1455.21,0.15,17/2, , , , , , , , , , , , , , , , , , , , 
43,69,102,Tm,1568.1,0.6,1/2, , , , , , , , , , , , , , , , , , , , 
44,69,102,Tm,1674.43,0.13,19/2, ,1.7,2,us,0.0000017,0.0000002,IT,100, , , , , , , , , , , , 
45,69,102,Tm,1685.4,0.5,19/2, , , , , , , , , , , , , , , , , , , , 
46,69,102,Tm,1785.2,0.9,0, , , , , , , , , , , , , , , , , , , , 
47,69,102,Tm,1813,1,0, , , , , , , , , , , , , , , , , , , , 
48,69,102,Tm,1824.5,0.9,1/2, , , , , , , , , , , , , , , , , , , , 
49,69,102,Tm,1838.8,0.5,21/2, , , , , , , , , , , , , , , , , , , , 
50,69,102,Tm,1848.5,1,0, , , , , , , , , , , , , , , , , , , , 
51,69,102,Tm,1859.8,1.2,0, , , , , , , , , , , , , , , , , , , , 
52,69,102,Tm,1908.8,1,0, , , , , , , , , , , , , , , , , , , , 
53,69,102,Tm,1925.7,1.1,0, , , , , , , , , , , , , , , , , , , , 
54,69,102,Tm,1959.4,1.3,0, , , , , , , , , , , , , , , , , , , , 
55,69,102,Tm,1979.4,1.7,0, , , , , , , , , , , , , , , , , , , , 
56,69,102,Tm,2015.3,1.2,0, , , , , , , , , , , , , , , , , , , , 
57,69,102,Tm,2020.5,0.7,23/2, , , , , , , , , , , , , , , , , , , , 
58,69,102,Tm,2220,0.9,25/2, , , , , , , , , , , , , , , , , , , , 
59,69,102,Tm,2436.1,1,27/2, , , , , , , , , , , , , , , , , , , , 
60,69,102,Tm,2669.8,1,29/2, , , , , , , , , , , , , , , , , , , , 
61,69,102,Tm,2921.8,1.4,31/2, , , , , , , , , , , , , , , , , , , , 
62,69,102,Tm,3187.8,1.5,33/2, , , , , , , , , , , , , , , , , , , , 
63,69,102,Tm,3466.8,1.7,35/2, , , , , , , , , , , , , , , , , , , , 
