Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
21,20,Sc,44, ,5074,4, ,1/2-,5,3, ,1,keV,1.520792383571286e-19,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,45, ,5084,4, ,3/2+,5,0.7, ,2,keV,6.517681643876939e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,46, ,5143,4, ,3/2-,5,3, ,1,keV,1.520792383571286e-19,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,47, ,5167,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,48, ,5200,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,49, ,5225,9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,50, ,5324,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,51, ,5356,5, ,3/2+,6,3, ,1,keV,1.520792383571286e-19,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,52, ,5374,4, ,5/2+,7,7, ,2,keV,6.51768164387694e-20,2.281188575356929e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,53, ,5396,5, ,3/2-,6,4, ,1,keV,1.140594287678464e-19,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,54, ,5419,5, ,5/2+,8,18, ,5,keV,2.53465397261881e-20,9.12475430142771e-20, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,55, ,5490,5, ,1/2-,6,12, ,4,keV,3.80198095892821e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,56, ,5493,5, ,1/2+,5,1.0, ,2,keV,4.562377150713857e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,57, ,5520,5, ,5/2-,3,0.5, ,2,keV,9.124754301427715e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,58, ,5534,5, ,3/2-,7,20, ,5,keV,2.28118857535693e-20,9.12475430142771e-20, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,59, ,5568,9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,60, ,5576,5, ,3/2+,7,6, ,2,keV,7.60396191785643e-20,2.281188575356929e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,61, ,5649,5, ,5/2-,4,3, ,1,keV,1.520792383571286e-19,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,62, ,5690,5, ,1/2-,7,1.0, ,3,keV,4.562377150713857e-19,1.5207923835712856e-18, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,63, ,5704,5, ,1/2-,8,12, ,4,keV,3.80198095892821e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,64, ,5708,5, ,5/2-,5,12, ,4,keV,3.80198095892821e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,65, ,5755,5, ,3/2-,8,7, ,3,keV,6.51768164387694e-20,1.520792383571286e-19, , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,66, ,5773,4, ,5/2+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,67, ,5801,8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,68, ,5810,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,69, ,5836,5, ,5/2+,10,8.7, , ,keV,5.24411166748719e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,70, ,5862,20, ,5/2-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,71, ,5867,4, ,5/2+,11,12.3, , ,keV,3.70924971602753e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,72, ,5885,11, ,5/2+,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,73, ,5915,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,74, ,5941,5, ,3/2+,8,55, ,5,eV,8.2952311831161e-18,9.12475430142771e-17, , , , , , , , , ,3/2, , , , ,2021-06-10
21,20,Sc,75, ,5971,5, ,5/2- 7/2-,1,4.2, ,20,keV,1.08628027397949e-19,2.281188575356929e-19, , , , , , , , , , , , , , ,2021-06-10
