Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
22,24,Ti,49, ,4573,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,50, ,4617, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,51, ,4662.3,0.18, ,6-,2,1.4, ,4,ps,0.0000000000014,0.0000000000004, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,52, ,4675,10, ,0+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,53, ,4697, , ,(2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,54, ,4726.4,1, ,(5- 6+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,55, ,4791,4, ,(3-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,56, ,4827.2,2.2, ,3-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,57, ,4845, , ,+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,58, ,4896.9,0.3, ,8+,1,0.49, ,6,ps,0.00000000000049,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,59, ,4950,10, ,2+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,60, ,5000,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,61, ,5023.7,1.2, ,3-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,62, ,5079,4, ,(4+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,63, ,5094, , ,+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,64, ,5117,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,65, ,5154,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,66, ,5180, , ,+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,67, ,5197.6,0.18, ,7-,1,0.83, ,3,ps,0.00000000000083,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,68, ,5206,9, ,3-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,69, ,5230,10, ,2+,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,70, ,5280, , ,6+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,71, ,5321, , ,2+,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,72, ,5361,9, ,(5- 6+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,73, ,5363, , ,2+,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,74, ,5409,10, ,3-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,75, ,5515,10, ,2+,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,76, ,5530,4, ,3-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,77, ,5604,10, ,(2+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,78, ,5610,30, ,0+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,79, ,5700,9, ,(2+),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,80, ,5794,4, ,4+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,81, ,5811, , ,+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,82, ,5828,10, ,3-,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,83, ,5840, , ,+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,84, ,5872,10, ,(2+),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,85, ,5903,20, ,+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
