Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
56,80,Ba,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,
56,80,Ba,4697.79,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,4767.69,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,4814.09,0.1,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,4833.3,0.5, , , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,4897.8,1.6,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,4985,0.6,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5040,3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5060.8,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5065, , , , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5076.9,0.8,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5094.5,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5135.2,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5216.31,0.2,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5268.4,0.7,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5294.31,0.1,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5337.81,0.2,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5380, , , , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5393, , , , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5396.5,0.7,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5418.4,0.5,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5431.5,1,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5444.42,0.1,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5497.6,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5561.1,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5585.6,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5601.22,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5610,0.6,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5647.9,1.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5652.2,1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5718,3,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5735,0.7, , , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5768,0.4,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5781.7,0.9,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5805.13,0.1,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5924.2,0.6,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5965.8,0.4,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,5979.24,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6005.04,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6035.74,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6052.94,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6061.44,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6082.55,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6113.35,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6161.25,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6182.35,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6192.8,0.8,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6215.7,0.5,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6231.6,0.4,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6244.2,0.8,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6264.75,0.2,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6289.2,0.7,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6331.9,0.4,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6344.4,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6358.2,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6373.6,0.8,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6391.3,1.6,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6409.9,1.9,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6430.6,1.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6449.46,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6478.17,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6488.67,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6528.8,1.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6554.3,0.8,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6591.8,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6625.27,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6677.3,0.3,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6693.38,0.1,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6716.8,0.3,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6741.9,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6756.58,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6767.78,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6776.78,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6788.38,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6830.8,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6840.3,0.8,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6847.5,1.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6859.2,0.8,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6870.4,1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6880.5,0.5,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6895.79,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6952,1.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6982.29,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,6998.5,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7006.6,1.4,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7018.89,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7150.6,0.1,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7251.1,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7271.6,0.5,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7281.5,1.5,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7298.81,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7314.81,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7350.2,1.4,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7364.1,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7382.1,0.4,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7394.4,0.9,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7402.5,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7414.9,1.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7444.4,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7472.52,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7487.5,0.4,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7502.8,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7519.2,1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7541,0.6,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7558.1,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7572.13,0.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7583.5,0.8,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7594.8,0.5,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7604.2,0.8,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7625.7,0.4,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7662.33,0.2,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7675.63,0.2,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7699,0.3,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7747.6,0.5,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7769.84,0.1,1, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7788.1,0.5,(1), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7819.8,0.8,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7848.9,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7857.9,1.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7875,1.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7895.25,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7911.3,0.4,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,7972.4,1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8006.6,0.5,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8083.5,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8124.66,0.2,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8144.3,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8171.2,1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8184.3,0.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8227.9,0.5,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8250.8,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8280.4,1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8315.4,0.9,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8339.2,1.4,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8359.5,0.5,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8389.7,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8404.1,1.3,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8611.1,2.1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,8825.1,1,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9049.5,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9077.8,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.12,0.8,1+, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.18,0.8,2(+), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.2,0.8,1(+) 2, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.32,0.8,2(+), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.38,0.8,2(+), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.42,0.8,2(+), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.48,0.8,1(+), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.51,0.8,2(+), , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.56,0.8,2, , , , , , , , , , , , , , , , , , , , ,
56,80,Ba,9107.89,0.8,2(+), , , , , , , , , , , , , , , , , , , , ,

