Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
26,32,Fe,190, ,10046.2,0.18, ,2+,23, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,191, ,10048.48,0.18, ,0-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,192, ,10049.26,0.18, ,+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,193, ,10050.71,0.18, ,1-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,194, ,10051.69,0.18, ,(+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,195, ,10052.4,0.18, ,(+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,196, ,10052.97,0.18, ,(+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,197, ,10053.64,0.18, ,(+),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,198, ,10056.48,0.18, ,(+),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,199, ,10057.17,0.18, ,(+),6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,200, ,10057.68,0.18, ,(+),7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,201, ,10058.3,0.18, ,1-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,202, ,10058.49,0.18, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,203, ,10062.34,0.18, ,(+),8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,204, ,10062.52,0.18, ,(-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,205, ,10062.98,0.18, ,(+),9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,206, ,10065.28,0.18, ,(+),10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,207, ,10065.52,0.18, ,(-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,208, ,10065.6,0.3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,209, ,10069.94,0.18, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,210, ,10071.33,0.18, ,(+),11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,211, ,10072.73,0.18, ,(-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,212, ,10073.14,0.19, ,1-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,213, ,10075.4,0.9, ,(13+),1,0.14,LT, ,ps,0.00000000000014, , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,214, ,10075.98,0.18, ,(+),12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,215, ,10079.18,0.18, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,216, ,10081.07,0.18, ,(+),13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,217, ,10081.83,0.18, ,(+),14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,218, ,10083.3,0.18, ,(-),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,219, ,10083.71,0.19, ,(+),15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,220, ,10085.28,0.2, ,1-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,221, ,10085.8,1.8, ,(+),16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,222, ,10086.2,1.8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,223, ,10087.4,1.9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,224, ,10090.8,1.8, ,1-,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,225, ,10093.66,0.19, ,(+),17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,226, ,10094.64,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,227, ,10096.39,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,228, ,10096.56,0.19, ,(-),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,229, ,10099.44,0.19, ,0-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,230, ,10099.8,0.19, ,(+),18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,231, ,10102.4,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,232, ,10102.51,0.18, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,233, ,10104.59,0.22, ,1-,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,234, ,10105.53,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
