Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
76,111,Os,0, ,1/2-, ,STABLE, , , , , , , , , , , , , , ,0.06465189, , , ,
76,111,Os,9.756,0.019,3/2-, ,2.38,18,ns,0.00000000238,0.00000000018, , , , , , , , , , , , , , ,
76,111,Os,74.356,0.021,3/2-, ,37,28,ps,0.000000000037,0.000000000028, , , , , , , , , , , , , , ,
76,111,Os,75.016,0.022,5/2-, ,2.16,16,ns,0.00000000216,0.00000000016, , , , , , , , , , , , , , ,
76,111,Os,100.45,0.04,7/2-, ,112,6,ns,0.000000112,0.000000006, , , , , , , , , , , , , , ,
76,111,Os,117,2, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,187.42,0.03,5/2-, ,107,9,ps,0.000000000107,0.000000000009, , , , , , , , , , , , , , ,
76,111,Os,190.57,0.06,7/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,257.1,0.07,11/2+, ,231,2,us,0.000231,0.000002, , , , , , , , , , , , , , ,
76,111,Os,263.07,0.24,(9/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,333.35,0.05,(7/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,341.5,0.3,(9/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,350,1, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,419,0.22,(13/2+), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,442,3, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,445.09,0.07,(7/2- 9/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,459.33,0.24,(11/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,464,1, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,501.44,0.03,3/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,508.25,0.18,(9/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,511.6,0.3,(11/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,536.6,0.7, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,556.9,0.08,(9/2+), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,586.31,0.04,5/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,596.36,0.06,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,611,3, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,617.91,0.24,(15/2+), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,641.9,0.7, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,664.03,0.05,(3/2- 5/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,670,5, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,684.1,0.3,(13/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,684.3,0.3,(11/2- 13/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,711.3,0.06,5/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,725.75,0.04,3/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,727.1,0.25,(11/2+), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,745,6, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,756,4, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,817.5,0.3,(17/2+), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,838,4, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,885.5,0.4,(13/2+), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,934.8,0.4,(15/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,935.03,0.05,5/2- 7/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,941.83,0.07,(5/2+ 7/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,964,5, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,987.29,0.04,3/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1005,6, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1053,6, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1069,6, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1084.1,0.4,(19/2+), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1090.32,0.05,(5/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1112.13,0.05,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1193,6, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1210.4,0.5,(17/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1227,6,(5/2- 7/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1248,4, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1278,5, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1354,3, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1369,6, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1563,5, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1613,2, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1647,12, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1657,6,(3/2-), , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1784,1, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1843,2, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,1881,2, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,2097,2, , , , , , , , , , , , , , , , , , , , , ,
76,111,Os,2266,2, , , , , , , , , , , , , , , , , , , , , ,

