Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
29,34,Cu,99, ,3881,20, ,(3/2+ 5/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,100, ,3885.68,0.11, ,5/2- 7/2-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,101, ,3888.6,0.7, ,(5/2 7/2)-,5,119, ,+75-41,fs,0.000000000000119, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,102, ,3892,3, ,(5/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,103, ,3895.1,0.9, ,(5/2 7/2)-,6,28, ,+9-6,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,104, ,3902.1,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,105, ,3920,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,106, ,3960.1,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,107, ,3970, , ,7/2+ 9/2+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,108, ,3979.2,0.8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,109, ,4017.1,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,110, ,4039.2,1.7, ,(3/2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,111, ,4055.1,0.7, ,1/2- 3/2-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,112, ,4110.5,0.7, ,1/2+,1,16, ,+3-2,fs,0.000000000000016, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,113, ,4117,4, ,1/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,114, ,4125.7,0.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,115, ,4129.57,0.15, ,13/2+,1,2.3, ,+10-7,ps,0.0000000000023, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,116, ,4133.1,0.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,117, ,4145.1,0.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,118, ,4148,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,119, ,4155.56,0.12, ,13/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,120, ,4182,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,121, ,4189,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,122, ,4222.1,1.1, ,(5/2 7/2)-,7,20, ,+8-5,fs,0.00000000000002, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,123, ,4260,20, ,(5/2- 7/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,124, ,4286.9,0.9, ,(5/2 7/2)-,8,31, ,+8-6,fs,0.000000000000031, , , , , , , , , , , , , , , ,2021-06-10
