Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
63,88,Eu,0, ,5/2+,GE,1.7E+18, ,Y,5.36467741568064e25, ,A, , , , , , , , , ,3.4717, ,0.903, ,
63,88,Eu,21.541,0.003,7/2+, ,9.6,3,ns,0.0000000096,0.0000000003, , , , , , , , , , ,2.591, ,1.28, ,
63,88,Eu,196.245,0.01,11/2-, ,58.9,5,us,0.0000589,0.0000005,IT,100, , , , , , , , , , , , ,
63,88,Eu,196.54,0.03,(3/2)+, ,0.24,4,ns,0.00000000024,0.00000000004, , , , , , , , , , , , , , ,
63,88,Eu,216.72,0.14,(3/2 TO 11/2), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,243.29,0.03,7/2-, ,0.36,2,ns,0.00000000036,0.00000000002, , , , , , , , , , , , , , ,
63,88,Eu,260.47,0.03,5/2+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,306.27,0.03,(3/2+ 5/2 7/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,307.27,0.05,(5/2)+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,307.53,0.01,(7/2)+, ,3.3,8,ps,0.0000000000033,0.0000000000008, , , , , , , , , , , , , , ,
63,88,Eu,307.86,0.06,(9/2)+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,332.18,0.06,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,336.22,0.08, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,349.85,0.01,9/2-,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , ,
63,88,Eu,353.65,0.02,5/2- 7/2-, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,415.79,0.07,(7/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,499.7,0.05,(7/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,502.27,0.08,15/2-, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,503.42,0.06,9/2+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,511.13,0.07,(11/2)+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,522.19,0.07,(3/2-), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,522.84,0.11,(LE 9/2), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,546.33,0.09,(5/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,580.01,0.13, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,587.06,0.07, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,600.48,0.09, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,600.74,0.07, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,611.42,0.06,13/2-, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,632.7,0.1, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,654.4,0.3,5/2+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,697.31,0.08,5/2+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,698.18,0.07,(11/2-), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,714.88,0.09,(9/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,715,4,(1/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,719.18,0.09,(7/2+ 9/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,735.01,0.12,(LE 9/2), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,752.38,0.07,(13/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,757.74,0.13,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,790.1,0.2,(7/2 11/2), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,807.3,0.2,(7/2-), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,839,4,(5/2- 7/2 9/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,859.4,0.5, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,868,2, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,881.8,0.2,(11/2-), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,889,1, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,902,3,5/2+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,910,2,(-), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,943.2,1, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,946,0.3,(5/2- 7/2-), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,957.24,0.08,19/2-, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,960.1,0.5, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,973.43,0.08,(15/2)+, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1011,3, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1036,2,(+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1040.92,0.07,17/2-, , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1049, , , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1057.18,0.06,(15/2-), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1093.6,0.2,(9/2+ 11/2+ 13/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1101,4, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1114,0.1,(15/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1152,3, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1163,2,(-), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1177,3, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1201,3,(3/2+ 5/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1220.75,0.09,(17/2+), , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1225,4, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1233,4, , , , , , , , , , , , , , , , , , , , , ,
63,88,Eu,1250,3,(1/2 3/2-), , , , , , , , , , , , , , , , , , , , ,
