Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
82,121,Pb,0, ,5/2-, ,51.92,3,h,186912,108,EC,100, , , , , , , , ,0.6864, ,0.095, ,
82,121,Pb,126.5,0.3,1/2-, ,75,3,ns,0.000000075,0.000000003, , , , , , , , , , , , , , ,
82,121,Pb,186.6,0.3,3/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,595.1,0.5,3/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,775,5,(1/2)-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,820.3,0.3,7/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,825.2,0.3,13/2+, ,6.21,11,s,6.21,0.11,IT,100, , , , , , , , , , , , ,
82,121,Pb,834,10, , , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,866.4,0.5,5/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,896.9,0.3,9/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,909,10, , , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,933.1,0.3,5/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,969,10, , , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1033.8,0.3,7/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1084,7, , , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1161.1,0.4,7/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1177,10, , , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1198.6,0.4,9/2-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1203,0.5,(7/2)-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1262,7, , , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1536.5,0.4,(7/2)-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1547.7,0.4,9/2+, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1560,20, , , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1592.9,0.6,(7/2 9/2)-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1641.5,0.4,9/2+, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1663.7,0.4,17/2+, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1682.6,0.5,(5/2 7/2)-, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1802.4,0.4,(7/2)+, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1894.9,0.8,9/2(+), , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,1922.1,0.4,21/2+, ,42,3,ns,0.000000042,0.000000003, , , , , , , , , , ,-0.641, , , ,
82,121,Pb,1943.9,0.4,19/2+, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,2034.2,0.5,(7/2)+, , , , , , , , , , , , , , , , , , , , ,
82,121,Pb,2048.7,0.5,(9/2+ 11/2-), , , , , , , , , , , , , , , , , , , , ,
