Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
82,124,Pb,3960, ,(6)+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,3963,3,4+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,3971,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,3980,5,2-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,3989,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,3994,3,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,3997,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4000,40,10+ 12+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4000.7,0.8, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4005.3,1,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4010,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4027.3,0.3,12+, ,202,3,ns,0.000000202,0.000000003,IT,100, , , , , , , , ,-1.795, ,0.51, ,
82,124,Pb,4035,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4045,3,(3- 4-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4051,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4066,3,(5)-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4076,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4100,100,(0+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4102,6,2+,LE,1.1, ,fs,0.0000000000000011, , , , , , , , , , , , , , , ,
82,124,Pb,4113,4,(4)+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4116.7,1.8,2+, ,1.59,16,fs,0.00000000000000159,1.6e-16, , , , , , , , , , , , , , ,
82,124,Pb,4120,3,(6- 7-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4123,3,6+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4140,4,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4145.9,0.8,1, ,18,13,fs,0.000000000000018,0.000000000000013, , , , , , , , , , , , , , ,
82,124,Pb,4168,4,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4187,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4212,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4221,3,(3- 4-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4225,4,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4238.3,1.1,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4243,3,(7- 8-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4257,3,(5- 7-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4292,5,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4317,3,(2-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4320, ,4+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4328.6,0.5,1-, ,1.38,15,fs,0.00000000000000138,1.5e-16, , , , , , , , , , , , , , ,
82,124,Pb,4340,3,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4347,3,6+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4373,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4385,3,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4410,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4420,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4427,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4433.4,1, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4459,3,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4469.3,1.9, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4474,3,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4483.6,0.5,2+, ,19,3,fs,0.000000000000019,0.000000000000003, , , , , , , , , , , , , , ,
82,124,Pb,4496,5,(4- 5- 6), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4512,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4525,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4534,4,5-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4556,10,9-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4563,10,(3- 4-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4580,3,(7- 8+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4595,5, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4604.7,0.4,1-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4614,7,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4626,10,(1 2 3)+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4648,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4657,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4664,4,5-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4673,3,(8-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4675,3,(2+ 3+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4687,3,(2-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4691.5,0.4,1, ,6.0,13,fs,0.000000000000006,0.0000000000000013, , , , , , , , , , , , , , ,
82,124,Pb,4697,3,(3- 4-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4717,4,4+ 5, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4728,3,(9-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4730,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4742,5, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4756,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4758.5,0.4,(10+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4763,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4778.7,0.7,1, ,1.3,9,fs,0.0000000000000013,9e-16, , , , , , , , , , , , , , ,
82,124,Pb,4793,5,5-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4795,3,(3- 4-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4809,6,(5- 6+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4818,3,(10+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4828,3,(7-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4833,3,(5-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4841.7,0.5,10+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4848,4,1 2, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4860,6,(6+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4862,3,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4878,3,(6-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4889,5,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4901,4,(7-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4912,3,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4914,3,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4925,3,(5+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4933.4,0.5,(1 2+), ,12.0,27,fs,0.000000000000012,0.0000000000000027, , , , , , , , , , , , , , ,
82,124,Pb,4939,4,(6+ 7+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4966,3,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4972.1,0.3,1-, ,0.65,7,fs,6.5e-16,7e-17, , , , , , , , , , , , , , ,
82,124,Pb,4979,3, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,4986,3,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5007,4,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5011,3,(9+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5025,5, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5038.57,0.2,1-, ,0.187,21,fs,1.87e-16,2.1e-17, , , , , , , , , , , , , , ,
82,124,Pb,5040, ,10+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5069,6, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5078,3,(3+), , , , , , , , , , , , , , , , , , , , ,
