Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
47,61,Ag,0, ,1+, ,2.382,11,m,142.92,0.66,B-,97.15,0.2,EC+B+,2.85,0.2, , , , ,2.6884, , , ,
47,61,Ag,79.1401,0.0023,2-, ,1.2,4,ns,0.0000000012,0.0000000004, , , , , , , , , , , , , , ,
47,61,Ag,109.466,0.007,6+, ,438,9,Y,13821933576.871296,284012333.771328,EC+B+,91.3,0.9,IT,8.7,0.9, , , , ,3.58, ,1.32, ,
47,61,Ag,155.9,0.007,5+ 6+, , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,193.073,0.003,1+,LT,0.5, ,ns,0.0000000005, , , , , , , , , , , , , , , ,
47,61,Ag,206.614,0.003,2+,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , ,
47,61,Ag,215.382,0.004,3+, ,45.8,7,ns,0.0000000458,0.0000000007, , , , , , , , , , ,3.888, , , ,
47,61,Ag,286.7,0.5, , , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,290.18,0.23, , , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,294.56,0.003,2+,LT,0.14, ,ns,0.00000000014, , , , , , , , , , , , , , , ,
47,61,Ag,324.497,0.004,3+, , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,331.6,0.5, , , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,338.42,0.004,3-,LT,0.11, ,ns,0.00000000011, , , , , , , , , , , , , , , ,
47,61,Ag,364.237,0.005,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,364.97,0.19, , , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,374.56,0.15,(7+), , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,379.242,0.004,1-,LT,0.14, ,ns,0.00000000014, , , , , , , , , , , , , , , ,
47,61,Ag,408.365,0.004,3+,LT,0.14, ,ns,0.00000000014, , , , , , , , , , , , , , , ,
47,61,Ag,419.6,0.3, , , , , , , , , , , , , , , , , , , , , ,
47,61,Ag,438.71,0.23,(6-), , , , , , , , , , , , , , , , , , , , ,
