Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
42,53,Mo,0, ,5/2+, ,STABLE, , , , , , , , , , , , , , ,-0.9142, ,-0.022, ,
42,53,Mo,59.3,0.6,(5/2+), , , , , , , , , , , , , , , , , , , , ,
42,53,Mo,204.1163,0.0016,3/2+, ,751,9,ps,0.000000000751,0.000000000009, , , , , , , , , , ,-0.404, , , ,
42,53,Mo,526.6,0.4,(7/2+), , , , , , , , , , , , , , , , , , , , ,
42,53,Mo,765.803,0.008,7/2+, ,4.4,7,ps,0.0000000000044,0.0000000000007, , , , , , , , , , , , , , ,
42,53,Mo,786.201,0.003,1/2+, ,4.33,27,ps,0.00000000000433,0.00000000000027, , , , , , , , , , , , , , ,
42,53,Mo,820.628,0.004,3/2+, ,0.62,14,ps,0.00000000000062,0.00000000000014, , , , , , , , , , , , , , ,
42,53,Mo,947.685,0.016,9/2+, ,2.58,11,ps,0.00000000000258,0.00000000000011, , , , , , , , , , , , , , ,
42,53,Mo,1039.269,0.004,1/2+, ,0.32,7,ps,0.00000000000032,0.00000000000007, , , , , , , , , , , , , , ,
42,53,Mo,1056.771,0.02,5/2+,LE,0.43, ,ps,0.00000000000043, , , , , , , , , , , , , , , ,
42,53,Mo,1073.727,0.016,7/2+, ,0.34,11,ps,0.00000000000034,0.00000000000011, , , , , , , , , , , , , , ,
42,53,Mo,1092,12,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
42,53,Mo,1302.31,0.07,1/2+, , , , , , , , , , , , , , , , , , , , ,
42,53,Mo,1318.23,0.16,(3/2+ 5/2+),LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , ,
42,53,Mo,1332.9,0.4,(11/2-), , , , , , , , , , , , , , , , , , , , ,
42,53,Mo,1369.75,0.12,(3/2),LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , ,
