Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
78,113,Pt,0, ,3/2-, ,2.83,2,d,244512,1728,EC,100, , , , , , , , ,-0.501, ,-0.89, ,
78,113,Pt,9.547,0.016,(5/2 7/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,30.398,0.009,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,100.663,0.02,(9/2)-,GT,1, ,us,0.000001, , , , , , , , , , , , , , , ,
78,113,Pt,149.035,0.022,(13/2)+, ,95,5,us,0.000095,0.000005,IT,100, , , , , , , , , , , , ,
78,113,Pt,158.77,0.04,1/2- 3/2- 5/2-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,166.516,0.013,(3/2 5/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,173.427,0.024,(11/2)+, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,253.946,0.021,(3/2 5/2 7/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,277.877,0.021,(3/2 5/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,281.181,0.025,(3/2 5/2 7/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,293.458,0.014,(5/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,306.33,0.03,(9/2)+, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,399.836,0.019,5/2- 7/2-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,451.84,0.03,(3/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,453.82,0.03,(7/2 9/2)+, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,471.09,0.07,(17/2)+, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,487.576,0.018,(7/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,529.29,0.05,(15/2)+, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,535.28,0.03,(3/2 5/2 7/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,560,4,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,574.65,0.04,(1/2 3/2 5/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,594.29,0.06,(1/2 TO 7/2)-, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,599.33,0.08,(15/2)+, , , , , , , , , , , , , , , , , , , , ,
78,113,Pt,613.14,0.04,(1/2 TO 7/2)-, , , , , , , , , , , , , , , , , , , , ,
