Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
22,27,Ti,0, ,0, , ,7/2-,1,STABLE, , , , , , , , , , , , , , ,5/2,-1.10417, ,0.247, ,2021-06-10
22,27,Ti,1, ,1381.773,0.005, ,3/2-,1,3.4, ,4,ps,0.0000000000034,0.0000000000004, , , , , , , , , ,5/2,-0.8, ,-1.5, ,2021-06-10
22,27,Ti,2, ,1542.15,0.04, ,11/2-,1,1.00, ,10,ps,0.000000000001,0.0000000000001, , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,3, ,1585.963,0.006, ,3/2-,2,7.6,LT, ,ps,0.0000000000076, , , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,4, ,1610,10, ,(9/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,5, ,1622.93,0.05, ,(5/2)-,1,37, ,4,fs,0.000000000000037,0.000000000000004, , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,6, ,1723.482,0.006, ,1/2-,1,6.9,LT, ,ps,0.0000000000069, , , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,7, ,1762.011,0.007, ,5/2-,1,21.0, ,19,fs,0.000000000000021,0.0000000000000019, , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,8, ,2261.32,0.07, ,(5/2)-,2,59, ,17,fs,0.000000000000059,0.000000000000017, , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,9, ,2471.4,0.2, ,(5/2)-,3,52, ,17,fs,0.000000000000052,0.000000000000017, , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,10, ,2504.36,0.04, ,1/2+,1,6.9,LT, ,ps,0.0000000000069, , , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,11, ,2505.5,0.3, ,15/2-,1,6.9,LT, ,ps,0.0000000000069, , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,12, ,2513.44,0.15, ,5/2 7/2 9/2,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,13, ,2516,4, ,5/2 7/2,1,6.9,LT, ,ps,0.0000000000069, , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,14, ,2664.36,0.04, ,(3/2)+,1,6.9,LT, ,ps,0.0000000000069, , , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,15, ,2720.6,1, ,(11/2+ 13/2 15/2-),1,57, ,27,fs,0.000000000000057,0.000000000000027, , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,16, ,2721.3,0.06, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,17, ,2980.5,0.3, ,(7/2- 9/2-),1,0.13, ,8,ps,0.00000000000013,0.00000000000008, , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,18, ,3038.68,0.09, ,(LE 5/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,19, ,3042.5,0.5, ,7/2- 9/2 11/2-,1,24, ,15,fs,0.000000000000024,0.000000000000015, , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,20, ,3175.292,0.008, ,1/2-,2,54.8, ,18,fs,0.0000000000000548,0.0000000000000018, , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,21, ,3260.703,0.007, ,3/2-,3,11.2, ,5,fs,0.0000000000000112,5e-16, , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,22, ,3290.3,0.5, ,(17/2)-,1,0.07,LT, ,ps,0.00000000000007, , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,23, ,3428.25,0.03, ,3/2-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,24, ,3451,7, ,(7/2- 9/2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,25, ,3469.02,0.03, ,1/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,26, ,3511,5, ,5/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,27, ,3606,3, ,(5/2)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,28, ,3618.48,0.13, ,5/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,29, ,3639,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,30, ,3700.7,2.2, ,(5/2 7/2 9/2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,31, ,3746,4, ,5/2- 7/2-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,32, ,3747,10, ,+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,33, ,3784.7,2.2, ,5/2- 7/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,34, ,3787.67,0.06, ,3/2-,5,16,LT, ,fs,0.000000000000016, , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,35, ,3818,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,36, ,3854.98,0.07, ,5/2-,4, , , , , , , , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,37, ,3916,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,38, ,3940.7,2.2, ,(5/2 7/2 9/2),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,39, ,3967,5, ,-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,40, ,3990,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,41, ,4074.16,0.22, ,5/2- 7/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,42, ,4142,4, ,(5/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,43, ,4195,12, ,5/2- 7/2-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,44, ,4221.802,0.023, ,1/2-,4,22,LT, ,fs,0.000000000000022, , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,45, ,4242,4, ,7/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,46, ,4300,15, ,-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,47, ,4340,15, ,-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,48, ,4382.3,0.7, ,(19/2)-,1,0.12,LT, ,ps,0.00000000000012, , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,49, ,4433.26,0.04, ,3/2-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,50, ,4456,12, ,1/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,51, ,4489,15, ,-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,52, ,4506.9,1, ,5/2+,1, , , , , , , , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,53, ,4561,10, ,1/2+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,54, ,4584,10, ,+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,55, ,4588.24,0.04, ,3/2-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,56, ,4621,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,57, ,4666.666,0.021, ,1/2-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,58, ,4725,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,59, ,4770,12, ,3/2+ 5/2+,1, , , , , , , , , , , , , , , ,5/2, , , , ,2021-06-10
22,27,Ti,60, ,4811.01,0.1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,61, ,4836,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,62, ,4897,12, ,3/2+ 5/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,63, ,4910.84,0.05, ,1/2-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,64, ,5063,12, ,(5/2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,65, ,5115.562,0.021, ,1/2-,7,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,66, ,5121,10, ,11/2+ 13/2+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,67, ,5151.11,0.1, ,(3/2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,68, ,5173,12, ,5/2- 7/2-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,69, ,5200,15, ,+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,70, ,5232,15, ,3/2- 1/2-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,71, ,5254.5,2.5, ,1/2+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,72, ,5325.8,1.3, ,5/2+ 3/2+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,73, ,5347,15, ,(5/2-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,74, ,5375,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,75, ,5412.03,0.09, ,1/2+,5,19, ,+12-10,fs,0.000000000000019, , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,76, ,5437,12, ,3/2- 1/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,77, ,5579,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,78, ,5606,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,79, ,5655,12, ,(3/2 1/2)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,80, ,5693,12, ,5/2+ 3/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,81, ,5737.9,1.2, ,3/2- 1/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,82, ,5774,15, ,1/2+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,83, ,5795.67,0.13, ,(3/2- 1/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,84, ,5861,15, ,5/2-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,85, ,5910,15, ,-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,86, ,5931,12, ,1/2+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,87, ,5965,12, ,(5/2)-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,88, ,6010,12, ,5/2-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,89, ,6012,15, ,3/2+ 5/2+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,90, ,6078,12, ,1/2+,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,91, ,6091,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,92, ,6125,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,93, ,6145,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,94, ,6168,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,95, ,6231,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,96, ,6269,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,97, ,6279,15, ,(5/2-),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,98, ,6513,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,99, ,7329,15, ,3/2+ 5/2+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,100, ,7626,15, ,3/2+ 5/2+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,101, ,8132.605,0.029, ,1/2+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,102, ,8153.65,0.03, ,1/2- 3/2-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,27,Ti,103, ,8155.54,0.03, ,1/2- 3/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
