Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
30,37,Zn,0, ,5/2-, ,STABLE, , , , , , , , , , , , , , ,0.875479, ,0.15, ,
30,37,Zn,93.312,0.005,1/2-, ,9.07,4,us,0.00000907,0.00000004, , , , , , , , , , ,0.587, , , ,
30,37,Zn,184.579,0.006,3/2-, ,1.04,2,ns,0.00000000104,0.00000000002, , , , , , , , , , ,0.5, , , ,
30,37,Zn,393.531,0.007,3/2-,GT,2.4, ,ps,0.0000000000024, , , , , , , , , , , , , , , ,
30,37,Zn,604.48,0.05,9/2+, ,333,14,ns,0.000000333,0.000000014, , , , , , , , , , ,-1.097, ,0.6, ,
30,37,Zn,814.77,0.05,7/2-, ,2.0,+14-7,ps,0.000000000002, , , , , , , , , , , , , , , ,
30,37,Zn,870.91,0.2,3/2(-), , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,887.701,0.008,5/2-, ,1.6,+8-2,ps,0.0000000000016, , , , , , , , , , , , , , , ,
30,37,Zn,979.84,0.05,5/2+, ,1.5,+6-3,ps,0.0000000000015, , , , , , , , , , , , , , , ,
30,37,Zn,990,20,(1/2- 3/2-), , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,1060,20, , , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,1142.81,0.06,1/2-, ,0.42,12,ps,0.00000000000042,0.00000000000012, , , , , , , , , , , , , , ,
30,37,Zn,1363.59,0.06,5/2-, ,0.18,6,ps,0.00000000000018,0.00000000000006, , , , , , , , , , , , , , ,
30,37,Zn,1407,5, , , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,1446.09,0.09,3/2-, ,0.5,+4-1,ps,0.0000000000005, , , , , , , , , , , , , , , ,
30,37,Zn,1517.14,0.18,9/2-, ,0.21,6,ps,0.00000000000021,0.00000000000006, , , , , , , , , , , , , , ,
30,37,Zn,1543.5,0.09,3/2-, ,0.19,5,ps,0.00000000000019,0.00000000000005, , , , , , , , , , , , , , ,
30,37,Zn,1603.68,0.1,7/2+, ,0.42,+21-7,ps,0.00000000000042, , , , , , , , , , , , , , , ,
30,37,Zn,1640.11,0.17,13/2+, ,0.83,+4-3,ps,0.00000000000083, , , , , , , , , , , , , , , ,
30,37,Zn,1643,2, , , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,1656.71,0.06,7/2-, ,0.42,+2-1,ps,0.00000000000042, , , , , , , , , , , , , , , ,
30,37,Zn,1677.53,0.07,1/2+, ,0.15,4,ps,0.00000000000015,0.00000000000004, , , , , , , , , , , , , , ,
30,37,Zn,1686.81,0.1,3/2 5/2, ,0.24,8,ps,0.00000000000024,0.00000000000008, , , , , , , , , , , , , , ,
30,37,Zn,1732.65,0.15,11/2+, ,0.48,+10-7,ps,0.00000000000048, , , , , , , , , , , , , , , ,
30,37,Zn,1780.24,0.16, , , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,1783.16,0.1,(3/2 5/2)+, ,0.29,+7-6,ps,0.00000000000029, , , , , , , , , , , , , , , ,
30,37,Zn,1800.5,0.11,7/2-, ,0.12,4,ps,0.00000000000012,0.00000000000004, , , , , , , , , , , , , , ,
30,37,Zn,1802,2,(1/2+), , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,1807.89,0.14,9/2+,GT,0.7, ,ps,0.0000000000007, , , , , , , , , , , , , , , ,
30,37,Zn,1842.81,0.18,3/2-, ,0.17,8,ps,0.00000000000017,0.00000000000008, , , , , , , , , , , , , , ,
30,37,Zn,1875.42,0.12,5/2-, ,0.13,4,ps,0.00000000000013,0.00000000000004, , , , , , , , , , , , , , ,
30,37,Zn,2027.19,0.13,7/2+, ,1.2,+4-5,ps,0.0000000000012, , , , , , , , , , , , , , , ,
30,37,Zn,2065.36,0.13,3/2 5/2 7/2-, ,2.4,+21-11,ps,0.0000000000024, , , , , , , , , , , , , , , ,
30,37,Zn,2083.12,0.17,1/2- 3/2 5/2-, ,30,8,fs,0.00000000000003,0.000000000000008, , , , , , , , , , , , , , ,
30,37,Zn,2092.61,0.2, , ,55,21,fs,0.000000000000055,0.000000000000021, , , , , , , , , , , , , , ,
30,37,Zn,2101.81,0.14, , , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,2110, ,(3/2+ 5/2+), , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,2136.73,0.09,9/2(-), ,0.9,+12-3,ps,0.0000000000009, , , , , , , , , , , , , , , ,
30,37,Zn,2158.5,0.4, , ,40,14,fs,0.00000000000004,0.000000000000014, , , , , , , , , , , , , , ,
30,37,Zn,2175.29,0.19, , , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,2242.81,0.24,1/2(+) 3/2 5/2-, ,45,7,fs,0.000000000000045,0.000000000000007, , , , , , , , , , , , , , ,
30,37,Zn,2272.9,0.3,3/2+ 5/2+, ,0.33,+14-11,fs,3.3e-16, , , , , , , , , , , , , , , ,
30,37,Zn,2399,4,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,2408.9,0.3,1/2+, , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,2428.1,0.4, , , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,2434.93,0.17,11/2-, ,0.30,+21-8,ps,0.0000000000003, , , , , , , , , , , , , , , ,
30,37,Zn,2451.81,0.2,13/2+, ,0.8,+6-3,ps,0.0000000000008, , , , , , , , , , , , , , , ,
30,37,Zn,2487,3,(7/2+ 9/2+), , , , , , , , , , , , , , , , , , , , ,
30,37,Zn,2503.52,0.21,11/2+, ,0.38,+10-8,ps,0.00000000000038, , , , , , , , , , , , , , , ,
