Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
83,124,Bi,0, ,9/2-, ,31.55,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, , , , , , , , , , , , ,
83,124,Bi,669.77,0.07,11/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,742.74,0.07,7/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,892.46,0.07,9/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,931.99,0.1,13/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,992.43,0.07,7/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1148.45,0.08,5/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1211.4,0.7,9/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1240.69,0.11,13/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1335,5, , , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1358.25,0.17,15/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1360.46,0.14,(7/2)-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1372.72,0.08,5/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1459,5,(9/2- 11/2- 13/2-), , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1512,5, , , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1556,5,(9/2- 11/2- 13/2-), , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1588,5, , , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1607.6,0.5,13/2+, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1645.53,0.15,15/2-, , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1667,5,(-), , , , , , , , , , , , , , , , , , , , ,
83,124,Bi,1680.26,0.09,(3/2)-, , , , , , , , , , , , , , , , , , , , ,
