Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
21,26,Sc,25, ,2529.4,0.9, ,1/2+,3,0.21,LT, ,ps,0.00000000000021, , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,26, ,2641.9,0.5, , , ,0.32, ,6,ps,0.00000000000032,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,27, ,2650,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,28, ,2810,2, ,1/2- 3/2-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,29, ,2836,2, ,1/2- 3/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,30, ,2909,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,31, ,2941,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,32, ,3070,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,33, ,3102,2, ,-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,34, ,3135,8, ,(-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,35, ,3205,2, ,1/2- 3/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,36, ,3250,5, ,7/2-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,37, ,3256,3, ,1/2- 3/2-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,38, ,3262,2, ,1/2- 3/2-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,39, ,3290,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,40, ,3302.5,1, , , ,0.07, ,3,ps,0.00000000000007,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,41, ,3320, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,42, ,3413,2, ,-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,43, ,3484,4, ,(-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,44, ,3537,4, ,7/2-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,45, ,3576,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,46, ,3656,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,47, ,3728,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,48, ,3804,4, ,3/2+ 5/2+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,49, ,3860,5, ,1/2+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,50, ,3867,1.1, , , ,0.21, ,6,ps,0.00000000000021,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,51, ,3958,5, ,3/2+ 5/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,52, ,4008,6, ,-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,53, ,4019,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,54, ,4031,5, ,5/2- 7/2-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,55, ,4085,2, ,3/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,56, ,4099,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,57, ,4111,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,58, ,4191,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,59, ,4257,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,60, ,4275,5, ,1/2- 3/2-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,61, ,4291,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,62, ,4355,2, ,7/2-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,63, ,4378,5, ,1/2- 3/2-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,64, ,4389,5, ,3/2+ 5/2+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,65, ,4408,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,66, ,4475,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,67, ,4505,9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,68, ,4515,5, ,1/2- 3/2-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,69, ,4553,2, ,3/2+ 5/2+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,70, ,4609,2, ,1/2+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,71, ,4617,3, ,7/2-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,72, ,4631,2, ,1/2- 3/2-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,73, ,4690,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,74, ,4721,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,75, ,4753,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,76, ,4792,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,77, ,4802,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,78, ,4810,5, ,7/2-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,79, ,4817,5, ,3/2+ 5/2+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,80, ,4831,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,81, ,4860,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,82, ,4908,10, ,5/2- 7/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,83, ,4956,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,84, ,4998,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,85, ,5030,10, ,1/2- 3/2-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,86, ,5050,8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,87, ,5108,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,88, ,5151,2, ,-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,89, ,5252,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,90, ,5306,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,91, ,5317,7, ,7/2-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,92, ,5319,10, ,1/2- 3/2-,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,93, ,5361,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,94, ,5381,3, ,7/2-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,95, ,5415,10, ,1/2- 3/2-,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,96, ,5473,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,97, ,5509,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,98, ,5525,10, ,1/2- 3/2-,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,99, ,5542,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,100, ,5561,4, ,7/2-,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,101, ,5571,7, ,1/2- 3/2-,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,102, ,5600,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,103, ,5659,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,104, ,5685,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,105, ,5719,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,106, ,5760,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,107, ,5824,2, ,1/2- 3/2-,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,108, ,5855,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,109, ,5893,4, ,-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,110, ,5946,4, ,3/2+ 5/2+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,111, ,5987,9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,112, ,6010,6, ,7/2-,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,113, ,6040,10, ,3/2+ 5/2+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,114, ,6096,5, ,7/2-,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,115, ,6133,9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,116, ,6184,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,117, ,6223,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,118, ,6262,8, ,7/2-,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,119, ,6339,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,120, ,6361,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,121, ,6383,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,122, ,6410,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,123, ,6441,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,124, ,6486,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,125, ,6523,5, ,1/2- 3/2-,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,126, ,6546,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,127, ,6584,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,128, ,6621,8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,129, ,6686,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,130, ,6724,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,131, ,6786,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,132, ,6801,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,133, ,6863,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,134, ,6876,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,135, ,6964,5, ,3/2+ 5/2+,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,136, ,7117,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,137, ,7427,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,138, ,7523,10, ,1/2- 3/2-,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,139, ,7683,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,140, ,7807,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,26,Sc,141, ,8400, , ,(7/2-),2, , , , , , , , , , , , , , , ,7/2, , , , ,2021-06-10
21,26,Sc,142, ,10304.9,2.3, ,(3/2-),1, , , , , , , , , , , , , , , ,7/2, , , , ,2021-06-10
21,26,Sc,143, ,10307.3,2.3, ,(3/2-),2, , , , , , , , , , , , , , , ,7/2, , , , ,2021-06-10
21,26,Sc,144, ,10309.8,2.3, ,(3/2-),3, , , , , , , , , , , , , , , ,7/2, , , , ,2021-06-10

