Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
76,112,Os,2166.03,0.1,(2)+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2170.1,0.5,10+, ,0.39,+3-5,ps,0.00000000000039, , , , , , , , , , , , , , , ,
76,112,Os,2193.1,0.7, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2204.74,0.08,2+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2214.62,0.05,(1)+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2228,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2242.5,0.5,9-, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2251.92,0.05,2+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2264,3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2279.4,0.7,9+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2286.24,0.15,(1+ 2+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2299.87,0.23,1 2, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2308,3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2325.99,0.12,1 2, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2347.47,0.14,(1)+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2348.7,0.06,(2)-, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2365.3,0.3,1 2, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2374.2,0.4,1 2, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2376.94,0.14,(2-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2415.9,0.1,(2+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2432,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2451.6,1, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2458.4,0.8,(11-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2460.5,0.18,1 2, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2491.1,0.3,(2-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2500.4,0.7,11-, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2505.23,0.23, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2520.46,0.22,1 2, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2522.3,0.6,10-, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2549.49,0.12,(2-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2558,0.7,(10+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2567,3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2581.81,0.24,1 2, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2605,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2622.71,0.2,(2+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2628.9,0.5, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2655.2,0.8,10+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2658.6,0.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2666,3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2704.06,0.25, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2733.5,0.8,(12-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2740.13,0.25, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2766.4,0.4, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2779.2,0.8, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2813.2,0.7,(11+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2816.4,0.6,11-, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2817.4,0.3,(2+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2856.3,0.6,12+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2865.7,0.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2868.8,0.9,(12-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2879.4,0.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2891.5,0.4, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2923,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2933.4,1.3,11+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2945,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2969.8,0.7, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,2980.9,0.6,(12+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3002.4,0.5, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3012.2,0.9, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3029.7,0.2, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3059.7,0.8,(13-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3071.5,0.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3083.4,0.6,11 12+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3093.1,0.8,(13-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3110.2,0.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3141,0.4, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3143.5,0.8,(12-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3168.3,0.5, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3177.37,0.23, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3205.1,0.8, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3223.5,0.7, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3239.6,0.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3255.3,0.7,(13+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3275.2,0.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3289.5,1.4, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3337,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3352.5,0.8,(14-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3362,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3369.6,0.9,12+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3412,7, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3413.6,0.8,(15-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3417.1,0.8, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3434,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3438.7,0.7,(14+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3441,1.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3471.7,0.7,(14+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3479,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3562.6,0.8,14+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3567,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3600,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3601.4,1.4,13+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3621.1,0.6, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3622,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3640.2,0.8, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3644,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3688,8, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3722,1.5, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3730.5,0.9,(15-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3730.8,0.5, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3734,0.8,(16+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3766.7,0.8, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3795.5,0.7,(15+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3810,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3825.2,0.9,(14-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3826.3,0.9, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3837,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3900,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3911,0.9, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3964.5,0.8,(16+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,3984,10, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4106.8,1,(16-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4149.3,1,17, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4184.7,1.5, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4193,1, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4236.5,1,(16+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4257.8,0.9,18+, , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4285.5,1, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4390.5,0.9,(17-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4414,1.2,(17+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4428.4,1, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4484.1,1.1,(17-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4507.6,0.7, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4508.7,0.9,(17-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4520.6,1.1,(16-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4563.4,1.1, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4571.8,1,(18+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4649.4,0.9, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4729.4,1,(19), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4846.6,1.1,(18-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,4887,1, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,5033.2,0.9,(19-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,5124.8,1.1, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,5177.1,1.2,(19-), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,5267.5,1.1,(20+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,5620.1,1.2, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,6032,1.2,(22+), , , , , , , , , , , , , , , , , , , , ,
76,112,Os,6117.6,1.3, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,6607.1,1.4, , , , , , , , , , , , , , , , , , , , , ,
76,112,Os,6911.1,0.9,(24+), , , , , , , , , , , , , , , , , , , , ,

