Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
45,60,Rh,1849,10,3/2- 5/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,1864,5,(3/2+ 5/2 7/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,1887,10,3/2- 5/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,1904,10,(3/2- 5/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,1905.7,0.4, , , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,1913,5,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,1936,10,7/2- 9/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,1936.73,0.16,15/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,1957,5, , , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2005,10,3/2- 5/2 7/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2019.14,0.1,13/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2033,10,7/2- 9/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2061,10,(7/2- 9/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2083,10,(7/2- 9/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2109,10,(3/2- 5/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2137,10,(7/2- 9/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2160,10,(3/2- 5/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2164,1.6,(17/2+), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2170.14,0.09,15/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2244.12,0.15,19/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2310.58,0.11,17/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2329.96,0.17,(15/2), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2396.3,1.2,17/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2417.3,0.17,15/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2477.01,0.1,17/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2495.89,0.13,19/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2512.58,0.12,17/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2521.13,0.18,21/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2594.1,0.3,19/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2615.32,0.21,(19/2+), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2645.6,1,19/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2668.98,0.11,19/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2718.59,0.16,21/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2825.01,0.12,21/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2890.78,0.25,(19/2), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2914.23,0.13,21/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2981.55,0.22,23/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,2992.9,0.4,23/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3077.82,0.16,23/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3197.55,0.22,25/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3267.15,0.17,23/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3308.3,0.4,25/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3344.71,0.12,(23/2+), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3469.8,1.1,(25/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3478,0.4,27/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3536.8,1.1,(25/2+), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3667.8,1.1,(25/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3769.1,0.4,27/2-, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,3839.3,0.4,29/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,4002.6,1.1,(23/2), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,4092.6, ,(27/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,4169.9,1.2,(27/2+), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,4183.4,0.5,(29/2-), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,4215.4,0.4,31/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,4417.4,1.5,(29/2+), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,4702.2,0.5,(33/2+), , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,6640,10,3/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,6775,10,1/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,7080,10,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
45,60,Rh,7260,10,(1/2+), , , , , , , , , , , , , , , , , , , , ,

