Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
74,111,W,0, ,3/2-, ,75.1,3,d,6488640,25920,B-,100, , , , , , , , , , , , ,
74,111,W,23.547,0.018,1/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,65.854,0.016,5/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,93.295,0.02,3/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,173.702,0.016,7/2-,LT,1.5, ,ns,0.0000000015, , , , , , , , , , , , , , , ,
74,111,W,187.878,0.015,5/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,197.383,0.023,11/2+, ,1.67,3,m,100.2,1.8,IT,100, , , , , , , , , , , , ,
74,111,W,243.62,0.05,7/2-, ,19.3,5,ns,0.0000000193,0.0000000005, , , , , , , , , , , , , , ,
74,111,W,302,6,(9/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,334,6,(7/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,384,6,(13/2+), , , , , , , , , , , , , , , , , , , , ,
74,111,W,390.92,0.11,(9/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,478, ,(11/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,492, ,(9/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,570, ,(11/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,663.49,0.04,3/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,706,6,(11/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,716,6,(9/2+), , , , , , , , , , , , , , , , , , , , ,
74,111,W,729.9,0.04,3/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,768.22,0.05,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,774,1,1/2 3/2 5/2+, , , , , , , , , , , , , , , , , , , , ,
74,111,W,785.3,0.4,(9/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,801, , , , , , , , , , , , , , , , , , , , , , ,
74,111,W,822.71,0.05,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,827.41,0.05,(1/2- 3/2-), , , , , , , , , , , , , , , , , , , , ,
74,111,W,842,0.9,(5/2), , , , , , , , , , , , , , , , , , , , ,
74,111,W,888.6,0.5,5/2-, , , , , , , , , , , , , , , , , , , , ,
74,111,W,904,6, , , , , , , , , , , , , , , , , , , , , ,
