Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
53,74,I,1363.97,0.2, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1375,6, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1401.82,0.13,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,1413.2,0.15,(9/2+),LT,0.64, ,ps,0.00000000000064, , , , , , , , , , , , , , , ,
53,74,I,1442.9,1.2,1/2+ 3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,1480,0.3,(15/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,1507,6,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,1516.65,0.15, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1555.6,1.7,(1/2+ 3/2+ 5/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,1569,6,7/2+ 9/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,1654.08,0.21, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1658.6,0.3,5/2+ 3/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,1675.8,0.9,(11/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,1696,6, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1719,6, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1775.5,0.8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1792,8,(1/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,1836,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1860.4,0.4, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1869.5,0.9,(3/2+ 5/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,1873,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,1876.7,0.5,(17/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,1886,8,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,1894,1,(15/2)-, , , , , , , , , , , , , , , , , , , , ,
53,74,I,1909,3,5/2+ 7/2 9/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,1913,8,(1/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,1978,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2060,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2072.2,0.9,(13/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,2075.4,0.8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2136,8,(3/2+ 5/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,2168,8,(3/2+ 5/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,2237,3, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2264,3, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2314,3, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2355,3, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2360.1,0.6,(19/2+), , , , , , , , , , , , , , , , , , , , ,
