Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
64,91,Gd,0, ,3/2-, ,STABLE, , , , , , , , , , , , , , ,-0.25723, ,1.27, ,
64,91,Gd,60.0108,0.0006,5/2-, ,0.199,12,ns,0.000000000199,0.000000000012, , , , , , , , , , , , ,-0.44, ,
64,91,Gd,86.5468,0.0006,5/2+, ,6.50,4,ns,0.0000000065,0.00000000004, , , , , , , , , , ,-0.525, ,0.111, ,
64,91,Gd,105.311,0.0006,3/2+, ,1.16,1,ns,0.00000000116,0.00000000001, , , , , , , , , , ,0.143, ,1.3, ,
64,91,Gd,107.5806,0.001,9/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,117.9986,0.0007,7/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,121.05,0.19,11/2-, ,31.97,27,ms,0.03197,0.00027,IT,100, , , , , , , , , , , , ,
64,91,Gd,146.0696,0.0007,7/2-, ,0.101,13,ns,0.000000000101,0.000000000013, , , , , , , , , , , , , , ,
64,91,Gd,214.3511,0.0014,13/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,230.1286,0.0013,11/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,251.7056,0.001,9/2-, ,58,6,ps,0.000000000058,0.000000000006, , , , , , , , , , ,1.2, , , ,
64,91,Gd,266.6471,0.0007,5/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,268.6233,0.0007,3/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,282.57,0.24,13/2-, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,287.0039,0.0007,3/2-, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,321.3793,0.0006,5/2-, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,326.0881,0.0008,5/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,350.4355,0.0009,7/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,367.634,0.0008,1/2+, , , , , , , , , , , , , , , , , , , , ,
64,91,Gd,392.317,0.004,11/2-, ,23,2,ps,0.000000000023,0.000000000002, , , , , , , , , , ,1.5, , , ,
