Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
45,59,Rh,0, ,1+, ,42.3,4,s,42.3,0.4,B-,99.55,0.1,EC+B+,0.45,0.1, , , , , , , , ,
45,59,Rh,51.42324,0.00023,2-, ,2.6,2,ns,0.0000000026,0.0000000002, , , , , , , , , , , , , , ,
45,59,Rh,97.0997,0.0003,2+,LT,0.6, ,ns,0.0000000006, , , , , , , , , , , , , , , ,
45,59,Rh,128.9679,0.0005,5+, ,4.34,3,m,260.4,1.8,IT,99.87,0.01,B-,0.13,0.01, , , , , , , , ,
45,59,Rh,175.2378,0.0011,6+, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,180.8401,0.0007,1+, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,186.0407,0.0012,1-, ,0.89,30,ns,0.00000000089,0.0000000003, , , , , , , , , , , , , , ,
45,59,Rh,197.8941,0.001,2+, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,213.0607,0.0008,1+,LT,1.2, ,ns,0.0000000012, , , , , , , , , , , , , , , ,
45,59,Rh,224.4194,0.001,1+ 2+, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,266.7693,0.0014,1- 2-,LT,0.26, ,ns,0.00000000026, , , , , , , , , , , , , , , ,
45,59,Rh,269.2712,0.0022,2- 3-, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,329.7996,0.0017,1+ 2+ 3+, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,344.594,0.003,6-, ,47,3,ns,0.000000047,0.000000003, , , , , , , , , , ,2, , , ,
45,59,Rh,349.61,0.15,6+, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,358.631,0.003,1+ 2+,LT,0.8, ,ns,0.0000000008, , , , , , , , , , , , , , , ,
45,59,Rh,363.1817,0.002,2+ 3+,LT,0.31, ,ns,0.00000000031, , , , , , , , , , , , , , , ,
45,59,Rh,380.533,0.003,4- 5-, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,384.987,0.004,1- 2-,LT,0.35, ,ns,0.00000000035, , , , , , , , , , , , , , , ,
45,59,Rh,394.19,0.1,7-, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,394.758,0.003,1+ 2+ 3+, ,3.0,13,ns,0.000000003,0.0000000013, , , , , , , , , , , , , , ,
45,59,Rh,400.7589,0.0023,1+ 2+,LT,0.54, ,ns,0.00000000054, , , , , , , , , , , , , , , ,
45,59,Rh,404.5072,0.0019,2-,LT,1.2, ,ns,0.0000000012, , , , , , , , , , , , , , , ,
45,59,Rh,406.9,0.3,4+ 5+ 6+, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,416.24,0.2,7+, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,420.768,0.004,1+ 2+ 3+,LT,0.43, ,ns,0.00000000043, , , , , , , , , , , , , , , ,
45,59,Rh,426.365,0.004,2- 3-,LT,0.51, ,ns,0.00000000051, , , , , , , , , , , , , , , ,
45,59,Rh,455.49,0.15,8-, , , , , , , , , , , , , , , , , , , , ,
45,59,Rh,459.638,0.007,0- 1-,LT,0.93, ,ns,0.00000000093, , , , , , , , , , , , , , , ,
