Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
80,117,Hg,0, ,1/2-, ,64.14,5,h,230904,180,EC,100, , , , , , , , , , , , ,
80,117,Hg,133.96,0.04,5/2-, ,8.07,16,ns,0.00000000807,0.00000000016, , , , , , , , , , , , , , ,
80,117,Hg,152.14,0.04,(3/2)-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,250,1, , , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,298.93,0.08,13/2+, ,23.8,1,h,85680,360,IT,91.4,0.7,EC,8.6,0.7, , , , , , , , ,
80,117,Hg,307.77,0.06,(5/2)-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,308.5,0.06,(3/2-), , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,477.72,0.13,9/2+ 11/2+ 13/2+, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,509,0.3, , , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,557.77,0.12,(5/2- 7/2-), , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,578,0.06,(3/2)-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,585.38,0.06,(3/2)-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,652.7,0.3,17/2+, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,675,3,(5/2- 7/2-), , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,676.75,0.24,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,715.36,0.11,9/2-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,792.04,0.05,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,829.07,0.16,11/2+, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,892.53,0.06,(3/2)-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,903.6,0.3,(7/2)-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,921.68,0.21, , , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,940.72,0.24, , , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,982.89,0.07,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1009.32,0.07,(1/2-), , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1026.24,0.2,15/2+, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1032.02,0.24, , , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1120,5,(5/2- 7/2-), , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1128.56,0.23, , , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1145.24,0.17,(1/2- 3/2-), , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1174.95,0.18,(13/2+), , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1180,5, , , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1259.3,0.4, , , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1273.5,0.3,21/2+, , , , , , , , , , , , , , , , , , , , ,
80,117,Hg,1306,6, , , , , , , , , , , , , , , , , , , , , ,
