Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
62,88,Sm,1786.3,0.13,(LE3), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1794.3,0.03,2+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1819.51,0.013,4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1821.894,0.019,(4)+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1822.472,0.019,(3)-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1833.01,0.03,(2)+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1837.03,0.1,8+, ,1.3,7,ps,0.0000000000013,0.0000000000007, , , , , , , , , , , , , , ,
62,88,Sm,1883.3, ,2+ 5+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1927.33,0.09,(2+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1952.46,0.03,3-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1963.72,0.04,1(-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1970.465,0.016,4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,1979.3, ,3- 4-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2005.5,0.8,2+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2020.377,0.014,5+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2024.663,0.013,4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2035.42,0.03,5-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2044,1,(3+ 4+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2054.5, ,(2+ 5+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2062.8,0.04,(3)+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2070.27,0.023,2(-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2095.33,0.03,(5)+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2107.449,0.019,(6)+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2108.9, ,2- TO5-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2113,4, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2117.03,0.015,4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2119.36,0.03,(3-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2152.56,0.03,4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2160,2,1-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2174,10, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2190.9,0.3,4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2193.51,0.03,(4+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2199.7,1.1,2 3 4, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2227,5,-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2232.37,0.18,9-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2233.5, ,2- TO 5-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2250.4,0.6,(3+ 4+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2259.94,0.04,(1-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2262.4,1,4(+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2264,8,4(+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2271,4, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2280.8,0.019,(3-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2289.5,0.6,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2292.2,0.8,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2294,5,3-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2328.1, ,3- 4-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2342,0.6,2+ 3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2360.3,0.4,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2367.43,0.08,(3+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2395.9,0.4,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2433.19,0.2,10+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2444,10, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2455.5,0.5,3+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2465.3,0.4,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2472.4,0.5,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2480.5,0.4,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2482,5,3-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2495.6,0.7,(3)+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2507.27,0.18,(1- 2+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2507.5,0.6,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2522.3,0.6,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2529.4,0.3,1 2+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2550.57,0.23,1(-), ,11E-3,4,eV,0.00000000000004147615591558052,0.00000000000011405942876784643, , , , , , , , , , , , , , ,
62,88,Sm,2556,0.6,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2565.3,0.7,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2575.3,0.7,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2587.3,0.5,3+ 4+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2589.12,0.2,(8-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2602.5,0.4,(1+ 2 3), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2612,8, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2627,5,5-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2655,7,(3 5), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2665,5,5-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2668.8,0.5,1(-), ,26E-3,5,eV,0.000000000000017547604425822526,0.00000000000009124754301427714, , , , , , , , , , , , , , ,
62,88,Sm,2679.6,0.3,3, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2701.3,0.5, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2715,4,3-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2731,9, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2744.35,0.22,11-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2754,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2812.88,0.1,(1- 2), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2861,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2880.9,0.5,1(-), ,9E-3,5,eV,0.00000000000005069307945237619,0.00000000000009124754301427714, , , , , , , , , , , , , , ,
62,88,Sm,2885.7,0.5,1(+), ,17E-3,4,eV,0.00000000000002683751265125798,0.00000000000011405942876784643, , , , , , , , , , , , , , ,
62,88,Sm,2893.1,0.3,(1- 2), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2910.5,2.1,3-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2929.24,0.22,(10)-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2937,20, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,2976.3,0.5,1(+), ,12E-3,3,eV,0.00000000000003801980958928214,0.00000000000015207923835712856, , , , , , , , , , , , , , ,
62,88,Sm,2995.9,0.3,11(-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3012.3,0.24, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3023.7,0.5,2+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3038.2,0.4,1 2+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3048.4,0.3,12+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3050,0.3,1(-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3080.9,0.4,1(+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3089.4,0.3,1 2+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3113.2,0.5,1(+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3137.6,0.3,(1 2), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3182,6, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3212.5,0.4,1(-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3226,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3238.8,0.5, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3244.7,0.5, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3258.3,0.5,1(-), ,28E-3,10,eV,0.000000000000016294204109692345,0.00000000000004562377150713857, , , , , , , , , , , , , , ,
62,88,Sm,3276,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3293.3,0.3,13-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3322.9,0.5,1(+), ,21E-3,4,eV,0.000000000000021725605479589794,0.00000000000011405942876784643, , , , , , , , , , , , , , ,
62,88,Sm,3347,11, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3366,11, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3384.2,0.3,(12-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3389,8, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3416.9, ,1, ,21E-3,8,eV,0.000000000000021725605479589794,0.00000000000005702971438392322, , , , , , , , , , , , , , ,
62,88,Sm,3431,5,1(-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3448,8, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3492.2,0.5,1(-), ,97E-3,9,eV,0.0000000000000047034815986740796,0.00000000000005069307945237619, , , , , , , , , , , , , , ,
62,88,Sm,3522.7,0.4,(12), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3528,11, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3566,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3592.1,0.5,1(+), ,25E-3,6,eV,0.00000000000001824950860285543,0.00000000000007603961917856428, , , , , , , , , , , , , , ,
62,88,Sm,3600.9,0.5,1(-), ,22E-3,12,eV,0.00000000000002073807795779026,0.00000000000003801980958928214, , , , , , , , , , , , , , ,
62,88,Sm,3611.7,0.5, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3646.5,2.1, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3675.9,0.3,14+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3702,0.5,1(-), ,78E-3,16,eV,0.000000000000005849201475274176,0.00000000000002851485719196161, , , , , , , , , , , , , , ,
62,88,Sm,3730,6, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3753,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3777,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3790.2,0.5,1(-), ,65E-3,12,eV,0.0000000000000070190417703290105,0.00000000000003801980958928214, , , , , , , , , , , , , , ,
62,88,Sm,3835,0.3,14+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3876,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3907,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3914.1,0.3,15-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3925,11, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3941.2,0.4,(14-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3943,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,3970,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,4000,7, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,4025.2,0.4,(14), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,4035.4,0.5,(1), ,19E-3,10,eV,0.000000000000024012511319546616,0.00000000000004562377150713857, , , , , , , , , , , , , , ,
62,88,Sm,4305.8,0.4,16+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,4386.3,0.3,16+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,4576.2,0.5,(16-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,4605.7,0.4,17-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,4612,0.5,(16), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,4929.1,0.4,18+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,5046,0.6,(18+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,5251,0.6, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,5276.7,0.6,(18-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,5346.1,0.5,19-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,5580.9,0.7,(19-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,5592.7,1.1,20+, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,5739.3,0.7,(20+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,5937,0.8,(21-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,6021.7,0.7,(20-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,6064.9,0.8, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,6106.4,0.8,(21-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,6308.3,1.5,(22+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,6420.4,1.3,(23-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,6421,1.3, , , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,6448.9,1,(22+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,7057.9,1.6,(25-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,7068.3,1.8,(24+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,7837.5,2,(26+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,7854.1,1.9,(27-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,7986.4,1.8,3- 4-, , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,8586.9,2.3,(28+), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,8760.9,2.1,(29-), , , , , , , , , , , , , , , , , , , , ,
62,88,Sm,9736.9,2.4,(31-), , , , , , , , , , , , , , , , , , , , ,

