Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
68,99,Er,0, ,7/2+, ,STABLE, , , , , , , , , , , , , , ,-0.56385, ,3.565, ,
68,99,Er,79.3221,0.0013,(9/2)+, ,119,9,ps,0.000000000119,0.000000000009, , , , , , , , , , , , , , ,
68,99,Er,177.97,0.007,(11/2)+, ,55,6,ps,0.000000000055,0.000000000006, , , , , , , , , , , , , , ,
68,99,Er,207.801,0.005,1/2-, ,2.269,6,s,2.269,0.006,IT,100, , , , , , , , , , , , ,
68,99,Er,264.874,0.006,3/2-, ,1.47,5,ns,0.00000000147,0.00000000005, , , , , , , , , , , , , , ,
68,99,Er,281.574,0.006,5/2-, , , , , , , , , , , , , , , , , , , , ,
68,99,Er,294.953,0.008,(13/2)+, ,29,6,ps,0.000000000029,0.000000000006, , , , , , , , , , , , , , ,
68,99,Er,346.554,0.015,5/2-, ,1.0,1,ns,0.000000001,0.0000000001, , , , , , , , , , , , , , ,
68,99,Er,413.272,0.007,(7/2)-, , , , , , , , , , , , , , , , , , , , ,
68,99,Er,430.028,0.015,(7/2)-, , , , , , , , , , , , , , , , , , , , ,
68,99,Er,434.447,0.01,(15/2)+, ,22,6,ps,0.000000000022,0.000000000006, , , , , , , , , , , , , , ,
68,99,Er,441.979,0.012,(9/2)-, , , , , , , , , , , , , , , , , , , , ,
68,99,Er,531.54,0.04,3/2+, ,19.3,23,ps,0.0000000000193,0.0000000000023, , , , , , , , , , , , , , ,
68,99,Er,535.8,0.09,(9/2-), , , , , , , , , , , , , , , , , , , , ,
68,99,Er,573.76,0.05,(5/2)+, ,36,12,ps,0.000000000036,0.000000000012, , , , , , , , , , , , , , ,
68,99,Er,587.375,0.011,(17/2)+, ,11,2,ps,0.000000000011,0.000000000002, , , , , , , , , , , , , , ,
68,99,Er,591.79,0.14, , , , , , , , , , , , , , , , , , , , , ,
68,99,Er,598,3, , , , , , , , , , , , , , , , , , , , , ,
68,99,Er,640.25,0.1,(7/2)+, , , , , , , , , , , , , , , , , , , , ,
68,99,Er,645.21,0.14,(11/2-), , , , , , , , , , , , , , , , , , , , ,
68,99,Er,662.48,0.24,(11/2-), , , , , , , , , , , , , , , , , , , , ,
68,99,Er,667.9,0.019,(5/2)-, , , , , , , , , , , , , , , , , , , , ,
68,99,Er,683.31,0.15,(13/2-), , , , , , , , , , , , , , , , , , , , ,
68,99,Er,711.06,0.11,(11/2+), , , , , , , , , , , , , , , , , , , , ,
68,99,Er,711.11,0.12,(9/2+), , , , , , , , , , , , , , , , , , , , ,
68,99,Er,730,2, , , , , , , , , , , , , , , , , , , , , ,
68,99,Er,745.32,0.1,7/2-, , , , , , , , , , , , , , , , , , , , ,
68,99,Er,752.72,0.08,(3/2)-, , , , , , , , , , , , , , , , , , , , ,
