Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
79,120,Au,0, ,3/2+, ,3.139,7,d,271209.6,604.8,B-,100, , , , , , , , ,0.2715, ,0.51, ,
79,120,Au,77.1942,0.0019,1/2+, ,1.3,2,ns,0.0000000013,0.0000000002, , , , , , , , , , , , , , ,
79,120,Au,317.0569,0.0018,5/2+,LT,55, ,ps,0.000000000055, , , , , , , , , , , , , , , ,
79,120,Au,323.6509,0.0019,3/2+, ,35,20,ps,0.000000000035,0.00000000002, , , , , , , , , , , , , , ,
79,120,Au,493.7729,0.002,(7/2)+,LT,35, ,ps,0.000000000035, , , , , , , , , , , , , , , ,
79,120,Au,542.9987,0.0016,5/2+,LT,30, ,ps,0.00000000003, , , , , , , , , , , , , , , ,
79,120,Au,548.9405,0.0021,(11/2)-, ,0.44,3,ms,0.00044,0.00003,IT,100, , , , , , , , , , , , ,
79,120,Au,734.7082,0.0018,7/2-, ,0.36,4,ns,0.00000000036,0.00000000004, , , , , , , , , , , , , , ,
79,120,Au,791.7775,0.0025,3/2+,LT,50, ,ps,0.00000000005, , , , , , , , , , , , , , , ,
79,120,Au,822.538,0.003,1/2+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,907.265,0.004,3/2+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,968.339,0.003,3/2+ 5/2+,LT,100, ,ps,0.0000000001, , , , , , , , , , , , , , , ,
79,120,Au,1070.128,0.004,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1103.965,0.004,(3/2 5/2 7/2)(+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1159.383,0.005,(3/2+ 5/2+ 7/2+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1185,5,(1/2:7/2)+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1249.715,0.004,3/2+ 5/2+ 7/2+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1312,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1344,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1396.295,0.009,5/2+ 7/2+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1432,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1454,5,(5/2:11/2)+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1489,5,(5/2:11/2)+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1539,5,(11/2+ 13/2+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1572.178,0.005,(5/2 7/2)+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1583,0.5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1602,5,(5/2:11/2)+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1635,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1660,7, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1709,5,(5/2:11/2)+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1729, , , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1770.47,0.04,(5/2 7/2)+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1801,5,3/2+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1849,5,9/2- 11/2-, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1909,5,(11/2+ 13/2+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1926,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1948,5,(1/2:7/2)+, , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1967,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,1994,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2008,7, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2038,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2073,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2107,5,(1/2+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2139,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2174,5, , , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2205,5,(1/2+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2324, ,(1/2- 3/2-), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2374, ,(5/2- 7/2-), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2412, ,(1/2+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2484, ,(7/2+ 9/2 11/2-), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2512, ,(3/2+ 5/2 7/2-), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2592, ,(3/2+ 5/2 7/2-), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2734, ,(1/2+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2795, ,(3/2+ 5/2 7/2-), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,2863, ,(9/2- 11/2 13/2+), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,3013, ,(3/2+ 5/2 7/2-), , , , , , , , , , , , , , , , , , , , ,
79,120,Au,3044, ,(5/2- 7/2-), , , , , , , , , , , , , , , , , , , , ,
