Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
22,26,Ti,227, ,7322,5, ,3-,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,228, ,7326,2, ,6 TO 10,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,229, ,7344,4, ,4 TO 8,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,230, ,7353,4, ,5 TO 9,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,231, ,7358.98,0.06, ,2+,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,232, ,7374,3, ,11 9 7,1,28, ,+42-28,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,233, ,7387,5, ,5 TO 9,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,234, ,7427,3, ,9 7,1,0.7,GT, ,ps,0.0000000000007, , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,235, ,7431,5, ,2 TO 6,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,236, ,7442,3, ,4 5 6,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,237, ,7450,3, ,1-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,238, ,7476,3, ,3 TO 7,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,239, ,7483,5, ,LE 4,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,240, ,7484,4, ,1,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,241, ,7497,3, ,3 TO 9,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,242, ,7531,2, ,6 7 8,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,243, ,7535,3, ,8 9 10,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,244, ,7541.6,0.08, ,2 3 4 5-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,245, ,7556,4, ,2 TO 6,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,246, ,7571,4, ,4 TO 8,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,247, ,7574.09,0.18, ,0- TO 5-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,248, ,7586,4, ,1(-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,249, ,7587,3, ,5 6 7 8,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,250, ,7616.14,0.1, ,1 2 3,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,251, ,7623,3, ,6 7 8 9,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,252, ,7656,4, ,6 TO 10,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,253, ,7668,3, ,10 8,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,254, ,7683,10, ,(2+ 3-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,255, ,7692,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,256, ,7709,4, ,3 TO 7,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,257, ,7728,10, ,(3-),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,258, ,7766,8, ,1+ 2+ 3+ 4+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,259, ,7846,9, ,3+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,260, ,7876,10, ,3+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,261, ,7905,10, ,1+,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,262, ,7969,4, ,1,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,263, ,7986,5, ,2+,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,264, ,7999,10, ,3-,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,265, ,8010,4, ,1,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,266, ,8053,8, ,1+ 3+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,267, ,8086,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,268, ,8091,3, ,12 10 8 6,1,0.21, ,7,ps,0.00000000000021,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,269, ,8199,4, ,1+,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,270, ,8212,10, ,3-,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,271, ,8246,10, ,(2+),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,272, ,8255,4, ,1,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,273, ,8323,4, ,10 8 6,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,274, ,8572,4, ,1(-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,275, ,8592,4, ,1,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,276, ,8672,5, ,1,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,277, ,8933,5, ,1,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,278, ,8996,5, ,1(+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,279, ,9025,5, ,1,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,280, ,9260, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,281, ,9910, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,282, ,9977,6, ,1-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,283, ,10460, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,284, ,10600,50, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,285, ,10726,6, ,(6+),1, , , , , , , , , , , , , , , ,3, , , , ,2021-06-10
22,26,Ti,286, ,10982,6, ,(4+),1, , , , , , , , , , , , , , , ,3, , , , ,2021-06-10
22,26,Ti,287, ,16200,400, ,(2+),5,4.5, ,5,MeV,1.013861589047524e-22,9.124754301427714e-22, , , , , , , , , , , , , , ,2021-06-10
22,26,Ti,288, ,17379,12, ,(0+),1, , , , , , , , , , , , , , , ,4, , , , ,2021-06-10

