Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
63,86,Eu,1503.5,0.3,(11/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1529.03,0.08,(15/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1538,4,1/2+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1550,3, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1595,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1610.07,0.1,(19/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1625,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1655,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1659.49,0.08,(15/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1680,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1718,4,(7/2+ 9/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1743.9,0.6,(15/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1752,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1764.64,0.13,(17/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1819,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1834,0.3,(15/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1857,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1890,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1898.96,0.23,(17/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1945,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1998.87,0.17,(17/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,1999.35,0.16,(19/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2029,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2060,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2062.8,0.3,(17/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2092,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2118,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2144,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2168,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2180.8,0.2,(19/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2199,4, , , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2247.1,0.6,(19/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2335.8,0.2,(23/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2342.7,0.2,(21/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2396.4,0.3,(19/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2453.4,0.2,(21/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2497.2,0.2,(23/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2562.2,0.2,(23/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2576.9,0.2,(25/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2609.4,0.3,(21/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2752.3,0.2,(27/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,2828.2,0.2,(25/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3144.1,0.3,(27/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3218.9,0.3,(27/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3249.2,0.2,(29/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3427.9,0.3,(31/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3442.6,0.3,(29/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3542.7,0.3,(31/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3616.4,0.3,(33/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3950.7,0.3,(31/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,3991.7,0.4,(31/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4099.9,0.4,(33/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4188.6,0.4,(35/2)-, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4222.6,0.4,(35/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4271.7,0.5,(33/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4359.9,0.4,(37/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4404.4,0.4,(33/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4422.5,0.4,(33/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4684.7,0.3,(35/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4705.4,0.4,(35/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4970.1,0.5,(39/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,4995.3,0.5,(37/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,5049.9,0.5,(41/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,5070.3,0.5,(35/2 37/2 39/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,5168.1,0.5,(37/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,5338.3,0.5,(39/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,5374,0.5,(39/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,5538.7,0.6,(45/2)+, , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,5607.8,0.5,(39/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,5963.5,0.6,(41/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,6030,1,(43/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,6289.1,0.6,(47/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,6809.5,0.6,(49/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,6996.9,0.6,(51/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,7027.7,0.6,(45/2 47/2 49/2+), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,7684.2,0.7,(55/2), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,14287, ,(7/2-), ,102, ,keV,4.4729187752097e-21, , , , , , , , , , , , , , , ,
63,86,Eu,14635, ,(3/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,14804, ,(3/2-),AP,50, ,keV,9.1247543014277e-21, , , , , , , , , , , , , , , ,
63,86,Eu,15002, ,(1/2- 3/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,15310, ,(1/2- 3/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,15449, ,(5/2-), , , , , , , , , , , , , , , , , , , , ,
63,86,Eu,15787, , , , , , , , , , , , , , , , , , , , , , ,

