Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
66,94,Dy,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,
66,94,Dy,86.7878,0.0003,2+, ,2.02,1,ns,0.00000000202,0.00000000001, , , , , , , , , , ,0.723, ,1.8, ,
66,94,Dy,283.8221,0.0011,4+, ,104,4,ps,0.000000000104,0.000000000004, , , , , , , , , , ,1.41, , , ,
66,94,Dy,581.062,0.017,6+, ,18.6,10,ps,0.0000000000186,0.000000000001, , , , , , , , , , ,2.11, , , ,
66,94,Dy,966.169,0.0013,2+, ,1.31,9,ps,0.00000000000131,0.00000000000009, , , , , , , , , , ,0.8, , , ,
66,94,Dy,966.85,0.05,8+, ,3.8,3,ps,0.0000000000038,0.0000000000003, , , , , , , , , , ,2.48, , , ,
66,94,Dy,1049.101,0.0017,3+, , , , , , , , , , , , , , , , , , , , ,
66,94,Dy,1155.841,0.008,4+, , , , , , , , , , , , , , , , , , , , ,
66,94,Dy,1264.7474,0.0016,2-,LE,10, ,ps,0.00000000001, , , , , , , , , , , , , , , ,
66,94,Dy,1279.941,0.023,0+, , , , , , , , , , , , , , , , , , , , ,
66,94,Dy,1285.602,0.012,1-, , , , , , , , , , , , , , , , , , , , ,
66,94,Dy,1286.711,0.013,3-, ,0.22,6,ps,0.00000000000022,0.00000000000006, , , , , , , , , , , , , , ,
66,94,Dy,1288.663,0.011,5+, , , , , , , , , , , , , , , , , , , , ,
66,94,Dy,1349.756,0.017,2+, ,1.20,11,ps,0.0000000000012,0.00000000000011, , , , , , , , , , , , , , ,
66,94,Dy,1358.67,0.004,2-, ,2.70,14,ns,0.0000000027,0.00000000014, , , , , , , , , , , , , , ,
66,94,Dy,1386.458,0.012,4-, , , , , , , , , , , , , , , , , , , , ,
