Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
14,16,Si,0, ,0, , ,0+,1,STABLE, , , , , , , , , , , , , , , , , , , ,2021-06-10
14,16,Si,1, ,2235.322,0.018, ,2+,1,215, ,28,fs,0.000000000000215,0.000000000000028, , , , , , , , , , ,0.76, ,-0.05, ,2021-06-10
14,16,Si,2, ,3498.49,0.03, ,2+,2,58, ,17,fs,0.000000000000058,0.000000000000017, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,3, ,3769.48,0.04, ,1+,1,36, ,9,fs,0.000000000000036,0.000000000000009, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,4, ,3787.72,0.04, ,0+,2,8.3, ,5,ps,0.0000000000083,0.0000000000005, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,5, ,4810.31,0.11, ,2+,3,104, ,15,fs,0.000000000000104,0.000000000000015, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,6, ,4830.85,0.04, ,3+,1,83, ,24,fs,0.000000000000083,0.000000000000024, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,7, ,5231.38,0.07, ,3+,2,43, ,21,fs,0.000000000000043,0.000000000000021, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,8, ,5279.37,0.14, ,4+,1,83, ,22,fs,0.000000000000083,0.000000000000022, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,9, ,5372.2,0.6, ,0+,3,59, ,21,fs,0.000000000000059,0.000000000000021, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,10, ,5487.5,0.05, ,3-,1,43, ,12,fs,0.000000000000043,0.000000000000012, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,11, ,5614.04,0.13, ,2+,4,21,LT, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
14,16,Si,12, ,5950.73,0.15, ,4+,2,15, ,8,fs,0.000000000000015,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,13, ,6503.41,0.08, ,4-,1,139, ,35,fs,0.000000000000139,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,14, ,6537.5,1.6, ,2+,5,17,LT, ,fs,0.000000000000017, , , , , , , , , , , , , , , ,2021-06-10
14,16,Si,15, ,6641.21,0.07, ,2-,1,21, ,9,fs,0.000000000000021,0.000000000000009, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,16, ,6642,3, ,0+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,16,Si,17, ,6744.06,0.04, ,1-,1,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
14,16,Si,18, ,6865.2,1.2, ,3+,3,23, ,16,fs,0.000000000000023,0.000000000000016, , , , , , , , , , , , , , ,2021-06-10
14,16,Si,19, ,6914.79,0.24, ,(2+),1,24,LT, ,fs,0.000000000000024, , , , , , , , , , , , , , , ,2021-06-10
