Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
76,110,Os,2781.26,0.15,12+, ,0.28,+13-4,ps,0.00000000000028, , , , , , , , , , , , , , , ,
76,110,Os,2788,1.5,(10+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,2805.7,0.4,(11+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,2852.1,1.2,(11-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,2919.89,0.15,1 2+, , , , , , , , , , , , , , , , , , , , ,
76,110,Os,2956.4,1.6,(11+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,2958.4,1.8,+, , , , , , , , , , , , , , , , , , , , ,
76,110,Os,2977,0.7,(12-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,2978.4,0.5, , , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3006.8,0.7,(12-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3038.8,0.4,(12+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3110.1,1, , , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3123.2,1.5,(12-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3185.1,1, , , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3186.1,0.6,(12+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3214.5,0.5, , , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3221,0.8,(12+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3226.3,0.5, , , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3252.7,0.5,(6+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3268.9,0.3, , , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3288.5,0.8,(13-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3293.3,0.7,(13+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3296.2,1.6,(12+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3308.9,0.8,(13-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3414.3,0.4,(4+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3425.4,1.6,(13-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3431.5,0.6,(13+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3439.77,0.18,14+,GE,1, ,ps,0.000000000001, , , , , , , , , , , , , , , ,
76,110,Os,3505.9,1.2,(13), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3557.2,1.2,(14-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3557.7,0.6,14+, , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3623.5,0.9,(14-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3628.5,1.9,(13+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3730.5,0.9,(15+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3760.8,1.8,(14-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3815.9,0.6,(15+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3934.29,0.21,(16+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3940.2,0.9,(15-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,3945.8,0.8,(15-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4062.3,1.9,(15-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4099.3,0.9,(16+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4169.6,1.6,(16-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4241.5,1.2,(16+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4283.8,1.1,(16-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4350.7,0.8,(16+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4413.4,0.8,(17+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4482.8,1,(17+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4487,2.1,(16-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4493.69,0.23,(18+),LT,0.5, ,ns,0.0000000005, , , , , , , , , , , , , , , ,
76,110,Os,4504.3,1.1,(18+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4623.8,0.8,(17-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4637.1,1,(17-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4760.1,2.1,(17-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4818.5,1.9,(18-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4868.9,1.1,(18+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4956.46,0.24,(19+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,4962.8,1.6,(18+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5024.7,0.25,(18-),LT,2, ,ns,0.000000002, , , , , , , , , , , , , , , ,
76,110,Os,5106.3,1.3,(19+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5167.1,1.5,(20+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5242.9,1.1,(19-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5330.9,0.3,(19-),LT,1, ,ns,0.000000001, , , , , , , , , , , , , , , ,
76,110,Os,5373.33,0.24,(20+), , , , , , , , , , , , , , , , , , , , ,
