Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
53,76,I,0, ,7/2+, ,1.57E+7,4,Y,495443737801094.4,12622770389836.8,B-,100, , , , , , , , ,2.621, ,-0.488, ,
53,76,I,27.793,0.02,5/2+, ,16.8,2,ns,0.0000000168,0.0000000002, , , , , , , , , , ,2.8045, ,-0.604, ,
53,76,I,278.381,0.023,3/2+, ,0.104,12,ns,0.000000000104,0.000000000012, , , , , , , , , , , , , , ,
53,76,I,487.346,0.025,5/2+, ,11.6,27,ps,0.0000000000116,0.0000000000027, , , , , , , , , , , , , , ,
53,76,I,559.61,0.03,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,695.89,0.05,11/2+, ,4.3,5,ps,0.0000000000043,0.0000000000005, , , , , , , , , , , , , , ,
53,76,I,729.57,0.03,(9/2)+, ,3.8,4,ps,0.0000000000038,0.0000000000004, , , , , , , , , , , , , , ,
53,76,I,768.75,0.03,(7/2)+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,829.91,0.03,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,844.82,0.03,(7/2)+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1047.35,0.04,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1050.21,0.03,(7/2)+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1111.645,0.025,5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1196.65,0.13, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,1203.71,0.09,(7/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1209.8,0.1,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1260.65,0.03,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1281.99,0.04,(7/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1291.94,0.04,(3/2+ 5/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1376.2,0.2,(13/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1401.43,0.03,(9/2)-, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1469.7,0.3,(15/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1483,5,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1521,6,(7/2:11/2), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1566,10,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1621,10,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1666.9,0.4,(13/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1741,10, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,1823,10,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1833.5,0.3,(15/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1850.2,0.4,(15/2), , , , , , , , , , , , , , , , , , , , ,
53,76,I,1861,10,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,1909,8, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,1940,8, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,1963,10, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2002,8, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2012,10,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,2026,8, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2050,8, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2073,10,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,2099.3,0.5,(17/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,2150,8, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2208,10,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,2324.7,0.4,(19/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,2400,10,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,2529.6,0.5, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2569,1, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2590,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,2633.1,0.4,(23/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,2790,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,2850,20,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,2882.3,0.7, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2910,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,2924,1, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,2933.8,0.5,(25/2+), , , , , , , , , , , , , , , , , , , , ,
53,76,I,2950,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,3200,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,3250,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,3350,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,3408,1, , , , , , , , , , , , , , , , , , , , , ,
53,76,I,3450,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,14666,20,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,14854,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,15643,20,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,15969,20,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
53,76,I,16759,20,5/2- 7/2-, , , , , , , , , , , , , , , , , , , , ,
53,76,I,16869,20,5/2- 7/2-, , , , , , , , , , , , , , , , , , , , ,
53,76,I,16915,25,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
53,76,I,16998,20,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
53,76,I,17344,20,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,
53,76,I,17622,20,(5/2- 7/2-), , , , , , , , , , , , , , , , , , , , ,
53,76,I,18409,20,1/2- 3/2-, , , , , , , , , , , , , , , , , , , , ,

