Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
46,58,Pd,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,
46,58,Pd,555.81,0.04,2+, ,9.9,5,ps,0.0000000000099,0.0000000000005, , , , , , , , , , ,0.92, ,-0.47, ,
46,58,Pd,1323.59,0.06,4+, ,1.5,2,ps,0.0000000000015,0.0000000000002, , , , , , , , , , , , , , ,
46,58,Pd,1333.59,0.08,0+, ,5.2,5,ps,0.0000000000052,0.0000000000005, , , , , , , , , , , , , , ,
46,58,Pd,1341.68,0.05,2+, ,1.60,4,ps,0.0000000000016,0.00000000000004, , , , , , , , , , , , , , ,
46,58,Pd,1792.86,0.06,0+,LT,0.25, ,ps,0.00000000000025, , , , , , , , , , , , , , , ,
46,58,Pd,1794.3,0.5,2+,LT,1.4, ,ps,0.0000000000014, , , , , , , , , , , , , , , ,
46,58,Pd,1820.65,0.16,3+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,1941.2,0.5, , , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,1948,4, , , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,1999.1,0.4,(1 2), , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2070, , , , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2082.38,0.06,4+, ,1.2,12,ps,0.0000000000012,0.0000000000012, , , , , , , , , , , , , , ,
46,58,Pd,2103,2,0+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2125.5,0.1, , , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2138.7,1,0+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2178.5,1, , , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2181.56,0.06,4+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2193.4,0.6,(4+), , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2228,2,4+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2244.9,0.3,2+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2249.5,0.5,6+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2265.31,0.07,4+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2276.5,0.3,1+ 2+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2290, , , , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2298.9,0.3,4-, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2337.9,0.3,1+ 2+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2351.6,0.9, , , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2444.5,0.3,4+ 5+ 6+, , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2456.6,0.4,(1 2 3), , , , , , , , , , , , , , , , , , , , ,
46,58,Pd,2465,5, , , , , , , , , , , , , , , , , , , , , ,
