Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
61,88,Pm,1549.58,0.25,(19/2)+, , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1568.58,0.05,(5/2+ 7/2), , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1589,3,7/2+ 9/2+, , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1591,0.4,(19/2-), , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1612.7,0.4,(21/2-), , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1642.3,2.5,(3/2)+, , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1696,3,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1739,0.4,(21/2)+, , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1765,3,1/2+, , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1782,4, , , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1834,4, , , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1885.3,0.3,(21/2-), , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,1923.6,0.4,(23/2+), , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,2112.3,0.5,(27/2-), , , , , , , , , , , , , , , , , , , , ,
61,88,Pm,2122.3,0.4,(23/2)+, , , , , , , , , , , , , , , , , , , , ,

