Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
21,24,Sc,47, ,2895.2,0.5, ,1/2+ 3/2 5/2,2,7, ,4,fs,0.000000000000007,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,48, ,2903.8,0.7, ,3/2+ 5/2+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,49, ,2943,7, ,(5/2)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,50, ,2960,30, ,(9/2+ 11/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,51, ,2964,1.5, ,(3/2+ 5/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,52, ,2979.8,1.8, ,3/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,53, ,3025.5,0.6, ,1/2- 3/2-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,54, ,3059,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,55, ,3092,0.8, ,1/2+ 3/2 5/2,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,56, ,3104, , ,(3/2 5/2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,57, ,3111.2,0.8, ,7/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,58, ,3136.3,0.7, ,5/2- 7/2- 9/2-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,59, ,3159.1,0.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,60, ,3198,9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,61, ,3224,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,62, ,3283,7, ,(+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,63, ,3294.9,0.8, ,15/2+,1,0.46, ,5,ps,0.00000000000046,0.00000000000005, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,64, ,3329,7, ,+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,65, ,3349,7, ,(+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,66, ,3363.5,0.7, ,(15/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,67, ,3366.4,0.8, ,(5/2)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,68, ,3400,8, ,1/2- 3/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,69, ,3443,7, ,+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,70, ,3457, , ,(5/2)-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,71, ,3462.1,0.8, ,5/2- 7/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,72, ,3475, , ,3/2+ 5/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,73, ,3487.4,0.8, ,3/2-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,74, ,3525.2,0.8, ,3/2- 5/2,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,75, ,3548.5,0.8, ,1/2+ 3/2 5/2 7/2+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,76, ,3569.6,0.7, ,17/2-,1,0.07,LT, ,ps,0.00000000000007, , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,77, ,3581,15, ,5/2- 7/2- 9/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,78, ,3584,1, ,1/2 3/2 5/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,79, ,3606,7, ,+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,80, ,3692.9,0.4, ,19/2-,1,1.39, ,14,ps,0.00000000000139,0.00000000000014, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,81, ,3714.3,0.8, ,1/2 3/2 5/2,1,13, ,+14-10,fs,0.000000000000013, , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,82, ,3722.3,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,83, ,3776,13, ,(+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,84, ,3864,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,85, ,3882,11, ,(1/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,86, ,3890,30, ,+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,87, ,3916,7, ,1/2- 3/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,88, ,3938,15, ,5/2- 7/2- 9/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,89, ,3982,7, ,3/2+ 5/2+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,90, ,4031,7, ,+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,91, ,4034,11, ,5/2- 7/2- 9/2-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,92, ,4055.4,0.6, ,17/2+,1,0.28, ,6,ps,0.00000000000028,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,93, ,4084.9,1, ,(1/2- 3/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,94, ,4129,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,95, ,4178,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,96, ,4244,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,97, ,4307,13, ,-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,98, ,4360,15, ,3/2+ 5/2+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,99, ,4424,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,100, ,4464,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,101, ,4505,15, ,1/2- 3/2-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,102, ,4546,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,103, ,4610,30, ,(13/2- 15/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,104, ,4610,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,105, ,4662,11, ,(1/2 3/2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,106, ,4690,30, ,(13/2+ 15/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,107, ,4713,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,108, ,4739,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,109, ,4774,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,110, ,4801,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,111, ,4824,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,112, ,4869,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,113, ,4895.4,1.1, ,19/2+,1,0.21, ,4,ps,0.00000000000021,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,114, ,4919,11, ,(1/2- 3/2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,115, ,4950,30, ,(17/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,116, ,4965,11, ,5/2- 7/2- 9/2-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,117, ,5009,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,118, ,5049,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,119, ,5084,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,120, ,5125,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,121, ,5169,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,122, ,5219,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,123, ,5261,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,124, ,5299,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,125, ,5374,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,126, ,5418.3,0.7, ,23/2-,1,1.32, ,14,ps,0.00000000000132,0.00000000000014, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,127, ,5419,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,128, ,5444,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,129, ,5504,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,130, ,5516.4,0.6, ,(19/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,131, ,5574,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,132, ,5604,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,133, ,5669,12, ,3/2+ 5/2+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,134, ,5696.8,0.7, ,21/2+,1,0.28, ,14,ps,0.00000000000028,0.00000000000014, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,135, ,5710.6,0.7, ,(21/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,136, ,5774,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,137, ,5810,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,138, ,5834,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,139, ,5931,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,140, ,5964,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,141, ,5971,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,142, ,6004,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,143, ,6031,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,144, ,6119,17, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,145, ,6179,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,146, ,6202,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,147, ,6244,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,148, ,6332,13, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,149, ,6369,15, ,3/2+ 5/2+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,150, ,6438,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,151, ,6476,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,152, ,6551,15, ,5/2- 7/2- 9/2-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,153, ,6609,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,154, ,6667,15, ,(5/2- 7/2- 9/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,155, ,6683.9,1.1, ,23/2+,1,0.17, ,4,ps,0.00000000000017,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,156, ,6699,15, ,7/2-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,157, ,6750, , ,3/2+ 5/2+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,158, ,6751,15, ,(5/2- 7/2- 9/2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,159, ,6820,15, ,5/2- 7/2- 9/2-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,160, ,7612.6,0.7, ,(23/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,161, ,7650, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,162, ,7696.3,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,163, ,7711,1.8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,164, ,7712.5,1.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,165, ,7714.9,1.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,166, ,7725,1.7, ,3/2(-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,167, ,7774.4,1.7, ,3/2(+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,168, ,7929.3,0.8, ,25/2+,1,0.07,LT, ,ps,0.00000000000007, , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,169, ,8003.4,1.2, ,19/2- TO 27/2-,1,0.07,LT, ,ps,0.00000000000007, , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,170, ,8111.6,0.9, ,3/2-,5,37, ,9,eV,1.23307490559834e-17,5.06930794523762e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,171, ,8118.3, , , , ,20, ,+8-18,eV,2.28118857535693e-17, , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,172, ,8127.7,0.9, ,3/2-,6,23, ,7,eV,1.98364223944081e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,173, ,8305.3,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,174, ,8364.4,0.9, ,25/2+,2,0.07,LT, ,ps,0.00000000000007, , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,175, ,8436.1, , ,3/2- 5/2,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,176, ,8471.3, , ,5/2+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,177, ,8475.8, , ,(3/2)-,2,12, ,5,eV,3.80198095892821e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,178, ,8484.4, , ,(3/2)-,3,25, ,7,eV,1.82495086028554e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,179, ,8491.9, , ,3/2-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,180, ,8497.7, , ,3/2-,8,80, ,15,eV,5.7029714383923e-18,3.04158476714257e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,181, ,8503.3, , ,3/2-,9,400, ,40,eV,1.1405942876785e-18,1.14059428767846e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,182, ,8509.5, , ,3/2-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,183, ,8515.9, , ,3/2-,11,60, ,10,eV,7.6039619178564e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,184, ,8519.3, , ,3/2-,12,30, ,7,eV,1.52079238357129e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,185, ,8528.4, , ,(3/2)-,4,7, ,5,eV,6.51768164387694e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,186, ,8529.2, , ,(3/2)-,5,5, ,3,eV,9.12475430142771e-17,1.520792383571286e-16, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,187, ,8533.1, , ,3/2-,13,10, ,5,eV,4.56237715071386e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,188, ,8543.2, , ,3/2-,14,10, ,5,eV,4.56237715071386e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,189, ,8552.7, , ,(1/2)-,1,10, ,5,eV,4.56237715071386e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,190, ,8580.1, , ,1/2-,1,50, ,10,eV,9.1247543014277e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,191, ,8591.4, , ,(1/2)-,2,15, ,5,eV,3.04158476714257e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,192, ,8606.3, , ,5/2,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,193, ,8616.1, , ,1/2-,2,40, ,10,eV,1.14059428767846e-17,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,194, ,8622.4,1.1, ,27/2+,1,0.19, ,6,ps,0.00000000000019,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,195, ,8658.2, , ,(1/2)-,3,26, ,7,eV,1.75476044258225e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,196, ,8664.9, , ,(1/2)-,4,5, ,3,eV,9.12475430142771e-17,1.520792383571286e-16, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,197, ,8674.5, , ,(1/2)-,5,15, ,5,eV,3.04158476714257e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,198, ,8696.4, , ,1/2-,3,36, ,7,eV,1.2673269863094e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,199, ,8711.7, , ,(1/2)-,6,15, ,5,eV,3.04158476714257e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,200, ,8716.1, , ,(1/2)-,7,26, ,7,eV,1.75476044258225e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,201, ,8735.5, , ,1/2-,4,60, ,10,eV,7.6039619178564e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,202, ,8749.2, , ,(1/2)-,8,11, ,5,eV,4.14761559155805e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,203, ,8754.5, , ,1/2-,5,100, ,15,eV,4.5623771507139e-18,3.04158476714257e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,204, ,8766.3, , ,1/2-,6,52, ,10,eV,8.7738022129113e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,205, ,8794.8, , ,1/2-,7,76, ,15,eV,6.0031278298867e-18,3.04158476714257e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,206, ,8807.5, , ,1/2-,8,35, ,7,eV,1.30353632877539e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,207, ,8813.9, , ,(1/2)-,9,21, ,5,eV,2.17256054795898e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,208, ,8824.7, , ,(1/2)-,10,11, ,5,eV,4.14761559155805e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,209, ,8838.2, , ,1/2-,9,400, ,40,eV,1.1405942876785e-18,1.14059428767846e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,210, ,8844.4, , ,1/2-,10,35, ,7,eV,1.30353632877539e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,211, ,8862.8, , ,1/2-,11,175, ,20,eV,2.6070726575508e-18,2.28118857535693e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,212, ,8870.5, , ,1/2-,12,241, ,25,eV,1.8931025521634e-18,1.82495086028554e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,213, ,8885.7, , ,1/2-,13,54, ,10,eV,8.448846575396e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,214, ,8888.4, , ,1/2-,14,351, ,35,eV,1.2998225500609e-18,1.30353632877539e-17, , , , , , , , , , , , , , ,2021-06-10
